season,index,celebrity_name,week,ADCI_actual,ADCI_rule1,ADCI_rule2,ADCI_rule4
21,236,Gary Busey,2,15.466579201839162,16.080163728956652,15.466579201839162,15.466579201839162
21,237,Alexa PenaVega,2,15.356031008315297,15.965229907546888,15.356031008315297,15.356031008315297
21,238,Carlos PenaVega,2,15.272254559791612,15.878129910106525,15.272254559791612,15.272254559791612
21,239,Victor Espinoza,2,15.500303716639479,16.115226150490965,15.500303716639479,15.500303716639479
21,240,Alek Skarlatos,2,15.454780393844233,16.067896842925226,15.454780393844233,15.454780393844233
21,241,Chaka Khan,2,78.9832861998563,82.11668251721142,15.79665723997126,78.9832861998563
21,242,Andy Grammer,2,15.46761999032443,16.08124580722567,15.46761999032443,15.46761999032443
21,243,Tamar Braxton,2,15.430353478005287,16.0425008713301,15.430353478005287,15.430353478005287
21,244,Nick Carter,2,15.75115553803399,16.37602967446937,15.75115553803399,15.75115553803399
21,245,Hayes Grier,2,15.450154532082095,16.06308746565104,15.450154532082095,15.450154532082095
21,246,Bindi Irwin,2,15.748995041937782,16.373783467954702,15.748995041937782,15.748995041937782
21,247,Kim Zolciak-Biermann,2,15.455972817396493,16.06913657187268,15.455972817396493,15.455972817396493
21,248,Paula Deen,2,16.5221097634385,17.177568916615513,16.5221097634385,16.5221097634385
21,236,Gary Busey,3,15.799599866263112,16.426395868538382,15.799599866263112,15.799599866263112
21,237,Alexa PenaVega,3,15.777131183613255,16.403035816450025,15.777131183613255,15.777131183613255
21,238,Carlos PenaVega,3,15.547820558674838,16.16462806346993,15.547820558674838,15.547820558674838
21,240,Alek Skarlatos,3,15.75869387510282,16.383867069715528,15.75869387510282,15.75869387510282
21,242,Andy Grammer,3,15.75600984675324,16.38107656156559,15.75600984675324,15.75600984675324
21,243,Tamar Braxton,3,17.175542463661305,17.85692436220671,17.175542463661305,17.175542463661305
21,244,Nick Carter,3,16.46524443681426,17.11844764935367,16.46524443681426,16.46524443681426
21,245,Hayes Grier,3,16.103571298343986,16.742426345155,16.103571298343986,16.103571298343986
21,246,Bindi Irwin,3,15.9946708899733,16.62920567923408,15.9946708899733,15.9946708899733
21,248,Paula Deen,3,77.01841971605195,80.0738665620611,15.403683943210392,15.403683943210392
21,236,Gary Busey,4,15.814206085538443,82.2079077022675,15.814206085538443,79.07103042769221
21,237,Alexa PenaVega,4,16.099385802661747,16.738074804004306,16.099385802661747,16.099385802661747
21,238,Carlos PenaVega,4,15.833789884925785,16.46194226123564,15.833789884925785,15.833789884925785
21,240,Alek Skarlatos,4,15.365523138737167,15.975098606328203,15.365523138737167,15.365523138737167
21,242,Andy Grammer,4,15.346059549518678,15.954862864649188,15.346059549518678,15.346059549518678
21,243,Tamar Braxton,4,15.280450707759934,15.886651212687882,15.280450707759934,15.280450707759934
21,244,Nick Carter,4,16.37792105337986,17.02766000428574,16.37792105337986,16.37792105337986
21,245,Hayes Grier,4,15.822071390572312,16.44975887501936,15.822071390572312,15.822071390572312
21,246,Bindi Irwin,4,15.825097182406106,16.452904704970653,15.825097182406106,15.825097182406106
21,248,Paula Deen,4,15.5073956329148,16.122599414699618,15.5073956329148,15.5073956329148
21,237,Alexa PenaVega,5,15.486263310537124,16.100628738484044,15.486263310537124,15.486263310537124
21,238,Carlos PenaVega,5,15.465486284105506,16.079027453386594,15.465486284105506,15.465486284105506
21,240,Alek Skarlatos,5,15.777451555380065,16.403368897889507,15.777451555380065,15.777451555380065
21,242,Andy Grammer,5,15.68941995148507,16.311844936095433,15.68941995148507,15.68941995148507
21,243,Tamar Braxton,5,15.277506924645895,15.883590644876566,15.277506924645895,15.277506924645895
21,244,Nick Carter,5,15.432089247694588,16.04430550184571,15.432089247694588,15.432089247694588
21,245,Hayes Grier,5,15.760891286185943,16.386151655695098,15.760891286185943,15.760891286185943
21,246,Bindi Irwin,5,16.020003623637727,16.655543403931315,16.020003623637727,16.020003623637727
21,248,Paula Deen,5,16.28615452781087,84.66126475179023,81.43077263905435,81.43077263905435
21,237,Alexa PenaVega,6,15.29797703039774,15.904872833248229,15.29797703039774,15.29797703039774
21,238,Carlos PenaVega,6,16.283208402137163,16.929189947053885,16.283208402137163,16.283208402137163
21,240,Alek Skarlatos,6,15.696092855673555,16.318782565321534,15.696092855673555,15.696092855673555
21,242,Andy Grammer,6,15.669358332768093,16.29098744010831,15.669358332768093,15.669358332768093
21,243,Tamar Braxton,6,16.132681442655617,16.772691336566215,16.132681442655617,16.132681442655617
21,244,Nick Carter,6,16.37600902765957,17.025672125373728,16.37600902765957,16.37600902765957
21,245,Hayes Grier,6,15.326024843890485,15.934033349437154,15.326024843890485,15.326024843890485
21,246,Bindi Irwin,6,15.99879625642086,16.63349470572488,15.99879625642086,15.99879625642086
21,248,Paula Deen,6,79.81620812977086,82.9826478241923,79.81620812977086,79.81620812977086
21,237,Alexa PenaVega,7,15.453113233148166,16.066163543233976,15.453113233148166,15.453113233148166
21,238,Carlos PenaVega,7,16.357388162478063,17.006312539974406,16.357388162478063,16.357388162478063
21,240,Alek Skarlatos,7,78.84223563231129,16.39400724852965,78.84223563231129,78.84223563231129
21,242,Andy Grammer,7,16.050432700917742,16.687179652541836,16.050432700917742,16.050432700917742
21,243,Tamar Braxton,7,16.950882522265253,17.6233517930017,16.950882522265253,16.950882522265253
21,244,Nick Carter,7,15.877043636208066,16.506911959669537,15.877043636208066,15.877043636208066
21,245,Hayes Grier,7,15.917613982925838,16.549091798485136,15.917613982925838,15.917613982925838
21,246,Bindi Irwin,7,15.844905739599588,16.473499100069194,15.844905739599588,15.844905739599588
21,237,Alexa PenaVega,8,15.388290554059255,15.998769242303142,15.388290554059255,15.388290554059255
21,238,Carlos PenaVega,8,15.526173081656708,16.14212179558563,15.526173081656708,15.526173081656708
21,240,Alek Skarlatos,8,16.74806350504224,17.412486613201352,16.74806350504224,16.74806350504224
21,242,Andy Grammer,8,76.751172192339,15.959203378280288,15.3502344384678,15.3502344384678
21,243,Tamar Braxton,8,16.34871751876274,16.997297917622664,16.34871751876274,16.34871751876274
21,244,Nick Carter,8,15.834676749729985,16.462864309419075,15.834676749729985,15.834676749729985
21,246,Bindi Irwin,8,15.754991489165151,16.38001780406418,15.754991489165151,15.754991489165151
21,237,Alexa PenaVega,9,16.19633834561722,16.838873613121535,16.19633834561722,16.19633834561722
21,238,Carlos PenaVega,9,16.931772749011774,17.60348390374648,16.931772749011774,16.931772749011774
21,240,Alek Skarlatos,9,16.50814048488927,17.16304545390824,16.50814048488927,16.50814048488927
21,243,Tamar Braxton,9,15.901283921183065,82.66056948224346,79.50641960591533,79.50641960591533
21,244,Nick Carter,9,15.862712491430011,16.4920122749075,15.862712491430011,15.862712491430011
21,246,Bindi Irwin,9,15.829503934755234,16.45748628040257,15.829503934755234,15.829503934755234
21,238,Carlos PenaVega,10,15.585685292723516,16.203994953530774,15.585685292723516,15.585685292723516
21,240,Alek Skarlatos,10,15.48505503234592,16.099372525918156,15.48505503234592,15.48505503234592
21,244,Nick Carter,10,78.90499164789846,82.03528189215157,78.90499164789846,78.90499164789846
21,246,Bindi Irwin,10,15.883551789519409,16.51367830208138,15.883551789519409,15.883551789519409
21,238,Carlos PenaVega,11,15.588718872686153,16.207148880578735,15.588718872686153,15.588718872686153
21,240,Alek Skarlatos,11,16.920992891088325,87.96138195602322,84.60496445544163,84.60496445544163
21,244,Nick Carter,11,17.267652980986806,17.952689054607262,17.267652980986806,17.267652980986806
21,246,Bindi Irwin,11,15.275764547523508,15.881779144800179,15.275764547523508,15.275764547523508
22,249,Mischa Barton,1,15.4713714413459,16.085146084453047,15.4713714413459,15.4713714413459
22,250,Kim Fields,1,15.682390527364767,16.304536643207932,15.682390527364767,15.682390527364767
22,251,Jodie Sweetin,1,16.297919951101186,16.94448512725895,16.297919951101186,16.297919951101186
22,252,Doug Flutie,1,15.2741092780148,15.880058208039166,15.2741092780148,15.2741092780148
22,253,Von Miller,1,15.454859208747976,16.06797878454528,15.454859208747976,15.454859208747976
22,254,Antonio Brown,1,15.707747118516227,16.330899171857784,15.707747118516227,15.707747118516227
22,255,Paige VanZant,1,15.651424288267753,16.272341922691403,15.651424288267753,15.651424288267753
22,256,Geraldo Rivera,1,15.424726773147263,80.18325472937647,15.424726773147263,77.12363386573631
22,257,Nyle DiMarco,1,16.129617561643585,16.769505906376608,16.129617561643585,16.129617561643585
22,258,Ginger Zee,1,15.879940252358537,16.509923489326592,15.879940252358537,15.879940252358537
22,259,Wanya Morris,1,16.039326856131567,16.675633220704547,16.039326856131567,16.039326856131567
22,260,Marla Maples,1,15.462256668228363,16.075669713358344,15.462256668228363,15.462256668228363
22,249,Mischa Barton,2,15.428056325344508,16.040112586861138,15.428056325344508,15.428056325344508
22,250,Kim Fields,2,15.550024163079554,16.166919088470305,15.550024163079554,15.550024163079554
22,251,Jodie Sweetin,2,15.339869833181757,15.948427592128056,15.339869833181757,15.339869833181757
22,252,Doug Flutie,2,15.576515157110057,16.194461023619265,15.576515157110057,15.576515157110057
22,253,Von Miller,2,15.371891928935936,15.981720056864553,15.371891928935936,15.371891928935936
22,254,Antonio Brown,2,15.50698727051911,16.122174851898897,15.50698727051911,15.50698727051911
22,255,Paige VanZant,2,15.834258543192616,16.46242951194346,15.834258543192616,15.834258543192616
22,256,Geraldo Rivera,2,76.63959832722635,15.936003341666238,76.63959832722635,15.327919665445272
22,257,Nyle DiMarco,2,15.752274214033848,16.377192730178237,15.752274214033848,15.752274214033848
22,258,Ginger Zee,2,15.755420832292675,16.380464179936723,15.755420832292675,15.755420832292675
22,259,Wanya Morris,2,15.586784068823867,16.20513731987853,15.586784068823867,15.586784068823867
22,260,Marla Maples,2,15.430378791660598,16.042527189219573,15.430378791660598,15.430378791660598
22,249,Mischa Barton,3,76.58018135644744,79.61824256901214,76.58018135644744,15.31603627128949
22,250,Kim Fields,3,16.17798178565729,16.81978881836479,16.17798178565729,16.17798178565729
22,251,Jodie Sweetin,3,15.982833226931687,16.61689839671263,15.982833226931687,15.982833226931687
22,252,Doug Flutie,3,15.66050978547382,16.28178785645128,15.66050978547382,15.66050978547382
22,253,Von Miller,3,16.113239294998138,16.752477887070054,16.113239294998138,16.113239294998138
22,254,Antonio Brown,3,17.98662274096022,18.700181522441806,17.98662274096022,17.98662274096022
22,255,Paige VanZant,3,15.775610568411876,16.401454875953238,15.775610568411876,15.775610568411876
22,257,Nyle DiMarco,3,15.94729009332829,16.579945208788903,15.94729009332829,15.94729009332829
22,258,Ginger Zee,3,15.810416490608144,16.43764160608596,15.810416490608144,15.810416490608144
22,259,Wanya Morris,3,15.765882170543117,16.391340536608475,15.765882170543117,15.765882170543117
22,260,Marla Maples,3,15.598051868738882,16.216852131869864,15.598051868738882,15.598051868738882
22,250,Kim Fields,4,15.922437510599078,16.554106683400843,15.922437510599078,15.922437510599078
22,251,Jodie Sweetin,4,15.854517900657846,16.48349259129882,15.854517900657846,15.854517900657846
22,252,Doug Flutie,4,15.38383598028719,15.99413794829412,15.38383598028719,76.91917990143592
22,253,Von Miller,4,15.398858387017464,16.00975631850213,15.398858387017464,15.398858387017464
22,254,Antonio Brown,4,16.1245107277297,16.764196475997707,16.1245107277297,16.1245107277297
22,255,Paige VanZant,4,15.697577568050555,16.320326178670097,15.697577568050555,15.697577568050555
22,257,Nyle DiMarco,4,15.755885803344635,16.380947597151817,15.755885803344635,15.755885803344635
22,258,Ginger Zee,4,16.199659405969957,16.84232642537749,16.199659405969957,16.199659405969957
22,259,Wanya Morris,4,15.825621788286433,16.45345012282542,15.825621788286433,15.825621788286433
22,260,Marla Maples,4,15.821496928308406,16.44916162289663,15.821496928308406,15.821496928308406
22,250,Kim Fields,5,15.481347841938305,16.09551826519567,15.481347841938305,15.481347841938305
22,251,Jodie Sweetin,5,15.866489322219183,16.495938938759526,15.866489322219183,15.866489322219183
22,252,Doug Flutie,5,15.369564293179256,15.979300079985354,15.369564293179256,15.369564293179256
22,253,Von Miller,5,15.348440254177028,15.9573380157603,15.348440254177028,15.348440254177028
22,254,Antonio Brown,5,82.52702384827921,85.80100604185559,16.50540476965584,82.52702384827921
22,255,Paige VanZant,5,15.29052279273611,15.897122873770487,15.29052279273611,15.29052279273611
22,257,Nyle DiMarco,5,16.035159503561243,16.671300542432736,16.035159503561243,16.035159503561243
22,258,Ginger Zee,5,16.285003588994336,16.93105635191372,16.285003588994336,16.285003588994336
22,259,Wanya Morris,5,16.454160510290112,17.106924005311757,16.454160510290112,16.454160510290112
22,250,Kim Fields,6,15.694026313639508,16.316634040180546,15.694026313639508,15.694026313639508
22,251,Jodie Sweetin,6,15.38138975372596,15.991594675918936,15.38138975372596,15.38138975372596
22,252,Doug Flutie,6,77.56300848777703,80.6400600622534,77.56300848777703,77.56300848777703
22,253,Von Miller,6,15.416137613609093,16.02772104031147,15.416137613609093,15.416137613609093
22,254,Antonio Brown,6,17.714054825208304,18.416800391077597,17.714054825208304,17.714054825208304
22,255,Paige VanZant,6,16.384789346220703,17.034800773552032,16.384789346220703,16.384789346220703
22,257,Nyle DiMarco,6,15.283255489874426,15.88956726510235,15.283255489874426,15.283255489874426
22,258,Ginger Zee,6,15.623764896498823,16.243585237552203,15.623764896498823,15.623764896498823
22,259,Wanya Morris,6,15.977311266995036,16.61115737158178,15.977311266995036,15.977311266995036
22,250,Kim Fields,7,16.004845336866598,16.639783763098695,16.004845336866598,16.004845336866598
22,251,Jodie Sweetin,7,15.393965841747292,80.02334838974195,15.393965841747292,76.96982920873646
22,253,Von Miller,7,16.47333171775143,17.126855765970454,16.47333171775143,16.47333171775143
22,254,Antonio Brown,7,15.89628809457431,16.52691987721652,15.89628809457431,15.89628809457431
22,255,Paige VanZant,7,16.020154648414902,16.655700420108737,16.020154648414902,16.020154648414902
22,257,Nyle DiMarco,7,15.401004019111781,16.011987071335607,15.401004019111781,15.401004019111781
22,258,Ginger Zee,7,15.392883661299642,16.003544565630058,15.392883661299642,15.392883661299642
22,259,Wanya Morris,7,15.710174980008478,16.333423350591634,15.710174980008478,15.710174980008478
22,251,Jodie Sweetin,8,17.393584737022298,18.08361672964771,17.393584737022298,17.393584737022298
22,254,Antonio Brown,8,22.153814247140783,23.03269234043398,22.153814247140783,22.153814247140783
22,255,Paige VanZant,8,15.518241855265714,16.133875924454443,15.518241855265714,15.518241855265714
22,257,Nyle DiMarco,8,17.028324681886676,17.703866209925152,17.028324681886676,17.028324681886676
22,258,Ginger Zee,8,17.567489853127544,18.264420946519596,17.567489853127544,17.567489853127544
22,259,Wanya Morris,8,77.05288127985193,16.0219390545072,15.41057625597039,15.41057625597039
22,254,Antonio Brown,9,85.30303691093489,88.68714808908462,85.30303691093489,85.30303691093489
22,255,Paige VanZant,9,16.33939014195031,16.987600508496303,16.33939014195031,16.33939014195031
22,257,Nyle DiMarco,9,15.626847321042295,16.246789946925517,15.626847321042295,15.626847321042295
22,258,Ginger Zee,9,15.745313721424948,16.369956103428088,15.745313721424948,15.745313721424948
22,259,Wanya Morris,9,15.429958197891422,16.04208990980675,15.429958197891422,15.429958197891422
22,255,Paige VanZant,10,16.60473580027641,17.263472863654453,16.60473580027641,16.60473580027641
22,257,Nyle DiMarco,10,17.16535046388833,17.846328029110925,17.16535046388833,17.16535046388833
22,258,Ginger Zee,10,15.787741133321683,82.07033340119845,78.93870566660843,78.93870566660843
23,261,Jake T. Austin,1,15.699053885263506,16.3218610638047,15.699053885263506,15.699053885263506
23,262,Maureen McCormick,1,15.45658858727011,16.06977677034565,15.45658858727011,15.45658858727011
23,263,Marilu Henner,1,15.50539684048244,16.120521326897972,15.50539684048244,15.50539684048244
23,264,Ryan Lochte,1,15.308563097389733,15.91587886685498,15.308563097389733,15.308563097389733
23,265,Calvin Johnson Jr.,1,15.402624788837837,16.013672139651092,15.402624788837837,15.402624788837837
23,266,Laurie Hernandez,1,15.62554495965662,16.245435918730745,15.62554495965662,15.62554495965662
23,267,Amber Rose,1,15.35980185272742,15.96915034753249,15.35980185272742,15.35980185272742
23,268,Rick Perry,1,78.20369993464344,81.30616878810072,15.640739986928685,78.20369993464344
23,269,James Hinchcliffe,1,15.278611330792957,15.88473886462421,15.278611330792957,15.278611330792957
23,270,Babyface,1,15.453601804740133,16.066671497261147,15.453601804740133,15.453601804740133
23,271,Vanilla Ice,1,16.01532809939849,16.65068239398823,16.01532809939849,16.01532809939849
23,272,Jana Kramer,1,15.306319544770497,15.913546308828991,15.306319544770497,15.306319544770497
23,273,Terra Jole,1,15.695056147292306,16.317704729020942,15.695056147292306,15.695056147292306
23,261,Jake T. Austin,2,15.660106728577391,16.281368809627672,15.660106728577391,15.660106728577391
23,262,Maureen McCormick,2,15.807286677289975,16.434387627947654,15.807286677289975,15.807286677289975
23,263,Marilu Henner,2,15.361337173554823,15.970746577051568,15.361337173554823,15.361337173554823
23,264,Ryan Lochte,2,15.527808908445847,16.143822518302546,15.527808908445847,15.527808908445847
23,265,Calvin Johnson Jr.,2,15.45853155579425,16.071796819613215,15.45853155579425,15.45853155579425
23,266,Laurie Hernandez,2,15.610927269886638,16.230238321267663,15.610927269886638,15.610927269886638
23,267,Amber Rose,2,15.276911244918177,15.882971333558485,15.276911244918177,15.276911244918177
23,268,Rick Perry,2,15.492337506332404,80.53471953787228,77.46168753166202,77.46168753166202
23,269,James Hinchcliffe,2,15.38263310357823,15.992887351496124,15.38263310357823,15.38263310357823
23,270,Babyface,2,15.531633993308166,16.147799350545835,15.531633993308166,15.531633993308166
23,271,Vanilla Ice,2,15.686200592144568,16.30849785949743,15.686200592144568,15.686200592144568
23,272,Jana Kramer,2,15.901756068916322,16.53260477505578,15.901756068916322,15.901756068916322
23,273,Terra Jole,2,15.760996567091492,16.386261113266592,15.760996567091492,15.760996567091492
23,262,Maureen McCormick,3,15.597418370375468,16.21619350158887,15.597418370375468,15.597418370375468
23,263,Marilu Henner,3,15.38551235760389,15.995880830244442,15.38551235760389,15.38551235760389
23,264,Ryan Lochte,3,16.244233494452473,16.888668840950714,16.244233494452473,16.244233494452473
23,265,Calvin Johnson Jr.,3,15.972159844394712,16.605801583610226,15.972159844394712,15.972159844394712
23,266,Laurie Hernandez,3,15.652653795584529,16.273620206577043,15.652653795584529,15.652653795584529
23,267,Amber Rose,3,15.395029892297718,16.005775941126785,15.395029892297718,15.395029892297718
23,268,Rick Perry,3,76.817096150991,15.97291123229185,76.817096150991,15.363419230198202
23,269,James Hinchcliffe,3,15.354558158317172,15.9636986271772,15.354558158317172,15.354558158317172
23,270,Babyface,3,15.536188983350144,16.15253504450265,15.536188983350144,15.536188983350144
23,271,Vanilla Ice,3,77.17139747986734,80.23291320430431,15.434279495973469,77.17139747986734
23,272,Jana Kramer,3,15.315428163646663,15.923016281533492,15.315428163646663,15.315428163646663
23,273,Terra Jole,3,15.35079084733382,15.959781860797273,15.35079084733382,15.35079084733382
23,262,Maureen McCormick,4,15.60857067095813,16.227788232200176,15.60857067095813,15.60857067095813
23,263,Marilu Henner,4,15.31732919106766,15.924992725825662,15.31732919106766,15.31732919106766
23,264,Ryan Lochte,4,15.881428895302257,16.511471189173893,15.881428895302257,15.881428895302257
23,265,Calvin Johnson Jr.,4,15.656382051933901,16.277496368961692,15.656382051933901,15.656382051933901
23,266,Laurie Hernandez,4,15.89611891159349,16.526743982469775,15.89611891159349,15.89611891159349
23,267,Amber Rose,4,15.618024542720137,16.237617154537933,15.618024542720137,15.618024542720137
23,269,James Hinchcliffe,4,16.024550628490637,16.660270795913533,16.024550628490637,16.024550628490637
23,270,Babyface,4,77.50815743980068,80.58303298337226,15.501631487960138,77.50815743980068
23,271,Vanilla Ice,4,15.444597777496272,16.0573102655103,15.444597777496272,15.444597777496272
23,272,Jana Kramer,4,16.46398680561927,17.117140125869508,16.46398680561927,16.46398680561927
23,273,Terra Jole,4,15.956304826884057,16.589317571588584,15.956304826884057,15.956304826884057
23,262,Maureen McCormick,5,78.89143300749684,16.40423707165595,15.778286601499367,15.778286601499367
23,263,Marilu Henner,5,15.733924044378131,16.358114579239537,15.733924044378131,15.733924044378131
23,264,Ryan Lochte,5,76.6026518563027,79.64160451039741,76.6026518563027,76.6026518563027
23,265,Calvin Johnson Jr.,5,77.48222672092082,80.55607355040677,77.48222672092082,77.48222672092082
23,266,Laurie Hernandez,5,16.562891725428884,17.219968765828156,16.562891725428884,16.562891725428884
23,267,Amber Rose,5,15.671473197246218,81.46593102361935,78.3573659862311,78.3573659862311
23,269,James Hinchcliffe,5,15.997112335512679,16.631743980916447,15.997112335512679,15.997112335512679
23,272,Jana Kramer,5,16.155106037773457,16.79600555209796,16.155106037773457,16.155106037773457
23,273,Terra Jole,5,17.237821206647723,17.921673804923564,17.237821206647723,17.237821206647723
23,262,Maureen McCormick,6,15.272950370108632,15.878853324358378,15.272950370108632,15.272950370108632
23,263,Marilu Henner,6,15.80852811065225,16.43567831100455,15.80852811065225,15.80852811065225
23,264,Ryan Lochte,6,16.663256308366435,17.32431497614158,16.663256308366435,16.663256308366435
23,265,Calvin Johnson Jr.,6,17.04817390191598,17.72450288102081,17.04817390191598,17.04817390191598
23,266,Laurie Hernandez,6,15.315719292631796,15.923318960082256,15.315719292631796,15.315719292631796
23,267,Amber Rose,6,76.7342271311117,79.77839959184371,15.34684542622234,15.34684542622234
23,269,James Hinchcliffe,6,16.271519494176264,16.917037320970824,16.271519494176264,16.271519494176264
23,272,Jana Kramer,6,16.319593937424326,16.967018956115805,16.319593937424326,16.319593937424326
23,273,Terra Jole,6,15.752495260212168,16.377422545620465,15.752495260212168,15.752495260212168
23,262,Maureen McCormick,7,15.50623971505926,16.12139763968966,15.50623971505926,15.50623971505926
23,263,Marilu Henner,7,77.28005472595636,16.06917621225952,15.45601094519127,77.28005472595636
23,264,Ryan Lochte,7,15.310881571174093,15.918289318291414,15.310881571174093,15.310881571174093
23,265,Calvin Johnson Jr.,7,15.377733073269765,15.987792928960362,15.377733073269765,15.377733073269765
23,266,Laurie Hernandez,7,17.121191393264663,17.800417095834703,17.121191393264663,17.121191393264663
23,269,James Hinchcliffe,7,15.746683981953403,16.371380724435834,15.746683981953403,15.746683981953403
23,272,Jana Kramer,7,16.714121177126582,17.37719773754869,16.714121177126582,16.714121177126582
23,273,Terra Jole,7,15.766174967228741,16.39164494901814,15.766174967228741,15.766174967228741
23,263,Marilu Henner,8,15.507283970816271,80.61241661391384,77.53641985408134,77.53641985408134
23,264,Ryan Lochte,8,15.740489597750804,16.364940598867147,15.740489597750804,15.740489597750804
23,265,Calvin Johnson Jr.,8,16.80304061613552,17.469644756329718,16.80304061613552,16.80304061613552
23,266,Laurie Hernandez,8,15.430263686770166,16.042407517929625,15.430263686770166,15.430263686770166
23,269,James Hinchcliffe,8,15.445290276184299,16.05803023675541,15.445290276184299,15.445290276184299
23,272,Jana Kramer,8,16.260385726892157,16.905461858904385,16.260385726892157,16.260385726892157
23,273,Terra Jole,8,15.563116036040073,16.180530337472206,15.563116036040073,15.563116036040073
23,263,Marilu Henner,9,82.60272602846109,85.8797114515055,82.60272602846109,82.60272602846109
23,265,Calvin Johnson Jr.,9,17.082194355145667,17.759872981346653,17.082194355145667,17.082194355145667
23,266,Laurie Hernandez,9,16.6454662680282,17.30581917576773,16.6454662680282,16.6454662680282
23,269,James Hinchcliffe,9,82.16595090223625,17.085121748140157,16.43319018044725,16.43319018044725
23,272,Jana Kramer,9,16.7388743488839,17.402932908168793,16.7388743488839,16.7388743488839
23,273,Terra Jole,9,15.982064628343162,16.616099306559338,15.982064628343162,15.982064628343162
23,265,Calvin Johnson Jr.,10,87.92098168373029,91.40895101852038,17.58419633674606,17.58419633674606
23,266,Laurie Hernandez,10,17.649459648201933,18.349642617609508,17.649459648201933,17.649459648201933
23,269,James Hinchcliffe,10,17.826988376333883,18.53421420113172,17.826988376333883,17.826988376333883
23,272,Jana Kramer,10,15.393698818382765,16.00439206132968,15.393698818382765,15.393698818382765
23,273,Terra Jole,10,17.271587742267855,17.95677991431243,17.271587742267855,17.271587742267855
23,265,Calvin Johnson Jr.,11,17.870185492646492,18.579125017793945,17.870185492646492,17.870185492646492
23,266,Laurie Hernandez,11,15.478586389661656,16.092647261584673,15.478586389661656,15.478586389661656
23,269,James Hinchcliffe,11,17.062203142098852,17.739088684137933,17.062203142098852,17.062203142098852
23,272,Jana Kramer,11,81.05788204593534,84.27358097814567,16.21157640918707,81.05788204593534
24,274,Charo,1,15.844916120129396,16.473509892411624,15.844916120129396,15.844916120129396
24,275,Mr. T,1,15.334537831479054,15.942884061185392,15.334537831479054,15.334537831479054
24,276,Heather Morris,1,16.27121286903374,16.916718531506728,16.27121286903374,16.27121286903374
24,277,Nancy Kerrigan,1,15.278046040246391,15.884151148075865,15.278046040246391,15.278046040246391
24,278,Bonner Bolton,1,16.47218841286973,17.125667104311663,16.47218841286973,16.47218841286973
24,279,Simone Biles,1,15.85578066895859,16.484805455686136,15.85578066895859,15.85578066895859
24,280,David Ross,1,16.351413382130207,17.000100730305036,16.351413382130207,16.351413382130207
24,281,Rashad Jennings,1,15.637377781978703,16.25773816849339,15.637377781978703,15.637377781978703
24,282,Chris Kattan,1,15.334578219763817,15.942926051739558,15.334578219763817,15.334578219763817
24,283,Erika Jayne,1,15.273924857505158,15.879866471265878,15.273924857505158,15.273924857505158
24,284,Normani,1,15.713479790958251,16.33685926880419,15.713479790958251,15.713479790958251
24,285,Nick Viall,1,15.693877093445618,16.31647890017718,15.693877093445618,15.693877093445618
24,274,Charo,2,15.466292422664063,16.07986557278201,15.466292422664063,15.466292422664063
24,275,Mr. T,2,77.52414937802845,16.119931869596023,15.504829875605688,15.504829875605688
24,276,Heather Morris,2,16.083592182211135,16.721654624764632,16.083592182211135,16.083592182211135
24,277,Nancy Kerrigan,2,15.736718399695878,16.361019791209156,15.736718399695878,15.736718399695878
24,278,Bonner Bolton,2,15.89460431618882,16.525169300584892,15.89460431618882,15.89460431618882
24,279,Simone Biles,2,15.469756195941612,16.083466759618226,15.469756195941612,15.469756195941612
24,280,David Ross,2,15.358133429890156,15.967415735628835,15.358133429890156,15.358133429890156
24,281,Rashad Jennings,2,15.319720308516072,15.927478702819272,15.319720308516072,15.319720308516072
24,282,Chris Kattan,2,77.38092580039756,80.45075385646213,77.38092580039756,77.38092580039756
24,283,Erika Jayne,2,15.458066827971109,16.071313655276228,15.458066827971109,15.458066827971109
24,284,Normani,2,15.92418639235134,16.555924946156424,15.92418639235134,15.92418639235134
24,285,Nick Viall,2,15.997318968917837,16.631958811807202,15.997318968917837,15.997318968917837
24,274,Charo,3,76.48537195354812,79.51967192182701,15.297074390709628,15.297074390709628
24,275,Mr. T,3,15.702436005474201,81.6268867913159,78.51218002737102,78.51218002737102
24,276,Heather Morris,3,15.386329635979608,15.996730531391812,15.386329635979608,15.386329635979608
24,277,Nancy Kerrigan,3,15.49808796070462,16.112922491889346,15.49808796070462,15.49808796070462
24,278,Bonner Bolton,3,77.14151443060425,80.2018446455364,77.14151443060425,77.14151443060425
24,279,Simone Biles,3,15.440084412709368,16.052617848150597,15.440084412709368,15.440084412709368
24,280,David Ross,3,15.604656043555531,16.223718305117387,15.604656043555531,15.604656043555531
24,281,Rashad Jennings,3,15.803185740378625,16.430124000152773,15.803185740378625,15.803185740378625
24,283,Erika Jayne,3,15.540494086466921,16.157010938110698,15.540494086466921,15.540494086466921
24,284,Normani,3,16.309626632084484,16.956656231449312,16.309626632084484,16.309626632084484
24,285,Nick Viall,3,15.809697093089554,16.436893668889624,15.809697093089554,15.809697093089554
24,275,Mr. T,4,76.93574572533137,79.98791275873042,76.93574572533137,76.93574572533137
24,276,Heather Morris,4,16.33785259667411,16.9860019662809,16.33785259667411,16.33785259667411
24,277,Nancy Kerrigan,4,15.551038698916047,16.167973872604975,15.551038698916047,15.551038698916047
