season,week,celebrity_name,v_predicted_share,judge_avg_score
13,Week_7,J.R. Martinez,0.1523466852129052,8.0
13,Week_7,Hope Solo,0.16951320171302564,8.333333333333334
13,Week_7,Nancy Grace,0.18779769440629634,7.333333333333333
13,Week_7,Rob Kardashian,0.1759143253248907,8.5
13,Week_8,Ricki Lake,0.18690144201783854,8.666666666666666
13,Week_8,J.R. Martinez,0.18068545233130348,10.0
13,Week_8,Hope Solo,0.2010451982256257,8.666666666666666
13,Week_8,Nancy Grace,0.22273088064342844,7.333333333333333
13,Week_8,Rob Kardashian,0.2086370267818039,8.5
13,Week_9,Ricki Lake,0.2404591117328278,11.166633333333332
13,Week_9,J.R. Martinez,0.23246189489796798,9.333333333333334
13,Week_9,Hope Solo,0.25865584161127125,8.1666
13,Week_9,Rob Kardashian,0.2684231517579329,10.833266666666667
13,Week_10,Ricki Lake,0.32435557630271566,9.3333
13,Week_10,J.R. Martinez,0.3135681211857274,9.388833333333332
13,Week_10,Rob Kardashian,0.3620763025115569,9.4444
14,Week_1,William Levy,0.07883368735553713,8.0
14,Week_1,Jack Wagner,0.08289682633450482,7.666666666666667
14,Week_1,Sherri Sheperd,0.08132772421399993,7.666666666666667
14,Week_1,Jaleel White,0.0795981664641492,8.666666666666666
14,Week_1,Roshon Fegan,0.07675399306351424,7.666666666666667
14,Week_1,Melissa Gilbert,0.08190878754664563,6.666666666666667
14,Week_1,Martina Navratilova,0.09248601021460325,6.666666666666667
14,Week_1,Donald Driver,0.08853809450565793,7.0
14,Week_1,Gavin DeGraw,0.07990478396797278,6.666666666666667
14,Week_1,Gladys Knight,0.08630574404077572,7.666666666666667
14,Week_1,Katherine Jenkins,0.07913533027518341,8.666666666666666
14,Week_1,Maria Menounos,0.09231085201745587,7.0
14,Week_2,William Levy,0.07883368735553713,8.333333333333334
14,Week_2,Jack Wagner,0.08289682633450482,7.0
14,Week_2,Sherri Sheperd,0.08132772421399993,7.666666666666667
14,Week_2,Jaleel White,0.0795981664641492,7.333333333333333
14,Week_2,Roshon Fegan,0.07675399306351424,8.666666666666666
14,Week_2,Melissa Gilbert,0.08190878754664563,6.666666666666667
14,Week_2,Martina Navratilova,0.09248601021460325,5.666666666666667
14,Week_2,Donald Driver,0.08853809450565793,8.0
14,Week_2,Gavin DeGraw,0.07990478396797278,7.0
14,Week_2,Gladys Knight,0.08630574404077572,6.333333333333333
14,Week_2,Katherine Jenkins,0.07913533027518341,8.666666666666666
14,Week_2,Maria Menounos,0.09231085201745587,8.333333333333334
14,Week_3,William Levy,0.08686773784520856,9.333333333333334
14,Week_3,Jack Wagner,0.09134495695665006,8.0
14,Week_3,Sherri Sheperd,0.08961594546132762,8.0
14,Week_3,Jaleel White,0.0877101260807804,8.333333333333334
14,Week_3,Roshon Fegan,0.08457609902153082,8.333333333333334
14,Week_3,Melissa Gilbert,0.09025622576464624,8.0
14,Week_3,Donald Driver,0.0975611345964979,8.666666666666666
14,Week_3,Gavin DeGraw,0.08804799139996525,8.0
14,Week_3,Gladys Knight,0.09510128219751716,8.0
14,Week_3,Katherine Jenkins,0.08720012161343853,9.666666666666666
14,Week_3,Maria Menounos,0.10171837906243732,9.0
14,Week_4,William Levy,0.09560034746988609,7.333333333333333
14,Week_4,Sherri Sheperd,0.0986248259418423,7.0
14,Week_4,Jaleel White,0.09652741901592675,7.333333333333333
14,Week_4,Roshon Fegan,0.09307833557855011,8.666666666666666
14,Week_4,Melissa Gilbert,0.09932947211997184,7.333333333333333
14,Week_4,Donald Driver,0.10736872627673677,9.0
14,Week_4,Gavin DeGraw,0.09689924914197023,7.666666666666667
14,Week_4,Gladys Knight,0.10466159069452288,6.666666666666667
14,Week_4,Katherine Jenkins,0.09596614499753389,8.0
14,Week_4,Maria Menounos,0.11194388876305897,8.666666666666666
14,Week_5,William Levy,0.10606055083531496,9.666666666666666
14,Week_5,Jaleel White,0.10708905880039105,8.0
14,Week_5,Roshon Fegan,0.1032625906030829,8.666666666666666
14,Week_5,Melissa Gilbert,0.11019770122220274,7.0
14,Week_5,Donald Driver,0.11911657805411138,9.0
14,Week_5,Gavin DeGraw,0.10750157307496268,6.333333333333333
14,Week_5,Gladys Knight,0.11611323864547662,7.333333333333333
14,Week_5,Katherine Jenkins,0.10646637244897325,9.666666666666666
14,Week_5,Maria Menounos,0.12419233631548436,9.0
14,Week_6,William Levy,0.11883556052947888,12.0
14,Week_6,Jaleel White,0.119987952437462,12.333266666666667
14,Week_6,Roshon Fegan,0.11570058555605289,9.333266666666667
14,Week_6,Melissa Gilbert,0.12347103131808485,10.0
14,Week_6,Donald Driver,0.13346418823897402,11.3333
14,Week_6,Gladys Knight,0.1300990961356946,8.0
14,Week_6,Katherine Jenkins,0.11929026341904754,12.999966666666666
14,Week_6,Maria Menounos,0.13915132236520514,9.999966666666666
14,Week_7,William Levy,0.13660815847136523,8.833333333333334
14,Week_7,Jaleel White,0.13793289776392595,8.5
14,Week_7,Roshon Fegan,0.13300432847245422,8.666666666666666
14,Week_7,Melissa Gilbert,0.1419368927766339,7.833333333333333
14,Week_7,Donald Driver,0.1534245885319748,8.833333333333334
14,Week_7,Katherine Jenkins,0.13713086500902805,9.0
14,Week_7,Maria Menounos,0.1599622689746178,9.5
14,Week_8,William Levy,0.15846580633575272,9.5
14,Week_8,Roshon Fegan,0.1542853545013616,9.333333333333334
14,Week_8,Melissa Gilbert,0.16464715149026185,8.5
14,Week_8,Donald Driver,0.17797290736882804,9.166666666666666
14,Week_8,Katherine Jenkins,0.1590721472299905,9.166666666666666
14,Week_8,Maria Menounos,0.18555663307380532,8.833333333333334
14,Week_9,William Levy,0.23267269063615553,9.666666666666666
14,Week_9,Donald Driver,0.2613146405231889,9.5
14,Week_9,Katherine Jenkins,0.23356297082067765,9.333333333333334
14,Week_9,Maria Menounos,0.2724496980199779,9.833333333333334
14,Week_10,William Levy,0.3198028919827794,9.888866666666667
14,Week_10,Donald Driver,0.3591705478123276,9.888866666666667
14,Week_10,Katherine Jenkins,0.32102656020489295,10.0
15,Week_1,Gilles Marini,0.07324450590907719,8.0
15,Week_1,Sabrina Bryan,0.0718749680202358,7.5
15,Week_1,Kirstie Alley,0.07781655499975265,6.333333333333333
15,Week_1,Kelly Monaco,0.07325520321750212,7.166666666666667
15,Week_1,Apolo Anton Ohno,0.07995057414506214,7.333333333333333
15,Week_1,Emmitt Smith,0.08251717756352141,8.166666666666666
15,Week_1,Shawn Johnson,0.0780642844867925,7.333333333333333
15,Week_1,Pamela Anderson,0.06875202557466466,5.666666666666667
15,Week_1,Helio Castroneves,0.08129633365560854,7.166666666666667
15,Week_1,Joey Fatone,0.07337187748915244,6.833333333333333
15,Week_1,Drew Lachey,0.07353898465479371,7.166666666666667
15,Week_1,Bristol Palin,0.08236613390946033,6.5
15,Week_1,Melissa Rycroft,0.08395137637437647,7.0
15,Week_2,Gilles Marini,0.07865198950287727,8.5
15,Week_2,Sabrina Bryan,0.07718134159120098,8.666666666666666
15,Week_2,Kirstie Alley,0.0835615830979633,7.0
15,Week_2,Kelly Monaco,0.07866347657046689,7.333333333333333
15,Week_2,Apolo Anton Ohno,0.08585315226526953,8.166666666666666
15,Week_2,Emmitt Smith,0.08860924246782068,7.5
15,Week_2,Shawn Johnson,0.08382760191770111,8.333333333333334
15,Week_2,Helio Castroneves,0.08729826629236512,7.666666666666667
15,Week_2,Joey Fatone,0.0787887646514663,7.5
15,Week_2,Drew Lachey,0.07896820897803719,7.5
15,Week_2,Bristol Palin,0.08844704758717756,6.0
15,Week_2,Melissa Rycroft,0.09014932507765411,7.833333333333333
15,Week_3,Gilles Marini,0.08537888649731877,8.5
15,Week_3,Sabrina Bryan,0.08378245795276255,8.5
15,Week_3,Kirstie Alley,0.09070838466961202,8.0
15,Week_3,Kelly Monaco,0.0853913560234696,9.0
15,Week_3,Apolo Anton Ohno,0.09319594569728364,8.5
15,Week_3,Emmitt Smith,0.09618775701785269,8.333333333333334
15,Week_3,Shawn Johnson,0.09099715537662274,8.833333333333334
15,Week_3,Helio Castroneves,0.094764656511529,8.5
15,Week_3,Drew Lachey,0.08572215138926322,8.0
15,Week_3,Bristol Palin,0.09601169003731727,7.5
15,Week_3,Melissa Rycroft,0.09785955882696844,9.0
15,Week_4,Gilles Marini,0.10418244308992534,9.875
15,Week_4,Sabrina Bryan,0.10223442253339603,8.875
15,Week_4,Kirstie Alley,0.11068569187673448,7.5
15,Week_4,Kelly Monaco,0.10419765886225342,9.375
15,Week_4,Apolo Anton Ohno,0.1137211049141984,8.625
15,Week_4,Emmitt Smith,0.11737182262004209,9.0
15,Week_4,Shawn Johnson,0.11103806046554393,9.875
15,Week_4,Bristol Palin,0.11715697924444685,8.0
15,Week_4,Melissa Rycroft,0.11941181639345942,9.25
15,Week_5,Gilles Marini,0.11800789114327949,9.416666666666666
15,Week_5,Sabrina Bryan,0.1158013600718075,9.75
15,Week_5,Kirstie Alley,0.12537414837578673,8.75
15,Week_5,Kelly Monaco,0.11802512611254397,8.583333333333334
15,Week_5,Apolo Anton Ohno,0.1288123734804788,9.416666666666666
15,Week_5,Emmitt Smith,0.13294755676903142,9.333333333333334
15,Week_5,Shawn Johnson,0.12577327775725694,9.416666666666666
15,Week_5,Melissa Rycroft,0.13525826628981516,9.416666666666666
15,Week_6,Gilles Marini,0.11800789114327949,9.166666666666666
15,Week_6,Sabrina Bryan,0.1158013600718075,10.0
15,Week_6,Kirstie Alley,0.12537414837578673,9.166666666666666
15,Week_6,Kelly Monaco,0.11802512611254397,9.0
15,Week_6,Apolo Anton Ohno,0.1288123734804788,10.0
15,Week_6,Emmitt Smith,0.13294755676903142,8.833333333333334
15,Week_6,Shawn Johnson,0.12577327775725694,9.333333333333334
15,Week_6,Melissa Rycroft,0.13525826628981516,9.833333333333334
15,Week_7,Gilles Marini,0.13346309959588168,11.1666
15,Week_7,Kirstie Alley,0.141794097744788,9.3333
15,Week_7,Kelly Monaco,0.13348259178743932,12.0
15,Week_7,Apolo Anton Ohno,0.14568261888633974,11.0
15,Week_7,Emmitt Smith,0.15035937714157574,11.499966666666666
15,Week_7,Shawn Johnson,0.1422455001372443,12.6666
15,Week_7,Melissa Rycroft,0.15297271470673124,12.999966666666666
15,Week_8,Gilles Marini,0.13346309959588168,9.759233333333333
15,Week_8,Kirstie Alley,0.141794097744788,8.5
15,Week_8,Kelly Monaco,0.13348259178743932,9.444433333333334
15,Week_8,Apolo Anton Ohno,0.14568261888633974,9.759233333333333
15,Week_8,Emmitt Smith,0.15035937714157574,9.685133333333333
15,Week_8,Shawn Johnson,0.1422455001372443,9.277766666666666
15,Week_8,Melissa Rycroft,0.15297271470673124,10.0
15,Week_9,Kelly Monaco,0.18417925821083816,9.036999999999999
15,Week_9,Apolo Anton Ohno,0.20101285359686244,9.536999999999999
15,Week_9,Emmitt Smith,0.20746584386882563,9.0
15,Week_9,Shawn Johnson,0.1962703177117409,9.833333333333334
15,Week_9,Melissa Rycroft,0.21107172661173287,9.592566666666666
15,Week_10,Kelly Monaco,0.3113653851885657,9.703633333333334
15,Week_10,Shawn Johnson,0.33180600068136346,9.6481
15,Week_10,Melissa Rycroft,0.3568286141300708,9.7777
16,Week_1,Ingo Rademacher,0.0791420389330948,6.666666666666667
16,Week_1,Zendaya,0.07454015268481978,8.0
16,Week_1,Dorothy Hamill,0.09086064295917394,7.0
16,Week_1,Victor Ortiz,0.0845352166903701,6.0
16,Week_1,Alexandra Raisman,0.0829184253169922,7.0
16,Week_1,Jacoby Jones,0.08493381818609705,6.666666666666667
16,Week_1,D. L. Hughley,0.08088274485143586,4.0
16,Week_1,Andy Dick,0.08033274971924441,5.666666666666667
16,Week_1,Wynonna Judd,0.08081858942128625,6.0
16,Week_1,Kellie Pickler,0.07669678042553914,7.0
16,Week_1,Lisa Vanderpump,0.09472354446253087,6.0
16,Week_1,Sean Lowe,0.0896152963494155,6.333333333333333
16,Week_2,Ingo Rademacher,0.0791420389330948,6.666666666666667
16,Week_2,Zendaya,0.07454015268481978,8.666666666666666
16,Week_2,Dorothy Hamill,0.09086064295917394,5.0
16,Week_2,Victor Ortiz,0.0845352166903701,6.0
16,Week_2,Alexandra Raisman,0.0829184253169922,8.0
16,Week_2,Jacoby Jones,0.08493381818609705,7.666666666666667
16,Week_2,D. L. Hughley,0.08088274485143586,5.333333333333333
16,Week_2,Andy Dick,0.08033274971924441,6.666666666666667
16,Week_2,Wynonna Judd,0.08081858942128625,6.0
16,Week_2,Kellie Pickler,0.07669678042553914,8.666666666666666
16,Week_2,Lisa Vanderpump,0.09472354446253087,6.0
16,Week_2,Sean Lowe,0.0896152963494155,6.666666666666667
16,Week_3,Ingo Rademacher,0.08705160360749933,7.0
16,Week_3,Zendaya,0.08198979849188563,8.6666
16,Week_3,Victor Ortiz,0.09298378299837914,7.666666666666667
16,Week_3,Alexandra Raisman,0.09120540726218791,7.666666666666667
16,Week_3,Jacoby Jones,0.09342222127809939,8.6666
16,Week_3,D. L. Hughley,0.0889662780794163,5.333333333333333
16,Week_3,Andy Dick,0.08836131567411284,6.0
16,Week_3,Wynonna Judd,0.08889571086697218,5.0
16,Week_3,Kellie Pickler,0.08436196258754088,8.333333333333334
16,Week_3,Lisa Vanderpump,0.10419034631923563,7.0
16,Week_3,Sean Lowe,0.09857157283467073,7.0
16,Week_4,Ingo Rademacher,0.09554515838174171,7.666666666666667
16,Week_4,Zendaya,0.08998947702233297,8.666666666666666
16,Week_4,Victor Ortiz,0.10205613573267115,6.0
16,Week_4,Alexandra Raisman,0.10010424530980477,9.0
16,Week_4,Jacoby Jones,0.10253735208183073,8.0
16,Week_4,D. L. Hughley,0.09764664609808085,7.0
16,Week_4,Andy Dick,0.09698265799867335,7.0
16,Week_4,Kellie Pickler,0.09259309125612449,8.666666666666666
16,Week_4,Lisa Vanderpump,0.11435611440088729,6.0
16,Week_4,Sean Lowe,0.10818912171785261,6.666666666666667
16,Week_5,Ingo Rademacher,0.10788214081905861,7.0
16,Week_5,Zendaya,0.10160909874227571,9.666666666666666
16,Week_5,Victor Ortiz,0.11523382862134603,7.0
16,Week_5,Alexandra Raisman,0.11302990619315022,8.333333333333334
16,Week_5,Jacoby Jones,0.1157771805904437,8.666666666666666
16,Week_5,D. L. Hughley,0.11025497684323275,6.0
16,Week_5,Andy Dick,0.1095052532690014,6.0
16,Week_5,Kellie Pickler,0.10454889686669931,9.0
16,Week_5,Sean Lowe,0.12215871805479216,8.0
16,Week_6,Ingo Rademacher,0.12125062575376777,7.666666666666667
16,Week_6,Zendaya,0.11420024399998567,8.5
16,Week_6,Victor Ortiz,0.12951331631224264,6.666666666666667
16,Week_6,Alexandra Raisman,0.12703628933166294,8.666666666666666
16,Week_6,Jacoby Jones,0.13012399909771064,7.5
16,Week_6,Andy Dick,0.12307487023696148,7.166666666666667
16,Week_6,Kellie Pickler,0.11750433455167357,9.0
16,Week_6,Sean Lowe,0.1372963207159953,7.666666666666667
16,Week_7,Ingo Rademacher,0.13929061526834366,8.333333333333334
16,Week_7,Zendaya,0.1311912590278626,10.0
16,Week_7,Alexandra Raisman,0.14593708521017507,10.666666666666666
16,Week_7,Jacoby Jones,0.14948419262021242,9.0
16,Week_7,Andy Dick,0.14138627568151096,5.666666666666667
16,Week_7,Kellie Pickler,0.13498694093041663,9.666666666666666
16,Week_7,Sean Lowe,0.1577236312614787,8.0
16,Week_8,Ingo Rademacher,0.16222733380939533,8.0
16,Week_8,Zendaya,0.15279427210646274,9.666666666666666
16,Week_8,Alexandra Raisman,0.16996826521263714,9.333333333333334
16,Week_8,Jacoby Jones,0.1740994679986779,8.666666666666666
16,Week_8,Kellie Pickler,0.1572149816700873,9.166666666666666
16,Week_8,Sean Lowe,0.18369567920273963,7.0
16,Week_9,Ingo Rademacher,0.19873389087411994,8.5
16,Week_9,Zendaya,0.18717807588869934,9.166666666666666
16,Week_9,Alexandra Raisman,0.20821678984454492,9.833333333333334
16,Week_9,Jacoby Jones,0.2132776509484111,9.833333333333334
16,Week_9,Kellie Pickler,0.1925935924442248,9.666666666666666
16,Week_10,Zendaya,0.23360288642795118,10.0
16,Week_10,Alexandra Raisman,0.2598597238459186,9.666666666666666
16,Week_10,Jacoby Jones,0.2661758041670833,9.3333
16,Week_10,Kellie Pickler,0.24036158555904683,10.0
17,Week_1,Valerie Harper,0.08616312930413685,7.0
17,Week_1,Brant Daugherty,0.0771171031876292,7.333333333333333
17,Week_1,Elizabeth Berkley Lauren,0.07920205993716534,8.0
17,Week_1,Leah Remini,0.079977102755406,7.0
17,Week_1,Corbin Bleu,0.07648485997175344,8.0
17,Week_1,Amber Riley,0.07693642671647827,9.0
17,Week_1,Keyshawn Johnson,0.08811700114222691,5.666666666666667
17,Week_1,Bill Engvall,0.08250758064546594,6.0
17,Week_1,Christina Milian,0.07807032829223041,7.333333333333333
17,Week_1,"Nicole ""Snooki"" Polizzi",0.08926591035168525,7.666666666666667
17,Week_1,Jack Osbourne,0.08968247244620112,7.666666666666667
17,Week_1,Bill Nye,0.09647602524962126,4.666666666666667
17,Week_2,Valerie Harper,0.08616312930413685,6.333333333333333
17,Week_2,Brant Daugherty,0.0771171031876292,7.666666666666667
17,Week_2,Elizabeth Berkley Lauren,0.07920205993716534,8.333333333333334
17,Week_2,Leah Remini,0.079977102755406,8.0
17,Week_2,Corbin Bleu,0.07648485997175344,8.666666666666666
17,Week_2,Amber Riley,0.07693642671647827,8.0
17,Week_2,Keyshawn Johnson,0.08811700114222691,6.0
17,Week_2,Bill Engvall,0.08250758064546594,7.0
17,Week_2,Christina Milian,0.07807032829223041,8.333333333333334
17,Week_2,"Nicole ""Snooki"" Polizzi",0.08926591035168525,6.666666666666667
17,Week_2,Jack Osbourne,0.08968247244620112,8.0
17,Week_2,Bill Nye,0.09647602524962126,5.666666666666667
17,Week_3,Valerie Harper,0.09448923755795972,5.333333333333333
17,Week_3,Brant Daugherty,0.08456907660766377,9.0
17,Week_3,Elizabeth Berkley Lauren,0.0868555067222155,8.333333333333334
17,Week_3,Leah Remini,0.08770544341279035,8.0
17,Week_3,Corbin Bleu,0.08387573851860225,8.666666666666666
17,Week_3,Amber Riley,0.08437094102297008,8.0
17,Week_3,Bill Engvall,0.09048044622919292,8.0
17,Week_3,Christina Milian,0.08561441368028738,8.666666666666666
17,Week_3,"Nicole ""Snooki"" Polizzi",0.09789184628236293,8.333333333333334
17,Week_3,Jack Osbourne,0.09834866157011107,7.333333333333333
17,Week_3,Bill Nye,0.10579868839584396,5.333333333333333
17,Week_4,Valerie Harper,0.10566886486494903,6.0
17,Week_4,Brant Daugherty,0.09457498609116415,7.0
17,Week_4,Elizabeth Berkley Lauren,0.09713193840702461,9.0
17,Week_4,Leah Remini,0.09808243655497534,8.0
17,Week_4,Corbin Bleu,0.09379961472896192,9.0
17,Week_4,Amber Riley,0.0943534078155315,9.0
17,Week_4,Bill Engvall,0.10118576774046012,7.0
17,Week_4,Christina Milian,0.09574400369274685,8.0
17,Week_4,"Nicole ""Snooki"" Polizzi",0.10947405803593542,8.0
17,Week_4,Jack Osbourne,0.10998492206825118,8.0
17,Week_5,Brant Daugherty,0.10574940575772594,9.0
17,Week_5,Elizabeth Berkley Lauren,0.10860847240027814,8.666666666666666
17,Week_5,Leah Remini,0.1096712757743407,7.333333333333333
17,Week_5,Corbin Bleu,0.10488242111217277,9.333333333333334
17,Week_5,Amber Riley,0.10550164710667642,8.666666666666666
17,Week_5,Bill Engvall,0.11314127817453237,8.0
17,Week_5,Christina Milian,0.10705654754856406,9.333333333333334
17,Week_5,"Nicole ""Snooki"" Polizzi",0.12240886371400228,9.0
17,Week_5,Jack Osbourne,0.12298008841170736,9.0
17,Week_6,Brant Daugherty,0.1184278864102845,10.333333333333334
17,Week_6,Elizabeth Berkley Lauren,0.12162973153799454,10.6666
17,Week_6,Leah Remini,0.12281995626179401,9.3333
17,Week_6,Corbin Bleu,0.11745695746380644,8.999966666666666
17,Week_6,Amber Riley,0.11815042354254149,10.666633333333332
17,Week_6,Bill Engvall,0.12670598330042152,7.9999666666666664
17,Week_6,"Nicole ""Snooki"" Polizzi",0.1370846758301973,10.0
17,Week_6,Jack Osbourne,0.13772438565296027,8.999933333333333
17,Week_7,Brant Daugherty,0.1184278864102845,9.5
17,Week_7,Elizabeth Berkley Lauren,0.12162973153799454,9.0
17,Week_7,Leah Remini,0.12281995626179401,8.833333333333334
17,Week_7,Corbin Bleu,0.11745695746380644,9.833333333333334
17,Week_7,Amber Riley,0.11815042354254149,9.833333333333334
17,Week_7,Bill Engvall,0.12670598330042152,8.333333333333334
17,Week_7,"Nicole ""Snooki"" Polizzi",0.1370846758301973,9.0
17,Week_7,Jack Osbourne,0.13772438565296027,9.5
17,Week_8,Brant Daugherty,0.13724160771420083,9.0
17,Week_8,Elizabeth Berkley Lauren,0.14095210518484255,8.333333333333334
17,Week_8,Leah Remini,0.14233141169437125,9.333333333333334
17,Week_8,Corbin Bleu,0.13611643480408686,10.0
17,Week_8,Amber Riley,0.1369200664691083,9.333333333333334
17,Week_8,Bill Engvall,0.1468347817583647,8.0
17,Week_8,Jack Osbourne,0.1596035923750256,10.0
17,Week_9,Elizabeth Berkley Lauren,0.16337378627103571,9.333333333333334
17,Week_9,Leah Remini,0.1649725032720658,9.0
17,Week_9,Corbin Bleu,0.1577688910605191,9.666666666666666
17,Week_9,Amber Riley,0.15870035886449171,8.5
17,Week_9,Bill Engvall,0.17019223814136356,7.0
17,Week_9,Jack Osbourne,0.18499222239052412,9.0
17,Week_10,Leah Remini,0.19718782481935324,8.125
17,Week_10,Corbin Bleu,0.188577513436162,9.375
17,Week_10,Amber Riley,0.18969087539959,9.875
17,Week_10,Bill Engvall,0.20342685341257966,7.5
17,Week_10,Jack Osbourne,0.22111693293231507,8.875
17,Week_11,Corbin Bleu,0.23489618028492001,9.8888
17,Week_11,Amber Riley,0.2362830077370292,10.4444
17,Week_11,Bill Engvall,0.253392835462174,8.499966666666666
17,Week_11,Jack Osbourne,0.27542797651587675,9.3333
18,Week_1,Billy Dee Williams,0.08582140234509092,5.0
18,Week_1,Danica McKellar,0.07849938487619122,8.0
18,Week_1,James Maslow,0.07555416194024003,7.0
18,Week_1,Candace Cameron Bure,0.07812793044272068,8.333333333333334
18,Week_1,Sean Avery,0.08571580401948388,6.666666666666667
18,Week_1,Diana Nyad,0.0923113052151246,6.0
18,Week_1,Charlie White,0.08423781036001474,9.0
18,Week_1,Amy Purdy,0.08586666465166277,8.0
18,Week_1,Meryl Davis,0.0844441429736019,8.0
18,Week_1,Drew Carey,0.08161413479606852,7.0
18,Week_1,Cody Simpson,0.07475761701362019,7.333333333333333
18,Week_1,NeNe Leakes,0.09304964136618063,7.0
18,Week_2,Billy Dee Williams,0.09454937892052387,5.0
18,Week_2,Danica McKellar,0.08648271739772607,8.0
18,Week_2,James Maslow,0.08323796734974932,8.333333333333334
18,Week_2,Candace Cameron Bure,0.08607348630825153,7.0
18,Week_2,Sean Avery,0.09443304131908214,7.0
18,Week_2,Charlie White,0.09280473673849085,8.333333333333334
18,Week_2,Amy Purdy,0.0945992443720073,8.0
18,Week_2,Meryl Davis,0.09303205323452372,8.333333333333334
18,Week_2,Drew Carey,0.08991423520528839,7.0
18,Week_2,Cody Simpson,0.08236041436137742,7.333333333333333
18,Week_2,NeNe Leakes,0.10251272479297942,7.0
18,Week_3,Danica McKellar,0.10663482464002373,9.0
18,Week_3,James Maslow,0.1026339865214032,9.0
18,Week_3,Candace Cameron Bure,0.10613023497429115,8.0
18,Week_3,Charlie White,0.11442999394157272,9.0
18,Week_3,Amy Purdy,0.11664265576087214,9.0
18,Week_3,Meryl Davis,0.11471027947632036,9.75
18,Week_3,Drew Carey,0.11086595093518507,7.5
18,Week_3,Cody Simpson,0.10155194710540046,8.75
18,Week_3,NeNe Leakes,0.12640012664493125,7.75
18,Week_4,Danica McKellar,0.10663482464002373,8.0
18,Week_4,James Maslow,0.1026339865214032,8.75
18,Week_4,Candace Cameron Bure,0.10613023497429115,7.0
18,Week_4,Charlie White,0.11442999394157272,8.25
18,Week_4,Amy Purdy,0.11664265576087214,8.5
18,Week_4,Meryl Davis,0.11471027947632036,9.75
18,Week_4,Drew Carey,0.11086595093518507,8.25
18,Week_4,Cody Simpson,0.10155194710540046,7.75
18,Week_4,NeNe Leakes,0.12640012664493125,8.0
18,Week_5,Danica McKellar,0.10663482464002373,9.75
18,Week_5,James Maslow,0.1026339865214032,10.0
18,Week_5,Candace Cameron Bure,0.10613023497429115,8.75
18,Week_5,Charlie White,0.11442999394157272,9.25
18,Week_5,Amy Purdy,0.11664265576087214,9.25
18,Week_5,Meryl Davis,0.11471027947632036,9.0
18,Week_5,Drew Carey,0.11086595093518507,7.0
18,Week_5,Cody Simpson,0.10155194710540046,8.5
18,Week_5,NeNe Leakes,0.12640012664493125,9.0
18,Week_6,Danica McKellar,0.11868780203426349,9.0
18,Week_6,James Maslow,0.11423474756357849,8.75
18,Week_6,Candace Cameron Bure,0.11812617839435809,8.0
18,Week_6,Charlie White,0.12736406247740728,9.0
18,Week_6,Amy Purdy,0.1298268223578152,9.5
18,Week_6,Meryl Davis,0.12767602879960546,10.0
18,Week_6,Drew Carey,0.12339717424730308,8.0
18,Week_6,NeNe Leakes,0.14068718412566888,8.25
18,Week_7,Danica McKellar,0.1353951853079551,9.0
18,Week_7,James Maslow,0.1303152855633229,8.75
18,Week_7,Candace Cameron Bure,0.13475450332130606,9.25
18,Week_7,Charlie White,0.14529278110419716,8.875
18,Week_7,Amy Purdy,0.14810221749666289,9.375
18,Week_7,Meryl Davis,0.1456486621406635,9.75
18,Week_7,NeNe Leakes,0.16049136506589232,8.25
18,Week_8,Danica McKellar,0.16127908597221538,9.5
18,Week_8,James Maslow,0.15522804666988477,9.0
18,Week_8,Candace Cameron Bure,0.16051592290278568,9.0
18,Week_8,Charlie White,0.17306883462324493,10.0
18,Week_8,Amy Purdy,0.17641535933491298,10.0
18,Week_8,Meryl Davis,0.17349275049695626,9.0
18,Week_9,James Maslow,0.1850771145367462,9.5
18,Week_9,Candace Cameron Bure,0.1913818055781404,9.0
18,Week_9,Charlie White,0.20634853826658198,9.5
18,Week_9,Amy Purdy,0.21033857196634637,9.75
18,Week_9,Meryl Davis,0.20685396965218505,10.0
18,Week_10,James Maslow,0.2331969680147988,9.666666666666666
18,Week_10,Candace Cameron Bure,0.24114087203990336,8.6666
18,Week_10,Amy Purdy,0.26502637758260394,9.888866666666667
18,Week_10,Meryl Davis,0.2606357823626939,10.0
19,Week_1,Antonio Sabato Jr.,0.07382740607631406,6.25
19,Week_1,Jonathan Bennett,0.07224272499284945,7.5
19,Week_1,Lea Thompson,0.07580902357204311,8.0
19,Week_1,Janel Parrish,0.07086352904044531,7.25
19,Week_1,Alfonso Ribeiro,0.07384413217531284,9.0
19,Week_1,Lolo Jones,0.07980244527390755,5.5
19,Week_1,Randy Couture,0.08361067407850123,7.75
19,Week_1,Tommy Chong,0.08013942184395749,6.75
19,Week_1,Betsey Johnson,0.07279434620685779,5.0
19,Week_1,Michael Waltrip,0.08354833830164361,6.25
19,Week_1,Tavis Smiley,0.08772552473396016,7.25
19,Week_1,Bethany Mota,0.06477848799682578,8.0
19,Week_1,Sadie Robertson,0.08101394570738149,8.5
19,Week_2,Antonio Sabato Jr.,0.08022995246742387,7.75
19,Week_2,Jonathan Bennett,0.07850784282333084,7.5
19,Week_2,Lea Thompson,0.08238342210614606,8.75
19,Week_2,Janel Parrish,0.07700903863142591,8.5
19,Week_2,Alfonso Ribeiro,0.08024812910668233,8.0
19,Week_2,Randy Couture,0.09086165644440224,7.0
19,Week_2,Tommy Chong,0.08708936622615991,7.0
19,Week_2,Betsey Johnson,0.07910730237544032,7.0
