index,celebrity_age_during_season,weeks,elimination_order,score_sum,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,celebrity_fame_1,celebrity_fame_1.1,celebrity_fame_1.2,celebrity_fame_1.3,celebrity_fame_1.4,ballroom_fame_1,ballroom_fame_1.1,ballroom_fame_1.2,ballroom_fame_1.3,ballroom_fame_1.4,season
289,43,4,3.0,27.0,0,0,0,0,0,1,0,88,137.69904852264557,215.4662268641123,337.15334577219045,527.5647149892853,566,1066.837011897884,2010.850194267145,3790.193308526927,7144.025625060451,25
290,33,7,6.0,54.16666666666667,0,0,0,0,0,1,0,641,1223.3305811205255,2334.6922163879576,4455.694829659045,8503.569025370536,577,1089.6659857372404,2057.83701988338,3886.230510845422,7339.156326520815,25
291,43,8,8.0,60.75,0,0,0,0,0,1,0,596,1129.2000422236697,2139.417341204589,4053.406295339383,7679.708993031732,1348,2771.1426429925573,5696.759308465701,11711.077630974847,24074.97523634318,25
292,22,9,9.0,73.58333333333333,0,0,0,0,0,1,0,24,32.9786114475993,45.316200542155286,62.26939041505117,85.56491798236814,1257,2566.071808651043,5238.444333455549,10693.893655742311,21830.78682156925,25
293,68,2,1.0,10.333333333333334,0,0,0,0,1,0,0,65,98.67444498786934,149.7945552871391,227.3983785409717,345.206289133412,173,289.6347811475164,484.903505493466,811.8203508165523,1359.1410961841148,25
294,31,10,12.0,88.83333333333334,0,0,0,1,0,0,0,176,295.1643720461378,495.0114007124475,830.1689161759582,1392.2516297460184,1748,3688.039561980284,7781.256184629119,16417.380235020566,34638.41407942158,25
295,47,2,2.0,12.5,0,0,0,1,0,0,0,72,110.42457745237616,169.35537924355296,259.73605822578133,398.3506177601062,3,3.348369522101714,3.737192818846552,4.171167510947728,4.655536721746079,25
296,43,6,5.0,40.5,0,0,0,1,0,0,0,50,73.93788183141571,109.3362073943278,161.6817516443394,239.0881249475092,737,1426.3110166110123,2760.3298725996424,5342.047363323395,10338.427415964668,25
297,39,10,10.0,78.375,0,0,0,0,0,0,1,464,857.3729522731986,1584.242196744956,2927.3413994375014,5409.102021438112,405,738.2450191866538,1345.693107046672,2452.9660089654767,4471.333181118335,25
298,36,7,7.0,56.5,0,0,0,0,0,0,1,38,54.67162168889681,78.65753205510133,113.16670619733615,162.8159828684024,159,263.95922024405166,438.2042135336334,727.4719654842503,1207.691400997674,25
299,27,1,1.0,6.333333333333333,0,0,0,0,0,1,0,46,67.45802388973735,98.9257605893124,145.07252872052766,212.74578496030333,643,1227.5298740220674,2343.4363788750084,4473.776303171336,8540.737265684,26
300,44,1,2.0,6.0,0,0,0,0,0,1,0,24,32.9786114475993,45.316200542155286,62.26939041505117,85.56491798236814,484,898.1107563489134,1666.5349807223472,3092.423537228241,5738.303392502549,26
301,71,2,3.0,13.041666666666668,0,0,0,0,0,1,0,133,216.8886397719965,353.689338813134,576.7759368198303,940.5725442862546,511,953.3733113261812,1778.709727493241,3318.540866513347,6191.405664734011,26
302,21,2,4.0,15.416666666666668,0,0,0,0,0,1,0,35,49.9430255960178,71.26588016241392,101.69239077354788,145.10930500924405,259,451.4708769374236,786.9727904349265,1371.796508971226,2391.2207447294777,26
303,37,3,5.0,22.125,0,0,0,0,0,1,0,47,69.0728926279167,101.5120105529299,149.185706497159,219.24868694676917,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303,26
304,29,3,6.0,23.5,0,0,0,0,0,1,0,43,62.634743194944704,91.2351408162016,132.89510733435824,193.5779283663287,824,1612.575038192577,3155.823123545858,6175.972808229344,12086.431537750894,26
305,25,3,7.0,25.666666666666668,0,0,0,0,0,1,0,133,216.8886397719965,353.689338813134,576.7759368198303,940.5725442862546,3,3.348369522101714,3.737192818846552,4.171167510947728,4.655536721746079,26
306,47,4,8.0,34.0,0,0,0,0,0,1,0,1813,3839.172132447509,8129.753261203268,17215.401083334713,36454.98515611979,291,513.1948480865826,905.047945369795,1596.1028963406382,2814.8171251480667,26
307,30,4,9.0,34.875,0,0,0,0,0,1,0,240,415.176119970688,718.2133774746453,1242.4376807123597,2149.2935649314054,659,1261.1709426422103,2413.584440918118,4619.032723064152,8839.741810989417,26
308,28,4,10.0,37.16666666666666,0,0,0,0,0,1,0,230,396.18736362084815,682.4540308384259,1175.5637533491172,2024.9717574244137,241,417.0794064615188,721.8059389804673,1249.1717535700109,2161.841549989519,26
309,39,8,9.0,73.0,1,0,0,0,0,0,0,44,64.238877587428,93.78712258392171,136.92680652149207,199.90964460389907,1426,2948.02714460864,6094.575066864906,12599.56012059801,26047.577311115976,27
310,27,9,11.0,78.16666666666666,1,0,0,0,0,0,0,123,199.01949622581813,322.02243803234467,521.046694232577,843.0768341162217,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303,27
311,52,3,3.0,20.666666666666664,1,0,0,0,0,0,0,69,105.37412947279287,160.92329220505667,245.75582359425687,375.3087822335369,1345,2764.359443846732,5681.548799096357,11677.206749782952,23999.997588485687,27
312,58,7,6.0,50.5,1,0,0,0,0,0,0,115,184.8279405441204,297.05537048505107,477.4272378636755,767.3208098609648,484,898.1107563489134,1666.5349807223472,3092.423537228241,5738.303392502549,27
313,17,9,12.0,81.83333333333333,1,0,0,0,0,0,0,246,426.60762916434766,739.8132896797779,1282.967453392548,2224.893104011443,824,1612.575038192577,3155.823123545858,6175.972808229344,12086.431537750894,27
314,46,2,2.0,12.166666666666668,0,0,0,0,0,1,0,11,13.98079776731155,17.769336928223957,22.584500550247288,28.7044849880676,643,1227.5298740220674,2343.4363788750084,4473.776303171336,8540.737265684,27
315,50,6,5.0,47.333333333333336,0,0,0,0,0,1,0,84,130.82996182444748,203.76760608317105,317.36795386809905,494.3004439150759,291,513.1948480865826,905.047945369795,1596.1028963406382,2814.8171251480667,27
316,36,7,7.0,57.66666666666666,0,0,0,0,0,1,0,32,45.25483399593906,63.99999999999999,90.5096679918781,127.99999999999996,511,953.3733113261812,1778.709727493241,3318.540866513347,6191.405664734011,27
317,34,1,1.0,5.833333333333333,1,0,0,0,0,0,0,54,80.46983962849211,119.91472388583766,178.69478889237536,266.2877963817905,259,451.4708769374236,786.9727904349265,1371.796508971226,2391.2207447294777,27
318,38,9,13.0,67.16666666666667,0,0,0,0,0,0,1,166,276.76992550052086,461.4553714552036,769.3793299968186,1282.777468944939,659,1261.1709426422103,2413.584440918118,4619.032723064152,8839.741810989417,27
319,25,4,4.0,34.0,0,0,0,1,0,0,0,415,758.3206916707991,1385.6633046170562,2531.993145976027,4626.657334366893,1,1.0,1.0,1.0,1.0,27
320,21,9,10.0,79.5,0,1,0,0,0,0,0,182,306.2517131444878,515.3302846369975,867.1471566226207,1459.1500124398283,3,3.348369522101714,3.737192818846552,4.171167510947728,4.655536721746079,27
321,32,8,8.0,50.0,0,0,0,0,0,0,1,4,4.59479341998814,5.278031643091577,6.062866266041593,6.964404506368992,241,417.0794064615188,721.8059389804673,1249.1717535700109,2161.841549989519,27
