season,week,index,celebrity_name,v_votes_exp,judge_avg_score
17,Week_5,189,Elizabeth Berkley Lauren,1240.7418579138487,8.666666666666666
17,Week_5,190,Leah Remini,1428.2765590441188,7.333333333333333
17,Week_5,191,Corbin Bleu,922.4120231085558,9.333333333333334
17,Week_5,192,Amber Riley,1131.4634788998605,8.666666666666666
17,Week_5,193,Keyshawn Johnson,719.5239031633078,5.833333333333333
17,Week_5,194,Bill Engvall,649.063592170432,8.0
17,Week_5,195,Christina Milian,780.6849930946665,9.333333333333334
17,Week_5,196,"Nicole ""Snooki"" Polizzi",596.1526697858355,9.0
17,Week_5,197,Jack Osbourne,1668.708625885898,9.0
17,Week_5,198,Bill Nye,919.1807155410845,5.222222222222222
17,Week_6,187,Valerie Harper,770.2694890261355,6.166666666666667
17,Week_6,188,Brant Daugherty,605.2117670195126,10.333333333333334
17,Week_6,189,Elizabeth Berkley Lauren,863.3684687788515,10.6666
17,Week_6,190,Leah Remini,815.5946671222007,9.3333
17,Week_6,191,Corbin Bleu,527.4829281253981,8.999966666666666
17,Week_6,192,Amber Riley,782.1438161475736,10.666633333333332
17,Week_6,193,Keyshawn Johnson,1723.240390244614,5.833333333333333
17,Week_6,194,Bill Engvall,1179.6322828115042,7.9999666666666664
17,Week_6,195,Christina Milian,1414.5952822934187,8.333333333333334
17,Week_6,196,"Nicole ""Snooki"" Polizzi",1607.2005963287354,10.0
17,Week_6,197,Jack Osbourne,1092.4181609533803,8.999933333333333
17,Week_6,198,Bill Nye,819.3037541072907,5.222222222222222
17,Week_7,187,Valerie Harper,1113.22258381904,6.166666666666667
17,Week_7,188,Brant Daugherty,942.0605760885319,9.5
17,Week_7,189,Elizabeth Berkley Lauren,1018.4240437942285,9.0
17,Week_7,190,Leah Remini,1788.8480125969515,8.833333333333334
17,Week_7,191,Corbin Bleu,1184.288081028587,9.833333333333334
17,Week_7,192,Amber Riley,1513.7401668901643,9.833333333333334
17,Week_7,193,Keyshawn Johnson,847.2501661512678,5.833333333333333
17,Week_7,194,Bill Engvall,741.1287075998127,8.333333333333334
17,Week_7,195,Christina Milian,993.1041092733163,8.333333333333334
17,Week_7,196,"Nicole ""Snooki"" Polizzi",1407.8999927275277,9.0
17,Week_7,197,Jack Osbourne,1079.7442344146104,9.5
17,Week_7,198,Bill Nye,991.9687741918793,5.222222222222222
17,Week_8,187,Valerie Harper,1562.2125673828195,6.166666666666667
17,Week_8,188,Brant Daugherty,1086.825881778959,9.0
17,Week_8,189,Elizabeth Berkley Lauren,789.9541152020363,8.333333333333334
17,Week_8,190,Leah Remini,942.9855746684646,9.333333333333334
17,Week_8,191,Corbin Bleu,1439.908113546349,10.0
17,Week_8,192,Amber Riley,966.3122100894863,9.333333333333334
17,Week_8,193,Keyshawn Johnson,1115.0887602622383,5.833333333333333
17,Week_8,194,Bill Engvall,606.5485398957445,8.0
17,Week_8,195,Christina Milian,1356.825016975785,8.333333333333334
17,Week_8,196,"Nicole ""Snooki"" Polizzi",1108.618220656832,8.380952380952381
17,Week_8,197,Jack Osbourne,1955.2599302577967,10.0
17,Week_8,198,Bill Nye,1055.1163063449694,5.222222222222222
17,Week_9,187,Valerie Harper,1550.7892092766306,6.166666666666667
17,Week_9,188,Brant Daugherty,676.1286855669606,8.604166666666666
17,Week_9,189,Elizabeth Berkley Lauren,875.6616197358742,9.333333333333334
17,Week_9,190,Leah Remini,843.5388137811276,9.0
17,Week_9,191,Corbin Bleu,1497.361658438264,9.666666666666666
17,Week_9,192,Amber Riley,1087.1662927220796,8.5
17,Week_9,193,Keyshawn Johnson,1134.0615683378974,5.833333333333333
17,Week_9,194,Bill Engvall,909.0460597813786,7.0
17,Week_9,195,Christina Milian,1328.0074778905773,8.333333333333334
17,Week_9,196,"Nicole ""Snooki"" Polizzi",684.6123276639477,8.380952380952381
17,Week_9,197,Jack Osbourne,716.50961414479,9.0
17,Week_9,198,Bill Nye,873.3887449685607,5.222222222222222
17,Week_10,187,Valerie Harper,792.5298135717987,6.166666666666667
17,Week_10,188,Brant Daugherty,926.8437132573732,8.604166666666666
17,Week_10,189,Elizabeth Berkley Lauren,581.5345967141502,8.851844444444444
17,Week_10,190,Leah Remini,830.3690147857204,8.125
17,Week_10,191,Corbin Bleu,1307.0232408659317,9.375
17,Week_10,192,Amber Riley,1588.8663098329187,9.875
17,Week_10,193,Keyshawn Johnson,686.4135704131676,5.833333333333333
17,Week_10,194,Bill Engvall,1150.0557593259437,7.5
17,Week_10,195,Christina Milian,1199.9196923530785,8.333333333333334
17,Week_10,196,"Nicole ""Snooki"" Polizzi",721.5916791082104,8.380952380952381
17,Week_10,197,Jack Osbourne,962.8884347210627,8.875
17,Week_10,198,Bill Nye,1013.8096644139827,5.222222222222222
17,Week_11,187,Valerie Harper,895.4207005457441,6.166666666666667
17,Week_11,188,Brant Daugherty,911.2941993042285,8.604166666666666
17,Week_11,189,Elizabeth Berkley Lauren,1197.9296436672253,8.851844444444444
17,Week_11,190,Leah Remini,669.9007814499253,8.29031935483871
17,Week_11,191,Corbin Bleu,1050.3547488852969,9.8888
17,Week_11,192,Amber Riley,744.1041670139779,10.4444
17,Week_11,193,Keyshawn Johnson,2038.630115095417,5.833333333333333
17,Week_11,194,Bill Engvall,1202.7027933492757,8.499966666666666
17,Week_11,195,Christina Milian,1285.7790379604908,8.333333333333334
17,Week_11,196,"Nicole ""Snooki"" Polizzi",815.7446417435375,8.380952380952381
17,Week_11,197,Jack Osbourne,1280.1609325291254,9.3333
17,Week_11,198,Bill Nye,797.9972459751101,5.222222222222222
18,Week_1,199,Billy Dee Williams,819.1767838127731,5.0
18,Week_1,200,Danica McKellar,838.6663961872546,8.0
18,Week_1,201,James Maslow,1052.7008411940292,7.0
18,Week_1,202,Candace Cameron Bure,829.432933103254,8.333333333333334
18,Week_1,203,Sean Avery,883.9048746856779,6.666666666666667
18,Week_1,204,Diana Nyad,1869.6087895740536,6.0
18,Week_1,205,Charlie White,1711.1394690826664,9.0
18,Week_1,206,Amy Purdy,1530.4723712721782,8.0
18,Week_1,207,Meryl Davis,2846.185388853989,8.0
18,Week_1,208,Drew Carey,581.8342349777693,7.0
18,Week_1,209,Cody Simpson,922.3904401487105,7.333333333333333
18,Week_1,210,NeNe Leakes,1696.574176468281,7.0
18,Week_2,199,Billy Dee Williams,1351.9175341465368,5.0
18,Week_2,200,Danica McKellar,1238.2378953900045,8.0
18,Week_2,201,James Maslow,697.088980844671,8.333333333333334
18,Week_2,202,Candace Cameron Bure,848.8247513065005,7.0
18,Week_2,203,Sean Avery,1037.8728834753879,7.0
18,Week_2,204,Diana Nyad,1647.9227773414248,6.0
18,Week_2,205,Charlie White,771.1753115682482,8.333333333333334
18,Week_2,206,Amy Purdy,1128.5395978482006,8.0
18,Week_2,207,Meryl Davis,529.4681898163897,8.333333333333334
18,Week_2,208,Drew Carey,915.4988897271986,7.0
18,Week_2,209,Cody Simpson,900.883564499413,7.333333333333333
18,Week_2,210,NeNe Leakes,709.0918335073999,7.0
18,Week_3,199,Billy Dee Williams,1690.4765816017164,5.0
18,Week_3,200,Danica McKellar,957.9248055120615,9.0
18,Week_3,201,James Maslow,2823.5418547911886,9.0
18,Week_3,202,Candace Cameron Bure,1304.0306789161891,8.0
18,Week_3,203,Sean Avery,972.2366455733637,6.833333333333333
18,Week_3,204,Diana Nyad,1286.091677382752,6.0
18,Week_3,205,Charlie White,715.3464925603636,9.0
18,Week_3,206,Amy Purdy,1011.4603649901139,9.0
18,Week_3,207,Meryl Davis,1435.4896020311899,9.75
18,Week_3,208,Drew Carey,1002.2027889592713,7.5
18,Week_3,209,Cody Simpson,1425.1423048959025,8.75
18,Week_3,210,NeNe Leakes,1213.3113882349714,7.75
18,Week_4,199,Billy Dee Williams,1436.744257386413,5.0
18,Week_4,200,Danica McKellar,1182.4368678253034,8.0
18,Week_4,201,James Maslow,1458.493023598061,8.75
18,Week_4,202,Candace Cameron Bure,753.2181925088923,7.0
18,Week_4,203,Sean Avery,769.0935069840106,6.833333333333333
18,Week_4,204,Diana Nyad,1274.8195567696298,6.0
18,Week_4,205,Charlie White,1075.0196968179248,8.25
18,Week_4,206,Amy Purdy,986.4644466373327,8.5
18,Week_4,207,Meryl Davis,1790.0564601808744,9.75
18,Week_4,208,Drew Carey,833.1994928442011,8.25
18,Week_4,209,Cody Simpson,715.1797072846463,7.75
18,Week_4,210,NeNe Leakes,719.8652456972914,8.0
18,Week_5,199,Billy Dee Williams,1334.886746099734,5.0
18,Week_5,200,Danica McKellar,823.586566844141,9.75
18,Week_5,201,James Maslow,705.8554851298911,10.0
18,Week_5,202,Candace Cameron Bure,1056.9956085173706,8.75
18,Week_5,203,Sean Avery,927.6902540641356,6.833333333333333
18,Week_5,204,Diana Nyad,1481.1159115219875,6.0
18,Week_5,205,Charlie White,1396.703672098654,9.25
18,Week_5,206,Amy Purdy,1050.9897147298257,9.25
18,Week_5,207,Meryl Davis,945.6799993991249,9.0
18,Week_5,208,Drew Carey,952.8391507123139,7.0
18,Week_5,209,Cody Simpson,1696.4339145975168,8.5
18,Week_5,210,NeNe Leakes,1108.0200099428992,9.0
18,Week_6,199,Billy Dee Williams,1192.4126225554185,5.0
18,Week_6,200,Danica McKellar,1454.4935693113791,9.0
18,Week_6,201,James Maslow,757.2877837788762,8.75
18,Week_6,202,Candace Cameron Bure,1149.1442738241271,8.0
18,Week_6,203,Sean Avery,666.2367986259264,6.833333333333333
18,Week_6,204,Diana Nyad,1370.8935795657103,6.0
18,Week_6,205,Charlie White,2128.3100621285034,9.0
18,Week_6,206,Amy Purdy,1426.1139633058035,9.5
18,Week_6,207,Meryl Davis,782.9084957936709,10.0
18,Week_6,208,Drew Carey,1030.8896732848743,8.0
18,Week_6,209,Cody Simpson,1095.4005777541356,8.0
18,Week_6,210,NeNe Leakes,1256.3050465636022,8.25
18,Week_7,199,Billy Dee Williams,1079.684642249466,5.0
18,Week_7,200,Danica McKellar,924.918821461018,9.0
18,Week_7,201,James Maslow,1037.5447561373558,8.75
18,Week_7,202,Candace Cameron Bure,1181.3557454276,9.25
18,Week_7,203,Sean Avery,1724.9738639741995,6.833333333333333
18,Week_7,204,Diana Nyad,1087.3989392737278,6.0
18,Week_7,205,Charlie White,934.1228475512283,8.875
18,Week_7,206,Amy Purdy,921.3543809759149,9.375
18,Week_7,207,Meryl Davis,1183.381278497528,9.75
18,Week_7,208,Drew Carey,1044.35269137636,7.5
18,Week_7,209,Cody Simpson,944.0876881403042,8.0
18,Week_7,210,NeNe Leakes,1168.044918266121,8.25
18,Week_8,199,Billy Dee Williams,1441.722046465425,5.0
18,Week_8,200,Danica McKellar,1047.0214064550378,9.5
18,Week_8,201,James Maslow,1088.0749497962381,9.0
18,Week_8,202,Candace Cameron Bure,1379.1099946153868,9.0
18,Week_8,203,Sean Avery,1113.6848028916736,6.833333333333333
18,Week_8,204,Diana Nyad,1147.9165455241368,6.0
18,Week_8,205,Charlie White,1113.6993444655898,10.0
18,Week_8,206,Amy Purdy,1196.3805863790042,10.0
18,Week_8,207,Meryl Davis,893.0093937512803,9.0
18,Week_8,208,Drew Carey,1157.2392761636304,7.5
18,Week_8,209,Cody Simpson,572.797101190797,8.0
18,Week_8,210,NeNe Leakes,771.8567607755574,7.961538461538462
18,Week_9,199,Billy Dee Williams,931.7288823016521,5.0
18,Week_9,200,Danica McKellar,1690.9322214912186,8.833333333333334
18,Week_9,201,James Maslow,1043.4607409179127,9.5
18,Week_9,202,Candace Cameron Bure,1213.192798117958,9.0
18,Week_9,203,Sean Avery,567.7227277207987,6.833333333333333
18,Week_9,204,Diana Nyad,1249.4743240316907,6.0
18,Week_9,205,Charlie White,1177.6684924690483,9.5
18,Week_9,206,Amy Purdy,1067.8429095097545,9.75
18,Week_9,207,Meryl Davis,928.4052108967295,10.0
18,Week_9,208,Drew Carey,724.9820050305032,7.5
18,Week_9,209,Cody Simpson,818.5555122164712,8.0
18,Week_9,210,NeNe Leakes,524.1136140515387,7.961538461538462
18,Week_10,199,Billy Dee Williams,782.6409827038343,5.0
18,Week_10,200,Danica McKellar,623.6758528113046,8.833333333333334
18,Week_10,201,James Maslow,1453.4394092904804,9.666666666666666
18,Week_10,202,Candace Cameron Bure,691.5214339139853,8.6666
18,Week_10,203,Sean Avery,1245.0986395108112,6.833333333333333
18,Week_10,204,Diana Nyad,1521.546969176347,6.0
18,Week_10,205,Charlie White,802.9111011440219,9.044117647058824
18,Week_10,206,Amy Purdy,793.4238755208111,9.888866666666667
18,Week_10,207,Meryl Davis,1123.169061034497,10.0
18,Week_10,208,Drew Carey,1162.186841244331,7.5
18,Week_10,209,Cody Simpson,1067.2657758591586,8.0
18,Week_10,210,NeNe Leakes,969.9188772902602,7.961538461538462
18,Week_11,199,Billy Dee Williams,2059.594607192753,5.0
18,Week_11,200,Danica McKellar,1012.2834999935116,8.833333333333334
18,Week_11,201,James Maslow,935.9788429575859,8.91891891891892
18,Week_11,202,Candace Cameron Bure,1145.858720481852,8.32431891891892
18,Week_11,203,Sean Avery,1261.3870671925008,6.833333333333333
18,Week_11,204,Diana Nyad,1551.3809401471333,6.0
18,Week_11,205,Charlie White,546.9121579923434,9.044117647058824
18,Week_11,206,Amy Purdy,1041.5984952217636,9.166664864864865
18,Week_11,207,Meryl Davis,1603.026570158715,9.405405405405405
18,Week_11,208,Drew Carey,779.053877616973,7.5
18,Week_11,209,Cody Simpson,1443.3094977592473,8.0
18,Week_11,210,NeNe Leakes,1180.702909408358,7.961538461538462
19,Week_1,211,Antonio Sabato Jr.,1041.4347943855337,6.25
19,Week_1,212,Jonathan Bennett,671.1835049226389,7.5
19,Week_1,213,Lea Thompson,653.1453942749382,8.0
19,Week_1,214,Janel Parrish,665.9473699721171,7.25
19,Week_1,215,Alfonso Ribeiro,749.5701069264568,9.0
19,Week_1,216,Lolo Jones,1351.5890626389414,5.5
19,Week_1,217,Randy Couture,947.8662857321631,7.75
19,Week_1,218,Tommy Chong,828.4168160505653,6.75
19,Week_1,219,Betsey Johnson,625.1766747469266,5.0
19,Week_1,220,Michael Waltrip,658.445368433651,6.25
19,Week_1,221,Tavis Smiley,979.6849621351685,7.25
19,Week_1,222,Bethany Mota,467.07020365715437,8.0
19,Week_1,223,Sadie Robertson,960.1080763621385,8.5
19,Week_2,211,Antonio Sabato Jr.,910.7912306296485,7.75
19,Week_2,212,Jonathan Bennett,1853.9280051005828,7.5
19,Week_2,213,Lea Thompson,787.9095473816471,8.75
19,Week_2,214,Janel Parrish,1618.8118880872034,8.5
19,Week_2,215,Alfonso Ribeiro,1449.917410574435,8.0
19,Week_2,216,Lolo Jones,1084.290265943082,5.5
19,Week_2,217,Randy Couture,921.4931512579606,7.0
19,Week_2,218,Tommy Chong,833.0373130659119,7.0
19,Week_2,219,Betsey Johnson,798.7439005014227,7.0
19,Week_2,220,Michael Waltrip,844.1919276594436,6.0
19,Week_2,221,Tavis Smiley,1014.6602742320922,7.0
19,Week_2,222,Bethany Mota,872.074419023556,8.25
19,Week_2,223,Sadie Robertson,595.4338482558794,7.75
19,Week_3,211,Antonio Sabato Jr.,910.1458997260255,7.25
19,Week_3,212,Jonathan Bennett,1175.3731371783633,8.0
19,Week_3,213,Lea Thompson,759.5612049680262,7.75
19,Week_3,214,Janel Parrish,829.7197315546782,10.0
19,Week_3,215,Alfonso Ribeiro,647.5437621019705,8.0
19,Week_3,216,Lolo Jones,1002.5131570102923,5.5
19,Week_3,217,Randy Couture,790.4010132974361,6.5
19,Week_3,218,Tommy Chong,990.6553107754993,8.5
19,Week_3,219,Betsey Johnson,953.6720478968582,7.25
19,Week_3,220,Michael Waltrip,1002.6188784970763,7.0
19,Week_3,221,Tavis Smiley,745.1921235352888,7.125
19,Week_3,222,Bethany Mota,620.1490296970638,10.0
19,Week_3,223,Sadie Robertson,717.6914978808924,8.0
19,Week_4,211,Antonio Sabato Jr.,1079.9440574638666,7.25
19,Week_4,212,Jonathan Bennett,730.1310374920018,6.0
19,Week_4,213,Lea Thompson,1202.279563221968,9.75
19,Week_4,214,Janel Parrish,1208.0333725038781,9.0
19,Week_4,215,Alfonso Ribeiro,740.6234548080347,10.0
19,Week_4,216,Lolo Jones,880.926021239547,5.5
19,Week_4,217,Randy Couture,921.7082219598561,7.083333333333333
19,Week_4,218,Tommy Chong,1174.182408903005,7.0
19,Week_4,219,Betsey Johnson,1160.37617040766,7.25
19,Week_4,220,Michael Waltrip,471.3722545266318,6.25
19,Week_4,221,Tavis Smiley,1010.6757433022071,7.125
19,Week_4,222,Bethany Mota,778.9405694331982,8.25
19,Week_4,223,Sadie Robertson,1293.7932222228692,9.25
19,Week_5,211,Antonio Sabato Jr.,1105.6337763703277,7.0
19,Week_5,212,Jonathan Bennett,1787.1956378908903,6.0
19,Week_5,213,Lea Thompson,1182.6761610280462,8.5
19,Week_5,214,Janel Parrish,451.6599475148297,8.25
19,Week_5,215,Alfonso Ribeiro,743.6883891467011,8.5
19,Week_5,216,Lolo Jones,291.73990432866555,5.5
19,Week_5,217,Randy Couture,916.113704724051,7.083333333333333
19,Week_5,218,Tommy Chong,1454.3157277775463,5.75
19,Week_5,219,Betsey Johnson,816.6205037962054,6.625
19,Week_5,220,Michael Waltrip,979.3154158452221,5.0
19,Week_5,221,Tavis Smiley,1012.7732300099203,7.125
19,Week_5,222,Bethany Mota,1164.8421224338492,8.0
19,Week_5,223,Sadie Robertson,921.8289378283837,9.0
19,Week_6,211,Antonio Sabato Jr.,1118.7543366958062,7.0
19,Week_6,212,Jonathan Bennett,1093.2558470219262,8.0
19,Week_6,213,Lea Thompson,835.2412987722779,8.0
19,Week_6,214,Janel Parrish,715.4680327705988,8.25
19,Week_6,215,Alfonso Ribeiro,802.3153040472073,9.75
19,Week_6,216,Lolo Jones,964.808642161758,5.5
19,Week_6,217,Randy Couture,657.6721529627754,7.083333333333333
19,Week_6,218,Tommy Chong,844.8405321298333,7.0
19,Week_6,219,Betsey Johnson,743.3746813930688,6.625
19,Week_6,220,Michael Waltrip,919.8343070457887,7.5
19,Week_6,221,Tavis Smiley,667.8798542136234,7.125
19,Week_6,222,Bethany Mota,694.4936875243015,9.0
19,Week_6,223,Sadie Robertson,777.2205301538698,8.75
19,Week_7,211,Antonio Sabato Jr.,1431.5801000770746,7.375
19,Week_7,212,Jonathan Bennett,722.3906001582243,7.166666666666667
19,Week_7,213,Lea Thompson,786.2443247900685,8.75
19,Week_7,214,Janel Parrish,1163.694546111585,8.375
19,Week_7,215,Alfonso Ribeiro,1677.8136069286852,8.5
19,Week_7,216,Lolo Jones,1277.1145647795188,5.5
19,Week_7,217,Randy Couture,1139.8676184258618,7.083333333333333
19,Week_7,218,Tommy Chong,1065.2320465965438,7.5
19,Week_7,219,Betsey Johnson,969.1434314061576,6.625
19,Week_7,220,Michael Waltrip,928.8974985269758,7.0
19,Week_7,221,Tavis Smiley,1325.4738869137145,7.125
19,Week_7,222,Bethany Mota,559.7241851513165,9.375
19,Week_7,223,Sadie Robertson,901.0521866653803,7.75
19,Week_8,211,Antonio Sabato Jr.,670.0857921684994,7.125
19,Week_8,212,Jonathan Bennett,475.45347479516295,7.166666666666667
19,Week_8,213,Lea Thompson,1159.6235810040157,8.0
19,Week_8,214,Janel Parrish,904.6508894838286,10.75
19,Week_8,215,Alfonso Ribeiro,885.4614902957542,10.25
19,Week_8,216,Lolo Jones,1446.6435337012601,5.5
19,Week_8,217,Randy Couture,926.2275753802276,7.083333333333333
19,Week_8,218,Tommy Chong,782.2967605905889,7.25
19,Week_8,219,Betsey Johnson,1011.0681327012718,6.625
19,Week_8,220,Michael Waltrip,1111.0495204297797,6.25
19,Week_8,221,Tavis Smiley,503.6473192130968,7.125
19,Week_8,222,Bethany Mota,921.4188624809914,10.0
19,Week_8,223,Sadie Robertson,2186.450156421255,9.5
19,Week_9,211,Antonio Sabato Jr.,889.8045084560177,7.125
19,Week_9,212,Jonathan Bennett,779.9115211971214,7.166666666666667
19,Week_9,213,Lea Thompson,797.8628288970069,8.75
19,Week_9,214,Janel Parrish,903.0386214937716,9.625
19,Week_9,215,Alfonso Ribeiro,1201.3406596789127,9.625
19,Week_9,216,Lolo Jones,1384.2015439872437,5.5
19,Week_9,217,Randy Couture,788.784660119525,7.083333333333333
19,Week_9,218,Tommy Chong,729.330714008165,7.125
19,Week_9,219,Betsey Johnson,1634.9368885494832,6.625
19,Week_9,220,Michael Waltrip,779.702601727149,6.40625
19,Week_9,221,Tavis Smiley,1472.4900872226385,7.125
19,Week_9,222,Bethany Mota,552.4475287857587,9.25
19,Week_9,223,Sadie Robertson,1248.2565516374646,9.125
19,Week_10,211,Antonio Sabato Jr.,1307.571431094899,7.125
19,Week_10,212,Jonathan Bennett,1277.8306847156664,7.166666666666667
19,Week_10,213,Lea Thompson,1709.1965126256848,8.472222222222221
19,Week_10,214,Janel Parrish,835.6901629060911,9.75
19,Week_10,215,Alfonso Ribeiro,1515.816369375474,9.375
19,Week_10,216,Lolo Jones,2073.445192837988,5.5
19,Week_10,217,Randy Couture,761.3430552579326,7.083333333333333
19,Week_10,218,Tommy Chong,1319.939756662247,7.75
19,Week_10,219,Betsey Johnson,948.5405243029694,6.625
19,Week_10,220,Michael Waltrip,928.3096658071204,6.40625
19,Week_10,221,Tavis Smiley,997.0915662338698,7.125
19,Week_10,222,Bethany Mota,804.2678889395663,9.5
19,Week_10,223,Sadie Robertson,1258.902274259225,9.25
19,Week_11,211,Antonio Sabato Jr.,1214.4350754671318,7.125
19,Week_11,212,Jonathan Bennett,653.833088608398,7.166666666666667
19,Week_11,213,Lea Thompson,621.9018868879,8.472222222222221
19,Week_11,214,Janel Parrish,1344.927378119211,9.749950000000002
19,Week_11,215,Alfonso Ribeiro,1292.651296354914,10.0
19,Week_11,216,Lolo Jones,1318.42996704974,5.5
19,Week_11,217,Randy Couture,795.400910678647,7.083333333333333
19,Week_11,218,Tommy Chong,1418.9564739579598,7.1625
19,Week_11,219,Betsey Johnson,894.8209010774693,6.625
19,Week_11,220,Michael Waltrip,790.493145688162,6.40625
19,Week_11,221,Tavis Smiley,1188.522132962752,7.125
19,Week_11,222,Bethany Mota,727.1346386913343,9.5
19,Week_11,223,Sadie Robertson,452.2621503844032,9.833300000000001
20,Week_1,224,Suzanne Somers,1077.1468979331355,6.25
20,Week_1,225,Willow Shields,817.1248403027331,6.25
20,Week_1,226,Riker Lynch,1292.9169932204975,7.75
20,Week_1,227,Rumer Willis,1264.747479266897,8.0
20,Week_1,228,Nastia Liukin,1156.3053187573082,7.5
20,Week_1,229,Michael Sam,1630.691093034527,6.5
20,Week_1,230,Robert Herjavec,1199.6971229281294,7.0
20,Week_1,231,Charlotte McKinney,871.8566648918544,5.5
20,Week_1,232,Noah Galloway,1039.0553102568608,6.5
20,Week_1,233,Redfoo,709.1263538723028,5.5
20,Week_1,234,Patti LaBelle,892.2345178413593,6.25
20,Week_1,235,Chris Soules,805.597908048546,6.5
20,Week_2,224,Suzanne Somers,830.0830540404149,7.0
20,Week_2,225,Willow Shields,1250.6239145255036,8.0
20,Week_2,226,Riker Lynch,1748.2949400595007,8.0
20,Week_2,227,Rumer Willis,695.9130575057507,8.0
20,Week_2,228,Nastia Liukin,1053.8662517866792,8.5
20,Week_2,229,Michael Sam,1035.6890590829662,7.0
20,Week_2,230,Robert Herjavec,882.1754325656026,7.0
20,Week_2,231,Charlotte McKinney,764.7702374236871,6.5
20,Week_2,232,Noah Galloway,1169.8635262723085,6.75
20,Week_2,233,Redfoo,1322.7009251141235,7.75
20,Week_2,234,Patti LaBelle,767.8442064125437,7.0
20,Week_2,235,Chris Soules,456.8344250877779,5.25
20,Week_3,224,Suzanne Somers,837.3828704752732,6.25
20,Week_3,225,Willow Shields,576.5668397832461,8.0
20,Week_3,226,Riker Lynch,1221.4085130840822,8.5
20,Week_3,227,Rumer Willis,1274.9124406843407,8.25
20,Week_3,228,Nastia Liukin,709.4287684412088,8.5
20,Week_3,229,Michael Sam,1452.2012185172866,6.0
20,Week_3,230,Robert Herjavec,1136.2474239404175,7.25
20,Week_3,231,Charlotte McKinney,1243.875172118512,5.5
20,Week_3,232,Noah Galloway,717.2618735726036,7.5
20,Week_3,233,Redfoo,767.7645034676,6.625
20,Week_3,234,Patti LaBelle,1136.885724093732,5.5
20,Week_3,235,Chris Soules,1031.4535269122612,7.0
20,Week_4,224,Suzanne Somers,608.9531790700981,7.0
20,Week_4,225,Willow Shields,1029.6779118462298,9.75
20,Week_4,226,Riker Lynch,1318.8598001012908,8.5
20,Week_4,227,Rumer Willis,1067.8385301869412,8.75
20,Week_4,228,Nastia Liukin,1186.2327701747984,9.0
20,Week_4,229,Michael Sam,964.7326216678922,7.5
20,Week_4,230,Robert Herjavec,1165.6156107032157,8.5
20,Week_4,231,Charlotte McKinney,902.700003549804,5.833333333333333
20,Week_4,232,Noah Galloway,867.8919027522642,8.0
20,Week_4,233,Redfoo,1780.4818568948876,6.625
20,Week_4,234,Patti LaBelle,1690.3272634126752,7.5
20,Week_4,235,Chris Soules,953.8533808226355,6.75
20,Week_5,224,Suzanne Somers,895.4599685355782,7.0
20,Week_5,225,Willow Shields,767.739899013307,8.5
20,Week_5,226,Riker Lynch,886.3830999810448,9.5
20,Week_5,227,Rumer Willis,1469.5819977561177,9.75
20,Week_5,228,Nastia Liukin,1144.3507052664818,9.5
20,Week_5,229,Michael Sam,672.07038366136,6.75
20,Week_5,230,Robert Herjavec,651.6408416158661,6.0
20,Week_5,231,Charlotte McKinney,1990.8280632054511,5.833333333333333
20,Week_5,232,Noah Galloway,825.1944529698004,7.0
20,Week_5,233,Redfoo,516.3844280397873,6.625
20,Week_5,234,Patti LaBelle,1201.4764014446512,6.75
20,Week_5,235,Chris Soules,909.8679926082812,6.75
20,Week_6,224,Suzanne Somers,1065.649489924319,6.7
20,Week_6,225,Willow Shields,1024.3423182901645,9.125
20,Week_6,226,Riker Lynch,652.8625426006595,9.5
20,Week_6,227,Rumer Willis,678.0663033620203,8.875
20,Week_6,228,Nastia Liukin,1094.229953960488,9.125
20,Week_6,229,Michael Sam,585.1543135111999,6.75
20,Week_6,230,Robert Herjavec,998.0658882654261,8.375
20,Week_6,231,Charlotte McKinney,1353.1798707763828,5.833333333333333
20,Week_6,232,Noah Galloway,1171.3872100857116,8.5
20,Week_6,233,Redfoo,936.20196750593,6.625
20,Week_6,234,Patti LaBelle,573.2613089513941,8.5
20,Week_6,235,Chris Soules,853.7529754102284,8.75
20,Week_7,224,Suzanne Somers,999.168016912079,6.7
20,Week_7,225,Willow Shields,1262.6209297249943,9.75
20,Week_7,226,Riker Lynch,536.7952257795503,9.25
20,Week_7,227,Rumer Willis,1040.1013840579112,9.25
20,Week_7,228,Nastia Liukin,1315.4000826676931,10.25
20,Week_7,229,Michael Sam,1852.4109102676287,6.75
20,Week_7,230,Robert Herjavec,987.7444151558659,7.75
20,Week_7,231,Charlotte McKinney,909.4166967064839,5.833333333333333
20,Week_7,232,Noah Galloway,1133.122631268886,9.5
20,Week_7,233,Redfoo,1349.5578786215242,6.625
20,Week_7,234,Patti LaBelle,668.9473409983125,6.916666666666667
20,Week_7,235,Chris Soules,506.84414899319927,7.75
20,Week_8,224,Suzanne Somers,1098.680019168698,6.7
20,Week_8,225,Willow Shields,855.8889909385091,8.482142857142858
20,Week_8,226,Riker Lynch,1124.139055438069,9.75
20,Week_8,227,Rumer Willis,1058.3523290226462,10.0
20,Week_8,228,Nastia Liukin,1027.1637379822334,9.5
20,Week_8,229,Michael Sam,2128.5212552283397,6.75
20,Week_8,230,Robert Herjavec,1005.5454693160639,7.75
20,Week_8,231,Charlotte McKinney,901.6645475767687,5.833333333333333
20,Week_8,232,Noah Galloway,981.0206328474303,7.875
