index,celebrity_age_during_season,weeks,elimination_order,score_sum,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,celebrity_fame_1,celebrity_fame_1.1,celebrity_fame_1.2,celebrity_fame_1.3,celebrity_fame_1.4,ballroom_fame_1,ballroom_fame_1.1,ballroom_fame_1.2,ballroom_fame_1.3,ballroom_fame_1.4
279,20,9,9.0,79.125,0,0,0,0,0,1,0,261,455.30724192928136,794.2708220430992,1385.5833614151209,2417.111642716554,200,339.7292929268496,577.0799623628853,980.2548378789801,1665.1064148037456
280,40,10,11.0,78.208325,0,0,0,0,0,1,0,201,341.5982704666927,580.544171073809,986.631267504144,1676.7738038197815,436,800.6360447244283,1470.2249452109538,2699.8052408002,4957.7096089920915
281,32,10,12.0,87.91665,0,0,0,0,0,1,0,116,186.5966266390735,300.1577678713944,482.8312667613472,776.6783242546371,405,738.2450191866538,1345.693107046672,2452.9660089654767,4471.333181118335
282,46,2,1.0,9.75,1,0,0,0,0,0,0,63,95.33988075395158,144.28083908218568,218.34473005040726,330.4279448612628,744,1441.2198302449046,2791.820697703157,5408.101279594025,10476.15968833836
283,45,5,4.0,35.0,0,0,0,1,0,0,0,187,315.5191818973852,532.3655301882093,898.2435109911845,1515.5778488372896,213,364.0973883561053,622.3798507405464,1063.8820573713408,1818.575955905281
284,20,10,10.0,89.70830000000001,0,0,0,1,0,0,0,435,798.616323206169,1466.179383198481,2691.7581337256543,4941.7976637155825,1257,2566.071808651043,5238.444333455549,10693.893655742313,21830.78682156925
285,36,7,7.0,50.875,0,0,0,0,0,0,1,88,137.69904852264557,215.4662268641123,337.15334577219045,527.5647149892853,737,1426.3110166110123,2760.3298725996424,5342.047363323395,10338.427415964667
286,21,5,4.0,35.83333333333333,1,0,0,0,0,0,0,168,280.4401623761583,468.13502781884483,781.4515667588346,1304.4666920889917,213,364.0973883561053,622.3798507405464,1063.8820573713408,1818.575955905281
287,31,10,11.0,83.80550833333334,1,0,0,0,0,0,0,195,330.39850420768386,559.8111363214091,948.5167286122942,1607.1205556382936,744,1441.2198302449046,2791.820697703157,5408.101279594025,10476.15968833836
288,23,10,13.0,91.75,1,0,0,0,0,0,0,126,204.36550822691996,331.4703250225972,537.6277891697256,872.0045743697319,436,800.6360447244283,1470.2249452109538,2699.8052408002,4957.7096089920915
289,43,4,3.0,27.0,0,0,0,0,0,1,0,88,137.69904852264557,215.4662268641123,337.15334577219045,527.5647149892853,566,1066.837011897884,2010.850194267145,3790.1933085269266,7144.025625060451
290,33,7,6.0,54.16666666666667,0,0,0,0,0,1,0,641,1223.3305811205257,2334.6922163879576,4455.694829659045,8503.569025370536,577,1089.6659857372404,2057.83701988338,3886.230510845422,7339.156326520815
291,43,8,8.0,60.75,0,0,0,0,0,1,0,596,1129.2000422236695,2139.417341204589,4053.406295339383,7679.7089930317325,1348,2771.1426429925573,5696.759308465701,11711.077630974849,24074.97523634318
292,22,9,9.0,73.58333333333333,0,0,0,0,0,1,0,24,32.9786114475993,45.316200542155286,62.26939041505117,85.56491798236814,1257,2566.071808651043,5238.444333455549,10693.893655742313,21830.78682156925
293,68,2,1.0,10.333333333333334,0,0,0,0,1,0,0,65,98.67444498786934,149.7945552871391,227.3983785409717,345.20628913341193,173,289.6347811475164,484.903505493466,811.8203508165523,1359.1410961841148
294,31,10,12.0,88.83333333333334,0,0,0,1,0,0,0,176,295.1643720461378,495.0114007124475,830.1689161759582,1392.2516297460184,1748,3688.0395619802835,7781.256184629119,16417.380235020566,34638.41407942158
295,47,2,2.0,12.5,0,0,0,1,0,0,0,72,110.42457745237617,169.35537924355296,259.73605822578133,398.3506177601062,3,3.348369522101714,3.7371928188465517,4.171167510947728,4.655536721746079
296,43,6,5.0,40.5,0,0,0,1,0,0,0,50,73.93788183141571,109.33620739432779,161.68175164433939,239.08812494750916,737,1426.3110166110123,2760.3298725996424,5342.047363323395,10338.427415964667
297,39,10,10.0,78.375,0,0,0,0,0,0,1,464,857.3729522731986,1584.2421967449561,2927.3413994375014,5409.1020214381115,405,738.2450191866538,1345.693107046672,2452.9660089654767,4471.333181118335
298,36,7,7.0,56.5,0,0,0,0,0,0,1,38,54.67162168889681,78.65753205510133,113.16670619733615,162.81598286840241,159,263.95922024405166,438.2042135336334,727.4719654842503,1207.691400997674
299,27,1,1.0,6.333333333333333,0,0,0,0,0,1,0,46,67.45802388973735,98.9257605893124,145.07252872052766,212.74578496030335,643,1227.5298740220674,2343.4363788750084,4473.776303171336,8540.737265684
300,44,1,2.0,6.0,0,0,0,0,0,1,0,24,32.9786114475993,45.316200542155286,62.26939041505117,85.56491798236814,484,898.1107563489134,1666.5349807223472,3092.4235372282415,5738.303392502549
301,71,2,3.0,13.041666666666668,0,0,0,0,0,1,0,133,216.8886397719965,353.68933881313393,576.7759368198303,940.5725442862546,511,953.3733113261811,1778.709727493241,3318.540866513347,6191.405664734011
302,21,2,4.0,15.416666666666668,0,0,0,0,0,1,0,35,49.9430255960178,71.26588016241392,101.69239077354787,145.10930500924405,259,451.47087693742355,786.9727904349265,1371.7965089712259,2391.2207447294777
303,37,3,5.0,22.125,0,0,0,0,0,1,0,47,69.0728926279167,101.5120105529299,149.185706497159,219.24868694676914,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303
304,29,3,6.0,23.5,0,0,0,0,0,1,0,43,62.634743194944704,91.23514081620159,132.89510733435824,193.5779283663287,824,1612.575038192577,3155.823123545858,6175.972808229344,12086.431537750894
305,25,3,7.0,25.666666666666668,0,0,0,0,0,1,0,133,216.8886397719965,353.68933881313393,576.7759368198303,940.5725442862546,3,3.348369522101714,3.7371928188465517,4.171167510947728,4.655536721746079
306,47,4,8.0,34.0,0,0,0,0,0,1,0,1813,3839.1721324475084,8129.753261203268,17215.401083334713,36454.98515611979,291,513.1948480865826,905.047945369795,1596.1028963406382,2814.8171251480667
307,30,4,9.0,34.875,0,0,0,0,0,1,0,240,415.176119970688,718.2133774746453,1242.4376807123597,2149.2935649314054,659,1261.1709426422105,2413.584440918118,4619.032723064152,8839.741810989417
308,28,4,10.0,37.16666666666666,0,0,0,0,0,1,0,230,396.18736362084815,682.4540308384259,1175.5637533491172,2024.9717574244137,241,417.07940646151883,721.8059389804673,1249.1717535700107,2161.841549989519
309,39,8,9.0,73.0,1,0,0,0,0,0,0,44,64.238877587428,93.78712258392171,136.92680652149207,199.90964460389907,1426,2948.02714460864,6094.575066864906,12599.56012059801,26047.577311115976
310,27,9,11.0,78.16666666666666,1,0,0,0,0,0,0,123,199.01949622581813,322.02243803234467,521.046694232577,843.0768341162217,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303
311,52,3,3.0,20.666666666666664,1,0,0,0,0,0,0,69,105.37412947279289,160.92329220505667,245.75582359425687,375.30878223353693,1345,2764.3594438467317,5681.548799096357,11677.206749782952,23999.997588485687
312,58,7,6.0,50.5,1,0,0,0,0,0,0,115,184.8279405441204,297.05537048505107,477.4272378636755,767.3208098609648,484,898.1107563489134,1666.5349807223472,3092.4235372282415,5738.303392502549
313,17,9,12.0,81.83333333333333,1,0,0,0,0,0,0,246,426.60762916434766,739.8132896797779,1282.9674533925481,2224.893104011443,824,1612.575038192577,3155.823123545858,6175.972808229344,12086.431537750894
314,46,2,2.0,12.166666666666668,0,0,0,0,0,1,0,11,13.98079776731155,17.769336928223957,22.584500550247288,28.7044849880676,643,1227.5298740220674,2343.4363788750084,4473.776303171336,8540.737265684
315,50,6,5.0,47.333333333333336,0,0,0,0,0,1,0,84,130.82996182444748,203.76760608317105,317.36795386809905,494.30044391507585,291,513.1948480865826,905.047945369795,1596.1028963406382,2814.8171251480667
316,36,7,7.0,57.66666666666666,0,0,0,0,0,1,0,32,45.25483399593906,63.99999999999999,90.5096679918781,127.99999999999996,511,953.3733113261811,1778.709727493241,3318.540866513347,6191.405664734011
317,34,1,1.0,5.833333333333333,1,0,0,0,0,0,0,54,80.46983962849211,119.91472388583766,178.69478889237536,266.2877963817905,259,451.47087693742355,786.9727904349265,1371.7965089712259,2391.2207447294777
318,38,9,13.0,67.16666666666667,0,0,0,0,0,0,1,166,276.76992550052086,461.4553714552036,769.3793299968186,1282.777468944939,659,1261.1709426422105,2413.584440918118,4619.032723064152,8839.741810989417
319,25,4,4.0,34.0,0,0,0,1,0,0,0,415,758.3206916707991,1385.6633046170562,2531.993145976027,4626.657334366893,1,1.0,1.0,1.0,1.0
320,21,9,10.0,79.5,0,1,0,0,0,0,0,182,306.2517131444878,515.3302846369975,867.1471566226207,1459.1500124398285,3,3.348369522101714,3.7371928188465517,4.171167510947728,4.655536721746079
321,32,8,8.0,50.0,0,0,0,0,0,0,1,4,4.59479341998814,5.278031643091577,6.062866266041593,6.964404506368992,241,417.07940646151883,721.8059389804673,1249.1717535700107,2161.841549989519
322,55,8,6.0,60.1666,1,0,0,0,0,0,0,71,108.73871176785997,166.5367244638552,255.05618141181216,390.6264872556341,1,1.0,1.0,1.0,1.0
323,42,10,8.0,83.1666,1,0,0,0,0,0,0,71,108.73871176785997,166.5367244638552,255.05618141181216,390.6264872556341,562,1058.5465160722179,1993.8091222217595,3755.4087189338975,7073.44273283755
324,41,11,11.0,91.08326666666666,1,0,0,0,0,0,0,163,271.2728716881002,451.466079226432,751.3527593958379,1250.4393907489998,933,1848.7143322385161,3663.1775800901364,7258.487560393826,14382.497302545582
325,44,2,2.0,10.0,0,0,0,0,0,1,0,130,211.5133031369914,344.1375184916982,559.9204866888196,911.0048587201841,1484,3080.188471374147,6393.235188130855,13269.790647752146,27542.760222880435
326,39,4,3.0,16.666666666666664,0,0,0,0,0,1,0,59,88.7027762630401,133.3590257079821,200.49687830562965,301.4344023352921,789,1537.3923068933711,2995.659195557564,5837.139925633186,11373.85806835056
327,21,6,4.0,44.41666666666667,0,0,1,0,0,0,0,339,607.0432970689194,1087.0252640598935,1946.5233046965502,3485.6162970633663,1405,2900.3069057518974,5987.032133489062,12358.883019015548,25512.13791276199
328,48,9,7.0,52.83333333333333,0,0,0,0,1,0,0,38,54.67162168889681,78.65753205510133,113.16670619733615,162.81598286840241,581,1097.9782713084555,2074.967787031846,3921.2900926436446,7410.48419487063
329,75,2,1.0,10.666666666666668,0,0,0,1,0,0,0,31,43.70165288902177,61.60756339459819,86.8500758325527,122.43522152965917,2,2.1435469250725863,2.2973967099940698,2.4622888266898326,2.6390158215457884
330,24,11,9.0,87.91666666666666,0,0,0,1,0,0,0,120,193.6865086154477,312.62053016368213,504.5864917409488,814.4299656651809,331,591.3039676883376,1056.3153540905441,1887.0195166279457,3371.003405702211
331,26,11,10.0,94.16666666666669,0,0,0,1,0,0,0,362,652.4983647140531,1176.1163424157812,2119.9281495573773,3821.131632313468,366,660.4336513382679,1191.7284366666563,2150.4304995393595,3880.373406447958
332,38,7,5.0,47.83333333333333,0,0,0,0,0,0,1,86,134.26051117823482,209.60331234698722,327.22613791113633,510.8552156607987,458,845.1854768703627,1559.6910268833653,2878.2275203642853,5311.432531311106
333,24,11,12.0,92.5416,0,0,0,0,0,0,1,155,256.66394663851116,425.0089129293964,703.7707416064661,1165.371458512434,171,285.95370072925533,478.18432140793226,799.6407972941865,1337.1944166103196
334,51,4,3.0,24.0,1,0,0,0,0,0,0,48,70.69120116166508,104.10929003497905,153.32522426376747,225.80717232473725,296,522.9026974192269,923.7406451631866,1631.8461995662408,2882.759390292231
335,41,5,4.0,32.66666666666667,1,0,0,0,0,0,0,69,105.37412947279289,160.92329220505667,245.75582359425687,375.30878223353693,708,1364.6980891743601,2630.5097098815636,5070.411828573404,9773.419962967779
336,39,8,8.0,57.0,1,0,0,0,0,0,0,80,123.99351900386702,192.17990943702895,297.86329066177115,461.6639698903082,377,682.3001790160532,1234.8369609690653,2234.82620563616,4044.62153892657
337,18,10,11.0,78.49986666666666,1,0,0,0,0,0,0,102,161.97955031042886,257.2291639094973,408.488865654784,648.6945369174415,199,337.8612496458904,573.6192161421233,973.8879657621801,1653.46233732414
338,48,11,12.0,91.99986666666668,1,0,0,0,0,0,0,54,80.46983962849211,119.91472388583766,178.69478889237536,266.2877963817905,399,726.2233111026507,1321.8052571150292,2405.829048759316,4378.870019390798
339,56,2,1.0,9.0,0,0,0,0,0,1,0,15,19.665291345596252,25.78157891381218,33.800150712639834,44.31265408594165,593,1122.9493360535012,2126.5011995666055,4026.902378027476,7625.644775308959
340,36,6,5.0,40.333333333333336,0,0,0,0,0,1,0,4,4.59479341998814,5.278031643091577,6.062866266041593,6.964404506368992,815,1593.2112691536406,3114.5057032615346,6088.424029790874,11902.019356624081
341,36,10,10.0,83.5,0,0,0,0,0,1,0,221,379.1678456920018,650.5350914330927,1116.1175980350008,1914.913598126074,1,1.0,1.0,1.0,1.0
342,35,11,14.0,96.6666,0,0,0,0,1,0,0,50,73.93788183141571,109.33620739432779,161.68175164433939,239.08812494750916,547,1027.5100040905706,1930.122136208781,3625.63035479193,6810.5511164225745
343,42,9,9.0,70.33326666666667,0,0,0,1,0,0,0,96,151.52990687977484,239.18034040617928,377.5309865543874,595.9087003834978,1555,3242.67507016765,6762.020328415921,14100.98697293966,29405.092554283056
344,45,11,13.0,84.16666666666666,0,0,0,1,0,0,0,37,53.091121129988316,76.18019304970512,109.31059072723754,156.84923819163083,156,258.48601915381016,428.3014237050246,709.6790385347509,1175.9109586394295
345,35,11,15.0,95.33333333333334,0,0,0,0,0,0,1,47,69.0728926279167,101.5120105529299,149.185706497159,219.24868694676914,828,1621.1879627475766,3174.2154716879636,6214.975741386048,12168.652005680244
346,59,3,2.0,13.0,0,0,0,0,0,0,1,429,786.5077772040875,1441.9451832226425,2643.5923098055505,4846.633826151469,1,1.0,1.0,1.0,1.0
347,48,7,6.0,51.66666666666666,0,0,0,0,0,0,1,57,85.40087909704994,127.95280965875322,191.70670925956188,287.22669297489705,1449,3000.3728298726132,6212.724029149606,12864.381212254788,26637.63965657206
348,41,7,7.0,51.0,0,0,0,0,0,0,1,126,204.36550822691996,331.4703250225972,537.6277891697256,872.0045743697319,2,2.1435469250725863,2.2973967099940698,2.4622888266898326,2.6390158215457884
349,75,2,1.0,7.0,1,0,0,0,0,0,0,200,339.7292929268496,577.0799623628853,980.2548378789801,1665.1064148037456,10,12.589254117941675,15.848931924611133,19.952623149688797,25.118864315095795
350,48,4,3.0,24.58333333333333,1,0,0,0,0,0,0,115,184.8279405441204,297.05537048505107,477.4272378636755,767.3208098609648,746,1445.4820741299152,2800.8289901218745,5427.008174161613,10515.607281376837
351,54,9,10.0,76.54166666666667,1,0,0,0,0,0,0,51,75.56613219696311,111.96549676880197,165.89803000646933,245.8092640526393,867,1705.3793786847893,3354.462312852726,6598.190144076498,12978.566791636978
352,29,4,4.0,25.291666666666668,0,0,0,0,0,1,0,60,90.35795127689539,136.07598931596323,204.92579354278575,308.61124780530236,662,1267.487801721556,2426.7754192038374,4646.387071538639,8896.13132213287
353,40,7,7.0,52.45833333333333,0,0,0,0,0,1,0,163,271.2728716881002,451.466079226432,751.3527593958379,1250.4393907489998,1024,2048.0000000000014,4095.9999999999986,8192.000000000002,16383.999999999989
354,18,9,11.0,75.875,0,0,0,0,0,1,0,532,996.5584948945477,1866.7835220798588,3496.915370409486,6550.52766599414,409,746.2694079315463,1361.6577731405866,2484.5074331711817,4533.280907467436
355,31,10,15.0,79.33333333333333,0,0,0,0,0,1,0,142,233.08653124635052,382.60092287644983,628.02198566848,1030.8694801824727,220,377.28101248452657,647.0043744606788,1109.5566612656485,1902.7939116875193
356,34,10,13.0,79.125,0,0,0,0,0,1,0,16,21.112126572366314,27.85761802547597,36.75834735990512,48.50293012833273,1555,3242.67507016765,6762.020328415921,14100.98697293966,29405.092554283056
357,47,5,5.0,38.83333333333333,0,0,0,1,0,0,0,165,274.9364613380433,458.1215622611228,763.3595223680555,1271.9719139913443,402,732.2319222689929,1333.7402686312034,2429.3711460382815,4425.0325974339175
358,36,8,9.0,62.54166666666667,0,0,0,1,0,0,0,110,176.0078158642367,281.62501132090017,450.62002850302343,721.0240636499742,612,1162.589949943448,2208.5218818782787,4195.433568793917,7969.883827998651
359,21,8,8.0,67.25,0,1,0,0,0,0,0,82,127.40757146080264,197.9596251895063,307.57994015470405,477.9026000630465,1474,3057.36459385369,6341.572767808769,13153.663534359077,27283.273520633495
360,18,10,14.0,91.75,0,1,0,0,0,0,0,186,313.6636837633115,528.9511102794116,892.0040525856659,1504.243425085066,600,1137.5392102014284,2156.6590912428132,4088.807132210134,7751.964059733796
361,38,3,2.0,19.25,0,0,0,0,0,0,1,2072,4446.606783435514,9542.62156684107,20478.90240872275,43948.66137448857,3,3.348369522101714,3.7371928188465517,4.171167510947728,4.655536721746079
362,50,6,6.0,43.875,0,0,0,0,0,0,1,96,151.52990687977484,239.18034040617928,377.5309865543874,595.9087003834978,2,2.1435469250725863,2.2973967099940698,2.4622888266898326,2.6390158215457884
363,39,10,12.0,89.375,0,0,0,0,0,0,1,55,82.11054948483415,122.5844061218435,183.00859899884796,273.21702953172843,242,418.98348286380565,725.4014831102673,1255.9142143310328,2174.4103789197334
364,51,1,1.0,4.5,1,0,0,0,0,0,0,15,19.665291345596252,25.78157891381218,33.800150712639834,44.31265408594165,835,1636.2705843374613,3206.4448205605427,6283.366874472366,12312.920224310818
365,71,3,3.0,16.5,1,0,0,0,0,0,0,24,32.9786114475993,45.316200542155286,62.26939041505117,85.56491798236814,880,1733.5283136503663,3414.9095616221343,6727.093651849239,13251.826493248042
366,50,5,5.0,39.0,1,0,0,0,0,0,0,54,80.46983962849211,119.91472388583766,178.69478889237536,266.2877963817905,436,800.6360447244283,1470.2249452109538,2699.8052408002,4957.7096089920915
367,24,5,6.0,34.75,1,0,0,0,0,0,0,117,188.3668381387757,303.265518892305,488.24928983127046,786.0681619574274,253,439.9796331740918,765.1465518103089,1330.6280600392133,2314.0286393170186
368,39,9,11.0,71.625,1,0,0,0,0,0,0,25,34.493241536530384,47.59134846789696,65.6631951100942,90.59745795971192,554,1041.9832584337587,1959.7998390906712,3686.062494970494,6932.8798001801815
369,32,9,12.0,73.375,1,0,0,0,0,0,0,41,59.437733772256124,86.16693160930716,124.91627173088293,181.09122202348823,53,78.83216547687636,117.25491158063417,174.40487910756713,259.4097035807988
370,50,10,14.0,90.625,1,0,0,0,0,0,0,51,75.56613219696311,111.96549676880197,165.89803000646933,245.8092640526393,1057,2120.7158684351543,4254.906144401763,8536.84671630564,17127.934056450216
371,61,4,4.0,24.0,0,0,0,0,0,0,1,12,15.385066247841788,19.725021954206706,25.289230792133658,32.423040924494714,1672,3512.043613179216,7377.063601000539,15495.555684157185,32548.48527105685
372,34,6,7.0,42.5,0,0,0,1,0,0,0,68,103.69547467826129,158.12869806985174,241.13574127365786,367.71595813626953,265,462.9887744689417,808.9003972990653,1413.2520891054123,2469.1315198135303
373,32,7,8.0,55.0,0,0,0,1,0,0,0,109,174.24853993250795,278.5555382441356,445.3017965977478,711.8641090502762,26,36.01394382095229,49.88477498225796,69.09798014353402,95.71118365501958
374,50,8,9.0,65.75,0,1,0,0,0,0,0,317,563.8520820688619,1002.9311370769408,1783.9268448344612,3173.094213622856,913,1805.1689520935658,3569.1510904737984,7056.868273662864,13952.726732344256
375,18,10,16.0,94.75,0,1,0,0,0,0,0,184,309.9556842939679,522.1332947072925,879.5553405090374,1481.6477034885452,1832,3883.452667793481,8232.098593336397,17450.308539209167,36990.96465633793
376,50,2,2.0,10.75,0,0,0,0,0,0,1,85,132.54422749424077,206.68202637700037,322.2883473303977,502.55835326238906,9,11.211578456539659,13.966610165238235,17.398638404385867,21.674022167526225
377,34,8,10.0,53.875,0,0,0,0,0,0,1,82,127.40757146080264,197.9596251895063,307.57994015470405,477.9026000630465,0,0.0,0.0,0.0,0.0
378,40,10,13.0,86.375,0,0,0,0,0,0,1,73,112.11278631541047,172.18187473157366,264.4354757420232,406.11778063122364,424,776.4302409499065,1421.801695899833,2603.608097477578,4767.735996376512
379,31,10,15.0,90.625,0,0,0,0,0,0,1,66,100.34559884453336,152.56423041618189,231.95680399041126,352.66430912851274,1509,3137.315273217716,6522.695244244622,13561.13413672181,28194.534956455536
380,32,2,2.0,10.333333333333332,1,0,0,0,0,0,0,279,489.96451004573066,860.448821162554,1511.0730648040765,2653.663705519817,283,497.6970643466356,875.2733846616919,1539.2967987521824,2707.0794978697318
381,55,5,5.0,32.5,1,0,0,0,0,0,0,67,102.0192867638687,155.34231151952935,236.53599739512075,360.1676678840373,440,808.719554199479,1486.4257212377347,2732.0489696136815,5021.503238084363
382,68,8,8.0,55.45833333333333,1,0,0,0,0,0,0,30,42.15347479450939,59.23051457504459,83.22573344016544,116.94179522748564,861,1692.401753368928,3326.624500355653,6538.890983974379,12852.997173480253
383,49,11,10.0,80.49999999999999,1,0,0,0,0,0,0,58,87.05040438186573,130.65125694907485,196.09042673131052,294.30605073057205,436,800.6360447244283,1470.2249452109538,2699.8052408002,4957.7096089920915
384,17,11,14.0,100.33333333333334,1,0,0,0,0,0,0,141,231.2815684787204,379.369956865085,622.278572038733,1020.7203132752938,1556,3244.9689976581653,6767.238943292173,14112.776716406235,29431.569997178765
385,38,4,4.0,23.5,0,0,0,0,0,1,0,63,95.33988075395158,144.28083908218568,218.34473005040726,330.4279448612628,75,115.49611867941121,177.85804573344834,273.8921861082466,421.77979242828536
386,58,1,1.0,4.0,1,0,0,0,0,0,0,577,1089.6659857372404,2057.83701988338,3886.230510845422,7339.156326520815,1299,2660.541675199844,5449.177833314228,11160.711871522475,22858.767558955464
387,52,3,3.0,15.0,0,0,1,0,0,0,0,30,42.15347479450939,59.23051457504459,83.22573344016544,116.94179522748564,655,1252.7529381518623,2396.0151512185057,4582.6183519776505,8764.715427280364
388,46,11,13.0,97.75,0,0,0,1,0,0,0,117,188.3668381387757,303.265518892305,488.24928983127046,786.0681619574274,305,540.4180216581051,957.5463545339665,1696.6403493874643,3006.213183873077
389,27,7,7.0,53.79166666666666,0,1,0,0,0,0,0,120,193.6865086154477,312.62053016368213,504.5864917409488,814.4299656651809,37,53.091121129988316,76.18019304970512,109.31059072723754,156.84923819163083
390,26,9,9.0,57.75,0,0,0,0,0,0,1,2,2.1435469250725863,2.2973967099940698,2.4622888266898326,2.6390158215457884,0,0.0,0.0,0.0,0.0
391,53,6,6.0,37.33333333333333,0,0,0,0,0,0,1,31,43.70165288902177,61.60756339459819,86.8500758325527,122.43522152965917,660,1263.276243470865,2417.980101996754,4628.146697026907,8858.526929776112
392,27,11,11.0,97.08333333333331,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,964,1916.3937124219458,3809.714586110334,7573.561285211639,15055.939032802733
393,38,11,12.0,97.25,0,0,0,0,0,0,1,244,422.7939936724824,732.6014798587166,1269.4242026222848,2199.6103618491047,9,11.211578456539659,13.966610165238235,17.398638404385867,21.674022167526225
394,51,2,1.0,12.0,1,0,0,0,0,0,0,52,77.19757853713917,114.60511792303392,170.13918445425972,252.58332796447132,10,12.589254117941675,15.848931924611133,19.952623149688797,25.118864315095795
395,68,3,3.0,15.75,1,0,0,0,0,0,0,36,51.51488691978921,73.71621039885189,105.48561785700679,150.94665765466107,95,149.79453384941735,236.19370917014965,372.4265954032359,587.2365079110866
396,74,3,3.0,15.583333333333332,1,0,0,0,0,0,0,67,102.0192867638687,155.34231151952935,236.53599739512075,360.1676678840373,679,1303.337081729645,2501.748967027312,4802.094547725376,9217.596309311079
397,24,9,11.0,81.625,1,0,0,0,0,0,0,62,93.67654367085214,141.53701345350098,213.8499713196592,323.1084867312341,120,193.6865086154477,312.62053016368213,504.5864917409488,814.4299656651809
398,38,7,8.0,54.75,0,0,0,0,0,1,0,79,122.28967770665166,189.3008262480598,293.03211432250754,453.6050989645331,365,658.449012842302,1187.822198665757,2142.7954908044944,3865.5385634058994
399,39,9,9.0,74.83333333333333,0,0,0,0,0,1,0,73,112.11278631541047,172.18187473157366,264.4354757420232,406.11778063122364,1109,2235.757522996421,4507.314428886459,9086.800850219312,18319.101317266064
400,26,9,10.0,75.33333333333333,0,0,0,0,0,1,0,305,540.4180216581051,957.5463545339665,1696.6403493874643,3006.213183873077,127,206.15035786672095,334.6296854218667,543.1813338783156,881.7088690199803
401,28,9,12.0,72.33333333333333,0,0,0,0,0,1,0,184,309.9556842939679,522.1332947072925,879.5553405090374,1481.6477034885452,309,548.2193083380902,972.6356311802382,1725.6234077366084,3061.553627965632
402,33,2,1.0,11.666666666666668,0,0,0,0,1,0,0,104,165.47663209633416,263.29342086486054,418.9318128638442,666.5713987569286,1,1.0,1.0,1.0,1.0
403,27,4,5.0,28.291666666666668,0,0,1,0,0,0,0,68,103.69547467826129,158.12869806985174,241.13574127365786,367.71595813626953,480,889.9494953267355,1650.0210504839793,3059.2404190764732,5672.01972300053
404,51,5,6.0,36.33333333333333,0,0,0,0,0,0,1,71,108.73871176785997,166.5367244638552,255.05618141181216,390.6264872556341,1334,2739.5006797923697,5625.83506340543,11553.207631633379,23725.652294334323
405,26,6,7.0,47.25,0,0,0,0,0,0,1,45,65.84666218484509,96.35073157522456,140.98609051769998,206.29918833513275,533,998.6192417253775,1870.9951030847403,3505.462872634855,6567.77237479752
406,29,9,13.0,80.08333333333333,0,0,0,0,0,0,1,80,123.99351900386702,192.17990943702895,297.86329066177115,461.6639698903082,725,1400.7860472168852,2706.4848966586246,5229.250041713979,10103.531718401719
407,54,2,1.0,9.5,1,0,0,0,0,0,0,196,332.2627678021975,563.2578921815148,954.8450318503154,1618.670679105933,769,1494.5793372380767,2904.769044602088,5645.523788701002,10972.279847176238
408,44,8,7.0,60.58333333333333,1,0,0,0,0,0,0,65,98.67444498786934,149.7945552871391,227.3983785409717,345.20628913341193,51,75.56613219696311,111.96549676880197,165.89803000646933,245.8092640526393
409,55,11,10.0,90.0416,1,0,0,0,0,0,0,40,57.84502198367701,83.65116420730185,120.97008581328876,174.93793183092444,495,920.5888676588002,1712.0886126410317,3184.100438874209,5921.7119546163485
410,46,2,1.0,11.0,0,0,0,0,0,1,0,18,24.03254452572564,32.08684424338806,42.840472942735936,57.19808741663585,155,256.66394663851116,425.0089129293964,703.7707416064661,1165.371458512434
411,24,11,12.0,94.4722,0,0,0,0,0,1,0,63,95.33988075395158,144.28083908218568,218.34473005040726,330.4279448612628,64,97.00586025666551,147.03338943962046,222.86094420380783,337.7940251578608
412,59,9,8.0,57.58333333333333,1,0,0,0,0,0,0,59,88.7027762630401,133.3590257079821,200.49687830562965,301.4344023352921,1454,3011.7633714643634,6238.458463338634,12922.118771860492,26766.4126539212
413,22,11,14.0,97.2222,0,0,0,0,1,0,0,147,242.13025991512546,398.8235562351439,656.9200770849662,1082.042374204401,0,0.0,0.0,0.0,0.0
414,41,4,4.0,29.0,0,0,0,0,1,0,0,30,42.15347479450939,59.23051457504459,83.22573344016544,116.94179522748564,497,924.6811993041873,1720.3929986853702,3200.83513339822,5955.235553170302
415,29,3,3.0,19.5,0,0,0,1,0,0,0,52,77.19757853713917,114.60511792303392,170.13918445425972,252.58332796447132,145,238.5090169811638,392.32104262980016,645.3248704735096,1061.4882792422998
416,34,6,5.0,39.83333333333333,0,0,0,1,0,0,0,66,100.34559884453336,152.56423041618189,231.95680399041126,352.66430912851274,192,324.8114659486767,549.492127144418,929.5903299220577,1572.6124885088398
417,24,11,13.0,96.70833333333334,0,1,0,0,0,0,0,90,141.14541025261806,221.35585372644266,347.148475400414,544.4268219884697,13226,34164.20901571914,88249.90002039487,227959.17359088815,588843.5546355428
418,26,7,6.0,51.08333333333333,0,0,0,0,0,0,1,29,40.61044960745049,56.86926266618188,79.63745950751189,111.52113917914444,29,40.61044960745049,56.86926266618188,79.63745950751189,111.52113917914444
