index,season,week,placement,Judge_Share,Has_Previous_Week,is_eliminated,log_fame,age_scaled,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,pred_V,pred_sigma,pred_total_score
179,16,6,4,0.1379310344827586,1,0,8.076099814089304,-1.5118445450745652,0,0,0,0,0,1,0,0.12438869996675754,0.7123391913339616,0.2623197344495161
180,16,6,3,0.1193633952254641,1,0,7.350262699089589,-0.7845144645393214,0,0,0,0,0,1,0,0.12454044978439013,0.7153253773952859,0.24390384500985424
182,16,6,7,0.1140583554376657,1,0,9.317245072908948,0.597412688477642,1,0,0,0,0,0,0,0.12810650035145546,0.7339783846538424,0.24216485578912117
184,16,6,1,0.143236074270557,1,0,9.803598727997942,-0.9299804806463702,0,0,0,1,0,0,0,0.1278815504771672,0.724032665474743,0.2711176247477242
186,16,6,6,0.1220159151193634,1,0,0.0,-0.7117814564857969,0,0,0,0,0,0,1,0.11810693704230717,0.682146404929235,0.24012285216167056
175,16,7,5,0.1358695652173913,1,0,6.583140775314737,0.1610146401564956,1,0,0,0,0,0,0,0.1440013244177182,0.7185053801929582,0.27987088963510953
176,16,7,2,0.1630434782608695,1,0,8.96576342207286,-1.657310561181614,1,0,0,0,0,0,0,0.14397116162013587,0.7134490201233408,0.3070146398810054
179,16,7,4,0.1739130434782608,1,0,8.076099814089304,-1.5118445450745652,0,0,0,0,0,1,0,0.14215849989433083,0.7123391913339616,0.31607154337259163
180,16,7,3,0.1467391304347826,1,0,7.350262699089589,-0.7845144645393214,0,0,0,0,0,1,0,0.14233192823982888,0.7153253773952859,0.28907105867461147
182,16,7,7,0.0923913043478261,1,1,9.317245072908948,0.597412688477642,1,0,0,0,0,0,0,0.14640741419069753,0.7339783846538424,0.23879871853852364
184,16,7,1,0.1576086956521739,1,0,9.803598727997942,-0.9299804806463702,0,0,0,1,0,0,0,0.14615032864603966,0.724032665474743,0.30375902429821355
186,16,7,6,0.1304347826086956,1,0,0.0,-0.7117814564857969,0,0,0,0,0,0,1,0.13497934299124925,0.682146404929235,0.2654141255999448
175,16,8,5,0.1543408360128617,1,0,6.583140775314737,0.1610146401564956,1,0,0,0,0,0,0,0.16870029896193228,0.7185053801929582,0.323041134974794
176,16,8,2,0.1864951768488746,1,0,8.96576342207286,-1.657310561181614,1,0,0,0,0,0,0,0.16866496266908743,0.7134490201233408,0.355160139517962
179,16,8,4,0.180064308681672,1,0,8.076099814089304,-1.5118445450745652,0,0,0,0,0,1,0,0.166541394873467,0.7123391913339616,0.346605703555139
180,16,8,3,0.1672025723472668,1,0,7.350262699089589,-0.7845144645393214,0,0,0,0,0,1,0,0.16674456948906374,0.7153253773952859,0.33394714183633056
184,16,8,1,0.1768488745980707,1,0,9.803598727997942,-0.9299804806463702,0,0,0,1,0,0,0,0.17121789841634175,0.724032665474743,0.34806677301441247
186,16,8,6,0.135048231511254,1,1,0.0,-0.7117814564857969,0,0,0,0,0,0,1,0.1581308755901078,0.682146404929235,0.2931791071013618
175,16,9,5,0.1808510638297872,1,1,6.583140775314737,0.1610146401564956,1,0,0,0,0,0,0,0.20038779671386892,0.7185053801929582,0.3812388605436561
176,16,9,2,0.1950354609929077,1,0,8.96576342207286,-1.657310561181614,1,0,0,0,0,0,0,0.20034582309609358,0.7134490201233408,0.3953812840890013
179,16,9,4,0.2092198581560284,1,0,8.076099814089304,-1.5118445450745652,0,0,0,0,0,1,0,0.19782337900823257,0.7123391913339616,0.40704323716426094
180,16,9,3,0.2092198581560284,1,0,7.350262699089589,-0.7845144645393214,0,0,0,0,0,1,0,0.1980647165388602,0.7153253773952859,0.4072845746948886
184,16,9,1,0.2056737588652482,1,0,9.803598727997942,-0.9299804806463702,0,0,0,1,0,0,0,0.20337828464294477,0.724032665474743,0.40905204350819296
176,16,10,2,0.256410475564509,1,1,8.96576342207286,-1.657310561181614,1,0,0,0,0,0,0,0.2505537337633682,0.7134490201233408,0.5069642093278772
179,16,10,4,0.2478634597123587,1,1,8.076099814089304,-1.5118445450745652,0,0,0,0,0,1,0,0.24739914948176941,0.7123391913339616,0.4952626091941281
180,16,10,3,0.2393155891586232,1,1,7.350262699089589,-0.7845144645393214,0,0,0,0,0,1,0,0.2477009677001956,0.7153253773952859,0.4870165568588188
184,16,10,1,0.256410475564509,1,0,9.803598727997942,-0.9299804806463702,0,0,0,1,0,0,0,0.25434614905466674,0.724032665474743,0.5107566246191757
187,17,1,10,0.08203125,0,0,7.638182727321387,2.5612039059228,1,0,0,0,0,0,0,0.08496153422472183,0.74345502778168,0.16699278422472183
188,17,1,7,0.0859375,0,0,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.08255679102057872,0.7096250444127001,0.16849429102057872
189,17,1,6,0.09375,0,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.08381434393579215,0.7246999908769172,0.17756434393579215
190,17,1,5,0.08203125,0,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.08415788902003701,0.7290183338844087,0.166189139020037
191,17,1,2,0.09375,0,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.08409374051027646,0.7246152826391066,0.17784374051027646
192,17,1,1,0.10546875,0,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.0829920018838166,0.7139033512195511,0.1884607518838166
193,17,1,12,0.06640625,0,0,7.895473949127349,0.1610146401564956,0,0,0,0,0,1,0,0.08295493113208842,0.7256136329523246,0.1493611811320884
194,17,1,4,0.0703125,0,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.0843000844549335,0.7330533448835552,0.1546125844549335
195,17,1,9,0.0859375,0,0,10.136936746844812,-0.5663154403787483,0,0,0,1,0,0,0,0.08476099421320611,0.7285443764845381,0.1706984942132061
196,17,1,8,0.08984375,0,0,8.787165212624291,-1.0027134886998943,0,0,0,0,0,0,1,0.08130482323813346,0.7166500394387848,0.17114857323813346
197,17,1,3,0.08984375,0,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.08106505820033788,0.7145185747598267,0.17090880820033788
198,17,1,11,0.0546875,0,0,9.904235597874978,1.3247427690128857,0,0,0,0,0,0,1,0.08303780816607795,0.7412036226111821,0.13772530816607795
187,17,2,10,0.0714285714285714,1,0,7.638182727321387,2.5612039059228,1,0,0,0,0,0,0,0.08496153422472183,0.74345502778168,0.15639010565329323
188,17,2,7,0.0864661654135338,1,0,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.08255679102057872,0.7096250444127001,0.16902295643411253
189,17,2,6,0.093984962406015,1,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.08381434393579215,0.7246999908769172,0.17779930634180716
190,17,2,5,0.0902255639097744,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.08415788902003701,0.7290183338844087,0.17438345292981142
191,17,2,2,0.0977443609022556,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.08409374051027646,0.7246152826391066,0.18183810141253207
192,17,2,1,0.0902255639097744,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.0829920018838166,0.7139033512195511,0.173217565793591
193,17,2,12,0.0676691729323308,1,1,7.895473949127349,0.1610146401564956,0,0,0,0,0,1,0,0.08295493113208842,0.7256136329523246,0.15062410406441923
194,17,2,4,0.0789473684210526,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.0843000844549335,0.7330533448835552,0.1632474528759861
195,17,2,9,0.093984962406015,1,0,10.136936746844812,-0.5663154403787483,0,0,0,1,0,0,0,0.08476099421320611,0.7285443764845381,0.1787459566192211
196,17,2,8,0.075187969924812,1,0,8.787165212624291,-1.0027134886998943,0,0,0,0,0,0,1,0.08130482323813346,0.7166500394387848,0.15649279316294545
197,17,2,3,0.0902255639097744,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.08106505820033788,0.7145185747598267,0.17129062211011228
198,17,2,11,0.0639097744360902,1,0,9.904235597874978,1.3247427690128857,0,0,0,0,0,0,1,0.08303780816607795,0.7412036226111821,0.14694758260216814
187,17,3,10,0.0627450980392156,1,0,7.638182727321387,2.5612039059228,1,0,0,0,0,0,0,0.09264706513236748,0.74345502778168,0.15539216317158308
188,17,3,7,0.1058823529411764,1,0,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.09002479139056356,0.7096250444127001,0.19590714433173995
189,17,3,6,0.0980392156862745,1,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.09139610121807931,0.7246999908769172,0.1894353169043538
190,17,3,5,0.0941176470588235,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.09177072302883607,0.7290183338844087,0.18588837008765957
191,17,3,2,0.1019607843137254,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.0917007717124414,0.7246152826391066,0.1936615560261668
192,17,3,1,0.0941176470588235,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.09049937097014206,0.7139033512195511,0.18461701802896557
194,17,3,4,0.0941176470588235,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.09192578131301836,0.7330533448835552,0.18604342837184185
195,17,3,9,0.1019607843137254,1,0,10.136936746844812,-0.5663154403787483,0,0,0,1,0,0,0,0.09242838448261133,0.7285443764845381,0.19438916879633672
196,17,3,8,0.0980392156862745,1,0,8.787165212624291,-1.0027134886998943,0,0,0,0,0,0,1,0.08865957192104411,0.7166500394387848,0.18669878760731862
197,17,3,3,0.0862745098039215,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.08839811799044116,0.7145185747598267,0.17467262779436266
198,17,3,11,0.0627450980392156,1,1,9.904235597874978,1.3247427690128857,0,0,0,0,0,0,1,0.09054932084045529,0.7412036226111821,0.15329441887967088
187,17,4,10,0.0759493670886076,1,1,7.638182727321387,2.5612039059228,1,0,0,0,0,0,0,0.10187145631469084,0.74345502778168,0.17782082340329844
188,17,4,7,0.0886075949367088,1,0,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.09898809628000786,0.7096250444127001,0.18759569121671665
189,17,4,6,0.1139240506329113,1,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.10049594036538809,0.7246999908769172,0.2144199909982994
190,17,4,5,0.1012658227848101,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.10090786134069922,0.7290183338844087,0.20217368412550932
191,17,4,2,0.1139240506329113,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.1008309453319506,0.7246152826391066,0.21475499596486192
192,17,4,1,0.1139240506329113,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.09950992730444239,0.7139033512195511,0.2134339779373537
194,17,4,4,0.0886075949367088,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.10107835797975344,0.7330533448835552,0.18968595291646223
195,17,4,9,0.1012658227848101,1,0,10.136936746844812,-0.5663154403787483,0,0,0,1,0,0,0,0.10163100275875063,0.7285443764845381,0.20289682554356073
196,17,4,8,0.1012658227848101,1,0,8.787165212624291,-1.0027134886998943,0,0,0,0,0,0,1,0.09748694893820688,0.7166500394387848,0.19875277172301697
197,17,4,3,0.1012658227848101,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.09719946338611012,0.7145185747598267,0.1984652861709202
188,17,5,7,0.1148936170212766,1,0,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.1102159562525738,0.7096250444127001,0.2251095732738504
189,17,5,6,0.1106382978723404,1,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.11189482961205201,0.7246999908769172,0.2225331274843924
190,17,5,5,0.0936170212765957,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.11235347328639832,0.7290183338844087,0.20597049456299402
191,17,5,2,0.1191489361702127,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.1122678329743412,0.7246152826391066,0.2314167691445539
192,17,5,1,0.1106382978723404,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.11079697667342947,0.7139033512195511,0.2214352745457699
194,17,5,4,0.1021276595744681,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.11254330873952247,0.7330533448835552,0.21467096831399057
195,17,5,9,0.1191489361702127,1,1,10.136936746844812,-0.5663154403787483,0,0,0,1,0,0,0,0.1131586380071232,0.7285443764845381,0.23230757417733588
196,17,5,8,0.1148936170212766,1,0,8.787165212624291,-1.0027134886998943,0,0,0,0,0,0,1,0.10854453922395864,0.7166500394387848,0.22343815624523522
197,17,5,3,0.1148936170212766,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.10822444523060093,0.7145185747598267,0.22311806225187752
188,17,6,7,0.1341995989596501,1,0,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.12427922396955034,0.7096250444127001,0.25847882292920044
189,17,6,6,0.1385277524770649,1,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.1261723171781322,0.7246999908769172,0.2647000696551971
190,17,6,5,0.1212121080938808,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.1266894825856135,0.7290183338844087,0.2479015906794943
191,17,6,2,0.1168830887726018,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.1265929147937542,0.7246152826391066,0.24347600356635601
192,17,6,1,0.1385281853789969,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.12493438107628475,0.7139033512195511,0.26346256645528165
194,17,6,4,0.1038960308087647,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.1269035405459882,0.7330533448835552,0.2307995713547529
196,17,6,8,0.129870579638371,1,0,8.787165212624291,-1.0027134886998943,0,0,0,0,0,0,1,0.12239453850014549,0.7166500394387848,0.2522651181385165
197,17,6,3,0.1168826558706696,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.12203360135053128,0.7145185747598267,0.23891625722120086
188,17,7,7,0.128668171557562,1,0,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.12427922396955034,0.7096250444127001,0.2529473955271123
189,17,7,6,0.1218961625282167,1,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.1261723171781322,0.7246999908769172,0.2480684797063489
190,17,7,5,0.1196388261851015,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.1266894825856135,0.7290183338844087,0.246328308770715
191,17,7,2,0.1331828442437923,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.1265929147937542,0.7246152826391066,0.25977575903754646
192,17,7,1,0.1331828442437923,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.12493438107628475,0.7139033512195511,0.258117225320077
194,17,7,4,0.1128668171557562,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.1269035405459882,0.7330533448835552,0.2397703577017444
196,17,7,8,0.1218961625282167,1,1,8.787165212624291,-1.0027134886998943,0,0,0,0,0,0,1,0.12239453850014549,0.7166500394387848,0.2442907010283622
197,17,7,3,0.128668171557562,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.12203360135053128,0.7145185747598267,0.25070177290809326
188,17,8,7,0.140625,1,1,6.3537075886280485,-0.7845144645393214,1,0,0,0,0,0,0,0.1416117257943602,0.7096250444127001,0.2822367257943602
189,17,8,6,0.1302083333333333,1,0,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.14376883772179344,0.7246999908769172,0.27397717105512676
190,17,8,5,0.1458333333333333,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.14435812918608928,0.7290183338844087,0.29019146251942257
191,17,8,2,0.15625,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.14424809364495417,0.7246152826391066,0.30049809364495417
192,17,8,1,0.1458333333333333,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.1423582538590497,0.7139033512195511,0.288191587192383
194,17,8,4,0.125,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.1446020405674165,0.7330533448835552,0.2696020405674165
197,17,8,3,0.15625,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.13905291922633678,0.7145185747598267,0.2953029192263368
189,17,9,6,0.1777777777777777,1,1,8.312137988577827,0.0155486240494468,1,0,0,0,0,0,0,0.16748695437951827,0.7246999908769172,0.345264732157296
190,17,9,5,0.1714285714285714,1,0,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.16817346359918484,0.7290183338844087,0.3396020350277562
191,17,9,2,0.1841269841269841,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.1680452750574239,0.7246152826391066,0.352172259184408
192,17,9,1,0.1619047619047619,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.16584366088969388,0.7139033512195511,0.3277484227944558
194,17,9,4,0.1333333333333333,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.16845761401066725,0.7330533448835552,0.3017909473440006
197,17,9,3,0.1714285714285714,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.16199303206351182,0.7145185747598267,0.3334216034920832
190,17,10,5,0.1857142857142857,1,1,8.742767482520552,0.3064806562635443,1,0,0,0,0,0,0,0.2020070009519709,0.7290183338844087,0.3877212866662566
191,17,10,2,0.2142857142857142,1,0,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.20185302313452372,0.7246152826391066,0.4161387374202379
192,17,10,1,0.2257142857142857,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.19920848299270635,0.7139033512195511,0.4249227687069921
194,17,10,4,0.1714285714285714,1,0,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.2023483174189947,0.7330533448835552,0.3737768888475661
197,17,10,3,0.2028571428571428,1,0,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.19458317550180432,0.7145185747598267,0.3974403183589471
191,17,11,2,0.2590965542177513,1,1,10.432828931098408,-1.075446496753419,1,0,0,0,0,0,0,0.25295086971355085,0.7246152826391066,0.5120474239313022
192,17,11,1,0.2736538357406239,1,0,7.502836329804065,-0.8572474725928457,1,0,0,0,0,0,0,0.2496368805620518,0.7139033512195511,0.5232907163026757
194,17,11,4,0.2227077172456798,1,1,7.819833460524259,1.2520097609593617,1,0,0,0,0,0,0,0.2535715446882209,0.7330533448835552,0.4762792619339007
197,17,11,3,0.2445418927959448,1,1,8.002208676650032,-0.8572474725928457,0,0,0,0,0,0,1,0.24384070503617647,0.7145185747598267,0.48838259783212123
199,18,1,10,0.0572519083969465,0,0,8.407170108798073,2.706669922029849,1,0,0,0,0,0,0,0.0852534778838068,0.748081515942576,0.1425053862807533
200,18,1,6,0.0916030534351145,0,0,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.08368816258920743,0.7245924822852429,0.17529121602432193
201,18,1,4,0.0801526717557252,0,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.08346646179063853,0.7191749532742906,0.16361913354636373
202,18,1,3,0.0954198473282442,0,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.0837530444007837,0.7248664681913902,0.1791728917290279
203,18,1,11,0.0763358778625954,0,0,9.639286972751664,-0.4208494242716994,0,0,0,0,0,1,0,0.08324206314986816,0.7282109903441182,0.15957794101246356
204,18,1,12,0.0687022900763358,0,1,7.796541227383053,1.8338738253875564,0,0,0,0,0,1,0,0.08372754249166951,0.7394118050489852,0.1524298325680053
205,18,1,5,0.1030534351145038,0,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.08232396400051346,0.717302901823088,0.18537739911501727
206,18,1,2,0.0916030534351145,0,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.08204598015761182,0.7159738869469766,0.17364903359272632
207,18,1,1,0.0916030534351145,0,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.0824522042116286,0.7188304973921885,0.17405525764674312
208,18,1,8,0.0801526717557252,0,0,9.402303043493848,1.179276752905837,1,0,0,0,0,0,0,0.08481092732376704,0.7393160508590796,0.16496359907949223
209,18,1,9,0.0839694656488549,0,0,8.9793441871657,-1.5845775531280897,0,0,0,1,0,0,0,0.0835866652048043,0.7150029846639578,0.1675561308536592
210,18,1,7,0.0801526717557252,0,0,7.873617526382881,0.5246796804241175,0,0,0,0,0,0,1,0.0816495067957007,0.7255840382124294,0.1618021785514259
199,18,2,10,0.0614754098360655,1,1,8.407170108798073,2.706669922029849,1,0,0,0,0,0,0,0.09304380720516388,0.748081515942576,0.1545192170412294
200,18,2,6,0.0983606557377049,1,0,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.09133545584987374,0.7245924822852429,0.18969611158757865
201,18,2,4,0.1024590163934426,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.09109349637946493,0.7191749532742906,0.19355251277290753
202,18,2,3,0.0860655737704918,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.0914062664598016,0.7248664681913902,0.1774718402302934
203,18,2,11,0.0860655737704918,1,1,9.639286972751664,-0.4208494242716994,0,0,0,0,0,1,0,0.09084859254225848,0.7282109903441182,0.17691416631275028
205,18,2,5,0.1024590163934426,1,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.08984659893017138,0.717302901823088,0.19230561532361398
206,18,2,2,0.0983606557377049,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.0895432133589652,0.7159738869469766,0.18790386909667012
207,18,2,1,0.1024590163934426,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.08998655753098306,0.7188304973921885,0.19244557392442566
208,18,2,8,0.0860655737704918,1,0,9.402303043493848,1.179276752905837,1,0,0,0,0,0,0,0.09256081706788175,0.7393160508590796,0.17862639083837356
209,18,2,9,0.0901639344262295,1,0,8.9793441871657,-1.5845775531280897,0,0,0,1,0,0,0,0.09122468379340581,0.7150029846639578,0.1813886182196353
210,18,2,7,0.0860655737704918,1,0,7.873617526382881,0.5246796804241175,0,0,0,0,0,0,1,0.08911051088203027,0.7255840382124294,0.17517608465252207
200,18,3,6,0.1157556270096463,1,0,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.11191594811959388,0.7245924822852429,0.2276715751292402
201,18,3,4,0.1157556270096463,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.11161946825550007,0.7191749532742906,0.22737509526514638
202,18,3,3,0.1028938906752411,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.1120027143865738,0.7248664681913902,0.2148966050618149
205,18,3,5,0.1157556270096463,1,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.11009160912404772,0.717302901823088,0.225847236133694
206,18,3,2,0.1157556270096463,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.10971986210060097,0.7159738869469766,0.22547548911024728
207,18,3,1,0.1254019292604501,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.11026310440330792,0.7188304973921885,0.23566503366375802
208,18,3,8,0.0964630225080385,1,0,9.402303043493848,1.179276752905837,1,0,0,0,0,0,0,0.11341741829047423,0.7393160508590796,0.20988044079851273
209,18,3,9,0.112540192926045,1,0,8.9793441871657,-1.5845775531280897,0,0,0,1,0,0,0,0.11178021594845167,0.7150029846639578,0.22432040887449667
210,18,3,7,0.0996784565916398,1,0,7.873617526382881,0.5246796804241175,0,0,0,0,0,0,1,0.10918965937144978,0.7255840382124294,0.20886811596308957
200,18,4,6,0.1077441077441077,1,0,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.11191594811959388,0.7245924822852429,0.21966005586370158
201,18,4,4,0.1178451178451178,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.11161946825550007,0.7191749532742906,0.22946458610061787
202,18,4,3,0.0942760942760942,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.1120027143865738,0.7248664681913902,0.206278808662668
205,18,4,5,0.1111111111111111,1,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.11009160912404772,0.717302901823088,0.22120272023515883
206,18,4,2,0.1144781144781144,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.10971986210060097,0.7159738869469766,0.22419797657871537
207,18,4,1,0.1313131313131313,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.11026310440330792,0.7188304973921885,0.2415762357164392
208,18,4,8,0.1111111111111111,1,0,9.402303043493848,1.179276752905837,1,0,0,0,0,0,0,0.11341741829047423,0.7393160508590796,0.22452852940158535
209,18,4,9,0.1043771043771043,1,0,8.9793441871657,-1.5845775531280897,0,0,0,1,0,0,0,0.11178021594845167,0.7150029846639578,0.21615732032555596
210,18,4,7,0.1077441077441077,1,0,7.873617526382881,0.5246796804241175,0,0,0,0,0,0,1,0.10918965937144978,0.7255840382124294,0.21693376711555748
200,18,5,6,0.1211180124223602,1,0,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.11191594811959388,0.7245924822852429,0.23303396054195408
201,18,5,4,0.124223602484472,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.11161946825550007,0.7191749532742906,0.23584307073997207
202,18,5,3,0.108695652173913,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.1120027143865738,0.7248664681913902,0.2206983665604868
205,18,5,5,0.1149068322981366,1,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.11009160912404772,0.717302901823088,0.22499844142218434
206,18,5,2,0.1149068322981366,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.10971986210060097,0.7159738869469766,0.22462669439873756
207,18,5,1,0.1118012422360248,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.11026310440330792,0.7188304973921885,0.22206434663933272
208,18,5,8,0.0869565217391304,1,0,9.402303043493848,1.179276752905837,1,0,0,0,0,0,0,0.11341741829047423,0.7393160508590796,0.20037394002960462
209,18,5,9,0.1055900621118012,1,1,8.9793441871657,-1.5845775531280897,0,0,0,1,0,0,0,0.11178021594845167,0.7150029846639578,0.21737027806025289
210,18,5,7,0.1118012422360248,1,0,7.873617526382881,0.5246796804241175,0,0,0,0,0,0,1,0.10918965937144978,0.7255840382124294,0.2209909016074746
200,18,6,6,0.1276595744680851,1,0,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.12600028746162084,0.7245924822852429,0.2536598619297059
201,18,6,4,0.1241134751773049,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.12566649635561614,0.7191749532742906,0.24977997153292103
202,18,6,3,0.1134751773049645,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.126097973044106,0.7248664681913902,0.2395731503490705
205,18,6,5,0.1276595744680851,1,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.1239463600122405,0.717302901823088,0.2516059344803256
206,18,6,2,0.1347517730496454,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.12352782956502274,0.7159738869469766,0.25827960261466815
207,18,6,1,0.1418439716312056,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.12413943753915387,0.7188304973921885,0.26598340917035945
