index,celebrity_age_during_season,1,2,3,4,5,6,7,8,9,10,11,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media
347,48,0.073076923076923,0.0586080586080586,0.0747330960854092,0.079734219269103,0.0905923344947735,0.1007462686567164,0.0846153846153846,,,,,0,0,0,0,0,0,1
348,41,0.0692307692307692,0.0659340659340659,0.0782918149466192,0.0697674418604651,0.0836236933797909,0.0932835820895522,0.0961538461538461,,,,,0,0,0,0,0,0,1
349,75,0.0355191256830601,0.0389610389610389,,,,,,,,,,1,0,0,0,0,0,0
350,48,0.0655737704918032,0.0597402597402597,0.0637583892617449,0.0623501199040767,,,,,,,,1,0,0,0,0,0,0
351,54,0.0710382513661202,0.0701298701298701,0.0771812080536912,0.0875299760191846,0.0935064935064935,0.0934065934065934,0.1162079510703364,0.1363636363636363,0.1592920353982301,,,1,0,0,0,0,0,0
352,29,0.0655737704918032,0.0571428571428571,0.0671140939597315,0.0683453237410072,,,,,,,,0,0,0,0,0,1,0
353,40,0.0655737704918032,0.0675324675324675,0.0738255033557047,0.0779376498800959,0.0831168831168831,0.0934065934065934,0.0978593272171253,,,,,0,0,0,0,0,1,0
354,18,0.0765027322404371,0.0727272727272727,0.0704697986577181,0.0815347721822542,0.0935064935064935,0.0989010989010989,0.1039755351681957,0.1363636363636363,0.165929203539823,,,0,0,0,0,0,1,0
355,31,0.0573770491803278,0.0649350649350649,0.0637583892617449,0.0755395683453237,0.0727272727272727,0.1098901098901098,0.1039755351681957,0.1136363636363636,0.165929203539823,0.2547770700636942,,0,0,0,0,0,1,0
356,34,0.0655737704918032,0.0623376623376623,0.0604026845637583,0.0695443645083932,0.0831168831168831,0.0989010989010989,0.110091743119266,0.1233766233766233,0.1570796460176991,0.2420382165605095,,0,0,0,0,0,1,0
357,47,0.0737704918032786,0.0779220779220779,0.0738255033557047,0.079136690647482,0.0935064935064935,,,,,,,0,0,0,1,0,0,0
358,36,0.0601092896174863,0.0701298701298701,0.0671140939597315,0.0779376498800959,0.0883116883116883,0.1043956043956044,0.1162079510703364,0.1038961038961039,,,,0,0,0,1,0,0,0
359,21,0.0683060109289617,0.0701298701298701,0.0805369127516778,0.0839328537170263,0.0935064935064935,0.0989010989010989,0.128440366972477,0.1168831168831168,,,,0,1,0,0,0,0,0
360,18,0.0792349726775956,0.0805194805194805,0.0805369127516778,0.0839328537170263,0.1038961038961039,0.1098901098901098,0.1192660550458715,0.1331168831168831,0.1769911504424778,0.2547770700636942,,0,1,0,0,0,0,0
361,38,0.0683060109289617,0.0623376623376623,0.0704697986577181,,,,,,,,,0,0,0,0,0,0,1
362,50,0.0710382513661202,0.0623376623376623,0.0704697986577181,0.0707434052757793,0.0935064935064935,0.0879120879120879,,,,,,0,0,0,0,0,0,1
363,39,0.0765027322404371,0.0831168831168831,0.0805369127516778,0.0815347721822542,0.1012987012987013,0.1043956043956044,0.1039755351681957,0.1363636363636363,0.1747787610619469,0.2484076433121019,,0,0,0,0,0,0,1
364,51,0.0471204188481675,,,,,,,,,,,1,0,0,0,0,0,0
365,71,0.0549738219895288,0.0509708737864077,0.0595533498759305,,,,,,,,,1,0,0,0,0,0,0
366,50,0.0732984293193717,0.0679611650485436,0.0694789081885856,0.0780487804878048,0.0891861761426978,,,,,,,1,0,0,0,0,0,0
367,24,0.0602094240837696,0.058252427184466,0.0719602977667493,0.0682926829268292,0.0780379041248606,,,,,,,1,0,0,0,0,0,0
368,39,0.0549738219895288,0.0728155339805825,0.0669975186104218,0.0682926829268292,0.0802675585284281,0.0985507246376811,0.1198156682027649,0.1242038216560509,0.1477272727272727,,,1,0,0,0,0,0,0
369,32,0.0706806282722513,0.0703883495145631,0.0769230769230769,0.0707317073170731,0.0746934225195094,0.0985507246376811,0.1121351766513056,0.1242038216560509,0.1568181818181818,,,1,0,0,0,0,0,0
370,50,0.0759162303664921,0.0776699029126213,0.0818858560794044,0.0878048780487804,0.0914158305462653,0.0985507246376811,0.1167434715821812,0.143312101910828,0.1659090909090909,0.2435897435897435,,1,0,0,0,0,0,0
371,61,0.0523560209424083,0.0631067961165048,0.0620347394540942,0.0609756097560975,,,,,,,,0,0,0,0,0,0,1
372,34,0.0523560209424083,0.0606796116504854,0.064516129032258,0.0756097560975609,0.0802675585284281,0.0927536231884058,,,,,,0,0,0,1,0,0,0
373,32,0.0680628272251308,0.0655339805825242,0.0719602977667493,0.0829268292682926,0.0791527313266443,0.0985507246376811,0.1059907834101382,,,,,0,0,0,1,0,0,0
374,50,0.06282722513089,0.0679611650485436,0.0794044665012407,0.0829268292682926,0.0869565217391304,0.1043478260869565,0.1075268817204301,0.1114649681528662,,,,0,1,0,0,0,0,0
375,18,0.0837696335078534,0.0776699029126213,0.0818858560794044,0.0878048780487804,0.0936454849498327,0.1159420289855072,0.1198156682027649,0.143312101910828,0.1818181818181818,0.2564102564102564,,0,1,0,0,0,0,0
376,50,0.0523560209424083,0.0558252427184466,,,,,,,,,,0,0,0,0,0,0,1
377,34,0.0445026178010471,0.0655339805825242,0.0570719602977667,0.0707317073170731,0.0691192865105908,0.081159420289855,0.0967741935483871,0.0923566878980891,,,,0,0,0,0,0,0,1
378,40,0.0732984293193717,0.0679611650485436,0.0744416873449131,0.0780487804878048,0.0858416945373467,0.1043478260869565,0.1121351766513056,0.1337579617834395,0.1659090909090909,0.2435897435897435,,0,0,0,0,0,0,1
379,31,0.0732984293193717,0.0776699029126213,0.0818858560794044,0.0878048780487804,0.0914158305462653,0.1072463768115942,0.1090629800307219,0.1273885350318471,0.1818181818181818,0.2564102564102564,,0,0,0,0,0,0,1
380,32,0.0649350649350649,0.0672268907563025,,,,,,,,,,1,0,0,0,0,0,0
381,55,0.0735930735930736,0.0756302521008403,0.0804953560371517,0.0875,0.0916666666666666,,,,,,,1,0,0,0,0,0,0
382,68,0.0692640692640692,0.0630252100840336,0.0773993808049535,0.075,0.1,0.0993788819875776,0.1152482269503546,0.1383399209486166,,,,1,0,0,0,0,0,0
383,49,0.0562770562770562,0.0798319327731092,0.0743034055727554,0.075,0.0875,0.0962732919254658,0.1241134751773049,0.1422924901185771,0.1447963800904977,0.1789473684210526,0.1821305841924398,1,0,0,0,0,0,0
384,17,0.0779220779220779,0.1008403361344537,0.0990712074303405,0.1125,0.1166666666666666,0.1304347826086956,0.1312056737588652,0.1581027667984189,0.1855203619909502,0.2105263157894736,0.2061855670103092,1,0,0,0,0,0,0
385,38,0.0779220779220779,0.0630252100840336,0.0681114551083591,0.0875,,,,,,,,0,0,0,0,0,1,0
386,58,0.0519480519480519,,,,,,,,,,,1,0,0,0,0,0,0
387,52,0.0519480519480519,0.0756302521008403,0.0619195046439628,,,,,,,,,0,0,1,0,0,0,0
388,46,0.0909090909090909,0.1008403361344537,0.1052631578947368,0.1,0.1125,0.1211180124223602,0.1276595744680851,0.1304347826086956,0.1945701357466063,0.2,0.2061855670103092,0,0,0,1,0,0,0
389,27,0.0822510822510822,0.088235294117647,0.0835913312693498,0.0916666666666666,0.1,0.1149068322981366,0.1294326241134751,,,,,0,1,0,0,0,0,0
390,26,0.0519480519480519,0.0630252100840336,0.0743034055727554,0.0875,0.075,0.0900621118012422,0.1134751773049645,0.1106719367588932,0.1357466063348416,,,0,0,0,0,0,0,1
391,53,0.0649350649350649,0.0504201680672268,0.0712074303405572,0.0791666666666666,0.1,0.1024844720496894,,,,,,0,0,0,0,0,0,1
392,27,0.0952380952380952,0.088235294117647,0.0990712074303405,0.1,0.1166666666666666,0.1180124223602484,0.1276595744680851,0.1541501976284585,0.171945701357466,0.2070175438596491,0.2027491408934708,0,0,0,0,0,0,1
393,38,0.0909090909090909,0.0840336134453781,0.1052631578947368,0.1041666666666666,0.1,0.1273291925465838,0.1312056737588652,0.1660079051383399,0.167420814479638,0.2035087719298245,0.2027491408934708,0,0,0,0,0,0,1
394,51,0.0688259109311741,0.0736434108527131,,,,,,,,,,1,0,0,0,0,0,0
395,68,0.0607287449392712,0.0581395348837209,0.0723270440251572,,,,,,,,,1,0,0,0,0,0,0
396,74,0.0647773279352226,0.0581395348837209,0.0660377358490566,,,,,,,,,1,0,0,0,0,0,0
397,24,0.0931174089068826,0.0930232558139534,0.1084905660377358,0.1088435374149659,0.1336633663366336,0.1553398058252427,0.1875,0.2071428571428571,0.2061855670103092,,,1,0,0,0,0,0,0
398,38,0.0890688259109311,0.0852713178294573,0.0817610062893081,0.0986394557823129,0.1188118811881188,0.1504854368932038,0.15,,,,,0,0,0,0,0,1,0
399,39,0.0809716599190283,0.0813953488372093,0.0943396226415094,0.1224489795918367,0.1262376237623762,0.1359223300970873,0.159375,0.1928571428571428,0.1924398625429553,,,0,0,0,0,0,1,0
400,26,0.0850202429149797,0.0852713178294573,0.0974842767295597,0.1122448979591836,0.1188118811881188,0.1359223300970873,0.16875,0.1892857142857143,0.2027491408934708,,,0,0,0,0,0,1,0
401,28,0.0728744939271255,0.0813953488372093,0.0880503144654088,0.1088435374149659,0.1287128712871287,0.116504854368932,0.1625,0.2035714285714285,0.1958762886597938,,,0,0,0,0,0,1,0
402,33,0.0728744939271255,0.065891472868217,,,,,,,,,,0,0,0,0,1,0,0
403,27,0.0728744939271255,0.0775193798449612,0.0959119496855346,0.1088435374149659,,,,,,,,0,0,1,0,0,0,0
404,51,0.0769230769230769,0.0813953488372093,0.0880503144654088,0.1088435374149659,0.1188118811881188,,,,,,,0,0,0,0,0,0,1
405,26,0.0769230769230769,0.0736434108527131,0.0974842767295597,0.1088435374149659,0.1262376237623762,0.1504854368932038,,,,,,0,0,0,0,0,0,1
406,29,0.0850202429149797,0.0852713178294573,0.110062893081761,0.1224489795918367,0.1287128712871287,0.1553398058252427,0.171875,0.2071428571428571,0.2027491408934708,,,0,0,0,0,0,0,1
407,54,0.0548780487804878,0.0539568345323741,,,,,,,,,,1,0,0,0,0,0,0
408,44,0.073170731707317,0.0683453237410071,0.0817120622568093,0.0846774193548387,0.0926517571884984,0.1058823529411764,0.1054216867469879,0.1227197346600331,,,,1,0,0,0,0,0,0
409,55,0.073170731707317,0.0755395683453237,0.0817120622568093,0.0967741935483871,0.0958466453674121,0.1058823529411764,0.0963855421686747,0.1243781094527363,0.1333333333333333,0.1656976744186046,0.1963875280869962,1,0,0,0,0,0,0
410,46,0.0609756097560975,0.0647482014388489,,,,,,,,,,0,0,0,0,0,1,0
411,24,0.0609756097560975,0.079136690647482,0.0933852140077821,0.0967741935483871,0.1022364217252396,0.1147058823529411,0.1144578313253012,0.1293532338308457,0.1444444444444444,0.1656976744186046,0.2009031179782509,0,0,0,0,0,1,0
412,59,0.0548780487804878,0.0575539568345323,0.0700389105058365,0.0725806451612903,0.0766773162939297,0.0794117647058823,0.0873493975903614,0.1127694859038142,0.1074074074074074,,,1,0,0,0,0,0,0
413,22,0.0914634146341463,0.079136690647482,0.0856031128404669,0.0887096774193548,0.1118210862619808,0.1058823529411764,0.1234939759036144,0.1260364842454394,0.1555555555555555,0.1715116279069767,0.2009031179782509,0,0,0,0,1,0,0
414,41,0.0853658536585365,0.0755395683453237,0.0856031128404669,0.0927419354838709,,,,,,,,0,0,0,0,1,0,0
415,29,0.0792682926829268,0.0755395683453237,0.0700389105058365,,,,,,,,,0,0,0,1,0,0,0
416,34,0.0609756097560975,0.0647482014388489,0.0856031128404669,0.0846774193548387,0.0958466453674121,0.0823529411764705,,,,,,0,0,0,1,0,0,0
417,24,0.0792682926829268,0.0755395683453237,0.0894941634241245,0.0967741935483871,0.1118210862619808,0.1029411764705882,0.1295180722891566,0.1276948590381426,0.1481481481481481,0.1686046511627907,0.2031609129238783,0,1,0,0,0,0,0
418,26,0.073170731707317,0.079136690647482,0.0739299610894941,0.0927419354838709,0.0926517571884984,0.0941176470588235,0.1024096385542168,,,,,0,0,0,0,0,0,1
419,32,0.0914634146341463,0.079136690647482,0.0933852140077821,0.1008064516129032,0.1054313099041533,0.1147058823529411,0.1265060240963855,0.1310116086235489,0.1555555555555555,0.1686046511627907,,0,0,0,0,0,0,1
420,33,0.0609756097560975,0.0719424460431654,0.0894941634241245,0.0927419354838709,0.1150159744408945,0.0941176470588235,0.1144578313253012,0.1260364842454394,0.1555555555555555,0.1598837209302325,0.1986453230326235,0,0,0,0,0,0,1
