index,celebrity_industry,celebrity_age_during_season,placement,season,1,2,3,4,5,6,7,8,9,10,11,weeks,elimination_order,score_sum
302,Athlete,21,7,26,0.09523809523809525,0.1308411214953271,,,,,,,,,,2,4.0,0.22607921673342235
303,Athlete,37,6,26,0.1,0.11775700934579439,0.13744075829383887,,,,,,,,,3,5.0,0.3551977676396333
304,Athlete,29,5,26,0.1,0.1233644859813084,0.15639810426540285,,,,,,,,,3,6.0,0.3797625902467113
305,Athlete,25,4,26,0.10952380952380952,0.1383177570093458,0.16587677725118483,,,,,,,,,3,7.0,0.41371834378434014
306,Athlete,47,3,26,0.10952380952380952,0.1233644859813084,0.16587677725118483,0.3274853801169591,,,,,,,,4,8.0,0.7262504528732618
307,Athlete,30,2,26,0.11428571428571428,0.11775700934579439,0.18009478672985782,0.3333333333333333,,,,,,,,4,9.0,0.7454708436946998
308,Athlete,28,1,26,0.11428571428571428,0.1383177570093458,0.1943127962085308,0.3391812865497076,,,,,,,,4,10.0,0.7860975540532984
309,Actor/Actress,39,5,27,0.08627450980392157,0.09611829944547136,0.11070110701107011,0.10344827586206898,0.13063063063063063,0.13100436681222707,0.12873563218390804,0.1863354037267081,,,,8,9.0,0.9732482254760059
310,Actor/Actress,27,3,27,0.07058823529411765,0.08872458410351203,0.09963099630996311,0.10344827586206898,0.10810810810810811,0.12663755458515283,0.135632183908046,0.18012422360248448,0.2597402597402597,,,9,11.0,1.1726344215137128
311,Actor/Actress,52,11,27,0.07647058823529412,0.07578558225508318,0.08118081180811808,,,,,,,,,3,3.0,0.2334369822984954
312,Actor/Actress,58,8,27,0.07058823529411765,0.07948243992606285,0.07749077490774908,0.09051724137931035,0.10810810810810811,0.08296943231441048,0.12413793103448276,,,,,7,6.0,0.6332941629642412
313,Actor/Actress,17,2,27,0.0784313725490196,0.09611829944547136,0.09963099630996311,0.125,0.12162162162162163,0.13100436681222707,0.13333333333333333,0.17080745341614906,0.2597402597402597,,,9,12.0,1.215687703228045
314,Athlete,46,12,27,0.07058823529411765,0.06839186691312385,,,,,,,,,,2,2.0,0.1389801022072415
315,Athlete,50,9,27,0.0784313725490196,0.08502772643253236,0.0885608856088561,0.11206896551724138,0.11261261261261261,0.10480349344978167,,,,,,6,5.0,0.5815050561700438
316,Athlete,36,7,27,0.09019607843137255,0.08687615526802218,0.0959409594095941,0.09482758620689655,0.11711711711711711,0.11353711790393013,0.12183908045977013,,,,,7,7.0,0.7203340947967027
317,Comedian,34,13,27,0.06862745098039215,,,,,,,,,,,1,1.0,0.06862745098039215
318,Radio Personality,38,1,27,0.0784313725490196,0.07208872458410352,0.08487084870848709,0.08620689655172414,0.0945945945945946,0.09606986899563319,0.12183908045977013,0.13975155279503107,0.23376623376623376,,,9,13.0,1.0076191730045971
319,Singer/Rapper,25,10,27,0.09019607843137255,0.09611829944547136,0.09963099630996311,0.11206896551724138,,,,,,,,4,4.0,0.3980143397040484
320,Social Media Personality,21,4,27,0.08627450980392157,0.09057301293900186,0.0959409594095941,0.1077586206896552,0.13063063063063063,0.11790393013100438,0.1264367816091954,0.18012422360248448,0.24675324675324675,,,9,10.0,1.1823959155687342
321,TV Personality,32,6,27,0.05490196078431373,0.06469500924214418,0.06642066420664207,0.06465517241379311,0.07657657657657659,0.09606986899563319,0.10804597701149425,0.14285714285714288,,,,8,8.0,0.6742223720877399
322,Actor/Actress,55,7,28,0.07614213197969542,0.0958904109589041,0.12121212121212122,0.09219858156028368,0.11162790697674418,0.11842105263157894,0.11881188118811882,0.1347145480395774,,,,8,6.0,0.8690186345470237
323,Actor/Actress,42,5,28,0.10659898477157359,0.09132420091324202,0.11616161616161616,0.09929078014184398,0.12093023255813952,0.11842105263157894,0.13366336633663367,0.16580275980418574,0.17266187050359713,0.18545454545454546,,10,8.0,1.3103094092769563
324,Actor/Actress,41,2,28,0.08121827411167512,0.09132420091324202,0.10101010101010101,0.11347517730496454,0.12093023255813952,0.11403508771929824,0.12623762376237624,0.15544002254931627,0.1774580335731415,0.20727272727272728,0.25213675213675213,11,11.0,1.5405382329117339
325,Athlete,44,11,28,0.07614213197969542,0.0684931506849315,,,,,,,,,,2,2.0,0.14463528266462694
326,Athlete,39,10,28,0.055837563451776644,0.0547945205479452,0.06060606060606061,0.07092198581560284,,,,,,,,4,3.0,0.2421601304213853
327,Model,21,9,28,0.09137055837563451,0.0821917808219178,0.11616161616161616,0.1099290780141844,0.11162790697674418,0.11842105263157894,,,,,,6,4.0,0.6297019929816761
328,Politician,48,6,28,0.06091370558375634,0.0730593607305936,0.07575757575757576,0.07446808510638298,0.0883720930232558,0.09210526315789473,0.10396039603960397,0.1036273725486945,0.11990407673860912,,,9,7.0,0.7921679286863668
329,Singer/Rapper,75,12,28,0.08629441624365482,0.0684931506849315,,,,,,,,,,2,1.0,0.1547875669285863
330,Singer/Rapper,24,4,28,0.0964467005076142,0.0867579908675799,0.10101010101010101,0.11347517730496454,0.10697674418604651,0.11403508771929824,0.13366336633663367,0.1243528470584334,0.16786570743405277,0.19636363636363635,0.24358974358974358,11,9.0,1.4845371023781042
331,Singer/Rapper,26,3,28,0.08121827411167512,0.09132420091324202,0.12121212121212122,0.11347517730496454,0.1255813953488372,0.10964912280701755,0.13366336633663367,0.15544105882304174,0.19184652278177458,0.21454545454545454,0.2564102564102564,11,10.0,1.5943669505950184
332,TV Personality,38,8,28,0.08629441624365482,0.0867579908675799,0.0808080808080808,0.09929078014184398,0.09767441860465116,0.10964912280701755,0.12128712871287128,,,,,7,5.0,0.6817619381856994
333,TV Personality,24,1,28,0.10152284263959391,0.1095890410958904,0.10606060606060606,0.11347517730496454,0.11627906976744186,0.10526315789473684,0.12871287128712872,0.160621391176751,0.17026378896882494,0.19636363636363635,0.24786324786324784,11,12.0,1.5560148304228225
334,Actor/Actress,51,13,29,0.06923076923076922,0.06593406593406594,0.05338078291814946,0.06976744186046512,,,,,,,,4,3.0,0.2583130599434497
335,Actor/Actress,41,12,29,0.06923076923076922,0.07326007326007326,0.07117437722419928,0.06976744186046512,0.06620209059233449,,,,,,,5,4.0,0.3496347521678414
336,Actor/Actress,39,8,29,0.049999999999999996,0.06593406593406594,0.07829181494661921,0.07308970099667775,0.06620209059233449,0.08955223880597016,0.1,0.12162184076007344,,,,8,8.0,0.644691752035741
337,Actor/Actress,18,5,29,0.08076923076923076,0.054945054945054944,0.06405693950177936,0.0930232558139535,0.08362369337979095,0.06716417910447761,0.10384615384615385,0.12162093985754929,0.15025865392188156,0.16379310344827586,,10,11.0,0.9831012045881478
338,Actor/Actress,48,4,29,0.08076923076923076,0.07692307692307693,0.06761565836298931,0.079734219269103,0.08362369337979095,0.10074626865671642,0.1,0.13062996509903624,0.1347145480395774,0.16666666666666666,0.25316455696202533,11,12.0,1.274587884128213
339,Athlete,56,15,29,0.04615384615384615,0.054945054945054944,,,,,,,,,,2,1.0,0.1010989010989011
340,Athlete,36,11,29,0.06538461538461539,0.06593406593406594,0.07829181494661921,0.07308970099667775,0.07317073170731708,0.07835820895522388,,,,,,6,5.0,0.4342291379245192
341,Athlete,36,6,29,0.06923076923076922,0.06593406593406594,0.08540925266903915,0.079734219269103,0.10104529616724739,0.08208955223880597,0.10384615384615385,0.13513537862230382,0.15544105882304174,0.16379310344827586,,10,10.0,1.0416588502488058
342,Producer,35,2,29,0.07692307692307693,0.07692307692307693,0.08540925266903915,0.079734219269103,0.09059233449477352,0.09701492537313433,0.11538461538461539,0.13513537862230382,0.15025865392188156,0.1724137931034483,0.25316455696202533,11,14.0,1.3329538836464783
343,Singer/Rapper,42,7,29,0.06923076923076922,0.0695970695970696,0.07473309608540925,0.079734219269103,0.08362369337979095,0.10074626865671642,0.1,0.12162184076007344,0.12953317941214265,,,9,9.0,0.8288201363910745
344,Singer/Rapper,45,3,29,0.061538461538461535,0.06593406593406594,0.06405693950177936,0.06976744186046512,0.08362369337979095,0.08955223880597016,0.10384615384615385,0.10810830289784307,0.1243528470584334,0.16091954022988506,0.24050632911392406,11,13.0,1.1722060141667725
345,TV Personality,35,1,29,0.07692307692307693,0.08058608058608058,0.08185053380782918,0.08305647840531563,0.09407665505226481,0.10074626865671642,0.09230769230769231,0.12612635338081693,0.15544105882304174,0.1724137931034483,0.25316455696202533,11,15.0,1.3166925480083083
346,TV Personality,59,14,29,0.0423076923076923,0.05860805860805861,0.042704626334519574,,,,,,,,,3,2.0,0.1436203772502705
347,TV Personality,48,10,29,0.07307692307692307,0.05860805860805861,0.07473309608540925,0.079734219269103,0.09059233449477352,0.10074626865671642,0.08461538461538462,,,,,7,6.0,0.5621062848063685
348,TV Personality,41,9,29,0.06923076923076922,0.06593406593406594,0.07829181494661921,0.06976744186046512,0.08362369337979095,0.09328358208955224,0.09615384615384617,,,,,7,7.0,0.5562852135951089
349,Actor/Actress,75,15,30,0.03551912568306011,0.03896103896103896,,,,,,,,,,2,1.0,0.07448016464409907
350,Actor/Actress,48,13,30,0.06557377049180328,0.05974025974025974,0.06375838926174497,0.06235011990407674,,,,,,,,4,3.0,0.2514225393978847
351,Actor/Actress,54,6,30,0.07103825136612021,0.07012987012987013,0.07718120805369129,0.08752997601918465,0.09350649350649351,0.09340659340659341,0.1162079510703364,0.13636363636363635,0.1592920353982301,,,9,10.0,0.9046560153141561
352,Athlete,29,12,30,0.06557377049180328,0.05714285714285714,0.06711409395973154,0.0683453237410072,,,,,,,,4,4.0,0.2581760453353992
353,Athlete,40,9,30,0.06557377049180328,0.06753246753246753,0.0738255033557047,0.07793764988009592,0.08311688311688312,0.09340659340659341,0.09785932721712538,,,,,7,7.0,0.5592521950006734
354,Athlete,18,5,30,0.07650273224043716,0.07272727272727272,0.07046979865771813,0.0815347721822542,0.09350649350649351,0.0989010989010989,0.10397553516819572,0.13636363636363635,0.16592920353982302,,,9,11.0,0.8999105432869297
355,Athlete,31,1,30,0.05737704918032787,0.06493506493506493,0.06375838926174497,0.07553956834532374,0.07272727272727272,0.10989010989010989,0.10397553516819572,0.11363636363636363,0.16592920353982302,0.25477707006369427,,10,15.0,1.0825456267479208
356,Fitness Instructor,34,3,30,0.06557377049180328,0.06233766233766234,0.06040268456375839,0.06954436450839328,0.08311688311688312,0.0989010989010989,0.11009174311926606,0.12337662337662338,0.1570796460176991,0.24203821656050956,,10,13.0,1.0724626929936973
357,Singer/Rapper,47,11,30,0.07377049180327869,0.07792207792207792,0.0738255033557047,0.07913669064748201,0.09350649350649351,,,,,,,5,5.0,0.3981612572350368
358,Singer/Rapper,36,7,30,0.060109289617486336,0.07012987012987013,0.06711409395973154,0.07793764988009592,0.08831168831168831,0.1043956043956044,0.1162079510703364,0.1038961038961039,,,,8,9.0,0.688102251260917
359,Social Media Personality,21,8,30,0.06830601092896176,0.07012987012987013,0.08053691275167786,0.08393285371702638,0.09350649350649351,0.0989010989010989,0.12844036697247707,0.11688311688311688,,,,8,8.0,0.7406367237907225
360,Social Media Personality,18,2,30,0.07923497267759563,0.08051948051948052,0.08053691275167786,0.08393285371702638,0.1038961038961039,0.10989010989010989,0.11926605504587157,0.1331168831168831,0.17699115044247787,0.25477707006369427,,10,14.0,1.222161592120921
361,TV Personality,38,14,30,0.06830601092896176,0.06233766233766234,0.07046979865771813,,,,,,,,,3,2.0,0.20111347192434223
362,TV Personality,50,10,30,0.07103825136612021,0.06233766233766234,0.07046979865771813,0.07074340527577938,0.09350649350649351,0.08791208791208792,,,,,,6,6.0,0.45600769905586147
363,TV Personality,39,4,30,0.07650273224043716,0.08311688311688312,0.08053691275167786,0.0815347721822542,0.1012987012987013,0.1043956043956044,0.10397553516819572,0.13636363636363635,0.1747787610619469,0.2484076433121019,,10,12.0,1.1909111818914389
364,Actor/Actress,51,16,31,0.04712041884816754,,,,,,,,,,,1,1.0,0.04712041884816754
365,Actor/Actress,71,14,31,0.0549738219895288,0.050970873786407765,0.05955334987593052,,,,,,,,,3,3.0,0.1654980456518671
366,Actor/Actress,50,12,31,0.07329842931937172,0.06796116504854369,0.06947890818858561,0.07804878048780488,0.08918617614269789,,,,,,,5,5.0,0.37797345918700376
367,Actor/Actress,24,11,31,0.060209424083769635,0.05825242718446602,0.07196029776674938,0.06829268292682927,0.07803790412486064,,,,,,,5,6.0,0.336752736086675
368,Actor/Actress,39,6,31,0.0549738219895288,0.07281553398058252,0.06699751861042183,0.06829268292682927,0.0802675585284281,0.09855072463768116,0.11981566820276497,0.12420382165605096,0.14772727272727273,,,9,11.0,0.8336446032595604
369,Actor/Actress,32,5,31,0.07068062827225131,0.0703883495145631,0.07692307692307693,0.07073170731707316,0.07469342251950947,0.09855072463768116,0.11213517665130568,0.12420382165605096,0.15681818181818183,,,9,12.0,0.8551250893096937
370,Comedian,50,3,31,0.07591623036649214,0.07766990291262135,0.08188585607940446,0.08780487804878048,0.09141583054626533,0.09855072463768116,0.11674347158218126,0.14331210191082802,0.16590909090909092,0.24358974358974358,,10,14.0,1.1827978305830886
371,News Anchor,61,13,31,0.05235602094240838,0.06310679611650485,0.062034739454094295,0.06097560975609756,,,,,,,,4,4.0,0.23847316626910509
372,Singer/Rapper,34,10,31,0.05235602094240838,0.06067961165048544,0.06451612903225806,0.07560975609756097,0.0802675585284281,0.0927536231884058,,,,,,6,7.0,0.4261826994395468
373,Singer/Rapper,32,9,31,0.06806282722513089,0.06553398058252427,0.07196029776674938,0.08292682926829269,0.07915273132664437,0.09855072463768116,0.10599078341013825,,,,,7,8.0,0.572178174217161
374,Social Media Personality,50,8,31,0.06282722513089005,0.06796116504854369,0.0794044665012407,0.08292682926829269,0.08695652173913043,0.10434782608695652,0.10752688172043011,0.11146496815286625,,,,8,9.0,0.7034158836483504
375,Social Media Personality,18,1,31,0.08376963350785341,0.07766990291262135,0.08188585607940446,0.08780487804878048,0.09364548494983277,0.11594202898550725,0.11981566820276497,0.14331210191082802,0.18181818181818182,0.2564102564102564,,10,16.0,1.242073992826031
376,TV Personality,50,15,31,0.05235602094240838,0.055825242718446605,,,,,,,,,,2,2.0,0.10818126366085498
377,TV Personality,34,7,31,0.04450261780104712,0.06553398058252427,0.05707196029776675,0.07073170731707316,0.06911928651059086,0.08115942028985507,0.0967741935483871,0.09235668789808917,,,,8,10.0,0.5772498542453335
378,TV Personality,40,4,31,0.07329842931937172,0.06796116504854369,0.07444168734491315,0.07804878048780488,0.0858416945373467,0.10434782608695652,0.11213517665130568,0.1337579617834395,0.16590909090909092,0.24358974358974358,,10,13.0,1.1393315557585162
379,TV Personality,31,2,31,0.07329842931937172,0.07766990291262135,0.08188585607940446,0.08780487804878048,0.09141583054626533,0.1072463768115942,0.10906298003072197,0.12738853503184713,0.18181818181818182,0.2564102564102564,,10,15.0,1.194001227009045
380,Actor/Actress,32,13,32,0.06493506493506493,0.06722689075630252,,,,,,,,,,2,2.0,0.13216195569136746
381,Actor/Actress,55,10,32,0.0735930735930736,0.07563025210084034,0.0804953560371517,0.0875,0.09166666666666666,,,,,,,5,5.0,0.40888534839773233
382,Actor/Actress,68,7,32,0.06926406926406926,0.06302521008403361,0.07739938080495357,0.075,0.1,0.09937888198757763,0.11524822695035461,0.1383399209486166,,,,8,8.0,0.7376556900396053
383,Actor/Actress,49,5,32,0.05627705627705627,0.07983193277310925,0.07430340557275542,0.075,0.0875,0.09627329192546584,0.12411347517730496,0.1422924901185771,0.14479638009049775,0.17894736842105263,0.18213058419243988,11,10.0,1.241465984548259
384,Actor/Actress,17,1,32,0.07792207792207792,0.10084033613445378,0.09907120743034056,0.1125,0.11666666666666667,0.13043478260869565,0.13120567375886524,0.15810276679841898,0.18552036199095023,0.21052631578947367,0.20618556701030927,11,14.0,1.528975756110252
385,Athlete,38,11,32,0.07792207792207792,0.06302521008403361,0.06811145510835913,0.0875,,,,,,,,4,4.0,0.2965587431144706
386,Comedian,58,14,32,0.05194805194805195,,,,,,,,,,,1,1.0,0.05194805194805195
387,Model,52,12,32,0.05194805194805195,0.07563025210084034,0.06191950464396285,,,,,,,,,3,3.0,0.18949780869285515
388,Singer/Rapper,46,2,32,0.09090909090909091,0.10084033613445378,0.10526315789473684,0.1,0.1125,0.12111801242236025,0.1276595744680851,0.13043478260869565,0.19457013574660634,0.2,0.20618556701030927,11,13.0,1.489480657194338
389,Social Media Personality,27,8,32,0.08225108225108224,0.08823529411764706,0.08359133126934984,0.09166666666666666,0.1,0.11490683229813664,0.12943262411347517,,,,,7,7.0,0.6900838307163576
390,TV Personality,26,6,32,0.05194805194805195,0.06302521008403361,0.07430340557275542,0.0875,0.075,0.09006211180124224,0.11347517730496454,0.11067193675889328,0.13574660633484162,,,9,9.0,0.8017324998047827
391,TV Personality,53,9,32,0.06493506493506493,0.05042016806722689,0.07120743034055728,0.07916666666666666,0.1,0.10248447204968944,,,,,,6,6.0,0.4682138020592052
392,TV Personality,27,4,32,0.09523809523809523,0.08823529411764706,0.09907120743034056,0.1,0.11666666666666667,0.11801242236024845,0.1276595744680851,0.1541501976284585,0.17194570135746606,0.20701754385964913,0.2027491408934708,11,11.0,1.4807458440201275
393,TV Personality,38,3,32,0.09090909090909091,0.08403361344537816,0.10526315789473684,0.10416666666666667,0.1,0.12732919254658384,0.13120567375886524,0.16600790513833993,0.167420814479638,0.20350877192982456,0.2027491408934708,11,12.0,1.4825940276625948
394,Actor/Actress,51,12,33,0.0688259109311741,0.07364341085271317,,,,,,,,,,2,1.0,0.14246932178388727
395,Actor/Actress,68,10,33,0.06072874493927126,0.05813953488372093,0.07232704402515723,,,,,,,,,3,3.0,0.1911953238481494
396,Actor/Actress,74,10,33,0.06477732793522267,0.05813953488372093,0.0660377358490566,,,,,,,,,3,3.0,0.18895459866800018
397,Actor/Actress,24,3,33,0.0931174089068826,0.09302325581395349,0.10849056603773585,0.10884353741496598,0.13366336633663367,0.1553398058252427,0.18750000000000003,0.20714285714285713,0.20618556701030927,,,9,11.0,1.2933063644885807
398,Athlete,38,6,33,0.08906882591093118,0.08527131782945736,0.08176100628930817,0.09863945578231292,0.11881188118811882,0.15048543689320387,0.15000000000000002,,,,,7,8.0,0.7740379238933324
399,Athlete,39,5,33,0.08097165991902835,0.08139534883720931,0.09433962264150944,0.12244897959183673,0.12623762376237624,0.13592233009708737,0.15937500000000002,0.19285714285714287,0.19243986254295534,,,9,9.0,1.1859875702491458
400,Athlete,26,4,33,0.08502024291497977,0.08527131782945736,0.09748427672955975,0.11224489795918367,0.11881188118811882,0.13592233009708737,0.16875,0.1892857142857143,0.2027491408934708,,,9,10.0,1.1955398018975718
401,Athlete,28,2,33,0.07287449392712551,0.08139534883720931,0.0880503144654088,0.10884353741496598,0.12871287128712872,0.11650485436893203,0.1625,0.20357142857142857,0.1958762886597938,,,9,12.0,1.1583291375319928
402,Con artist,33,12,33,0.07287449392712551,0.06589147286821706,,,,,,,,,,2,1.0,0.1387659667953426
403,Model,27,9,33,0.07287449392712551,0.07751937984496124,0.0959119496855346,0.10884353741496598,,,,,,,,4,5.0,0.3551493608725873
404,TV Personality,51,8,33,0.07692307692307693,0.08139534883720931,0.0880503144654088,0.10884353741496598,0.11881188118811882,,,,,,,5,6.0,0.4740241588287798
405,TV Personality,26,7,33,0.07692307692307693,0.07364341085271317,0.09748427672955975,0.10884353741496598,0.12623762376237624,0.15048543689320387,,,,,,6,7.0,0.6336173625758958
406,TV Personality,29,1,33,0.08502024291497977,0.08527131782945736,0.11006289308176101,0.12244897959183673,0.12871287128712872,0.1553398058252427,0.171875,0.20714285714285713,0.2027491408934708,,,9,13.0,1.268623108566734
407,Actor/Actress,54,13,34,0.054878048780487805,0.0539568345323741,,,,,,,,,,2,1.0,0.1088348833128619
408,Actor/Actress,44,8,34,0.07317073170731707,0.06834532374100719,0.08171206225680934,0.0846774193548387,0.0926517571884984,0.10588235294117647,0.10542168674698796,0.12271973466003316,,,,8,7.0,0.7345810685966683
409,Actor/Actress,55,5,34,0.07317073170731707,0.07553956834532374,0.08171206225680934,0.0967741935483871,0.09584664536741214,0.10588235294117647,0.0963855421686747,0.12437810945273632,0.13333333333333333,0.16569767441860467,0.19638752808699622,11,10.0,1.245107741626771
410,Athlete,46,13,34,0.06097560975609756,0.06474820143884892,,,,,,,,,,2,1.0,0.12572381119494647
411,Athlete,24,3,34,0.06097560975609756,0.07913669064748201,0.0933852140077821,0.0967741935483871,0.10223642172523961,0.11470588235294117,0.1144578313253012,0.12935323383084577,0.14444444444444443,0.16569767441860467,0.20090311797825094,11,12.0,1.3020703140353767
412,Comedian,59,7,34,0.054878048780487805,0.05755395683453237,0.07003891050583658,0.07258064516129031,0.07667731629392971,0.07941176470588235,0.08734939759036145,0.11276948590381426,0.10740740740740741,,,9,8.0,0.7186669331835422
413,Conservationist,22,1,34,0.09146341463414634,0.07913669064748201,0.08560311284046691,0.08870967741935483,0.11182108626198083,0.10588235294117647,0.12349397590361445,0.12603648424543948,0.15555555555555556,0.17151162790697677,0.20090311797825094,11,14.0,1.3401170963344446
414,Entrepreneur,41,11,34,0.08536585365853659,0.07553956834532374,0.08560311284046691,0.09274193548387097,,,,,,,,4,4.0,0.3392504703281982
415,Singer/Rapper,29,12,34,0.07926829268292683,0.07553956834532374,0.07003891050583658,,,,,,,,,3,3.0,0.22484677153408714
416,Singer/Rapper,34,10,34,0.06097560975609756,0.06474820143884892,0.08560311284046691,0.0846774193548387,0.09584664536741214,0.08235294117647059,,,,,,6,5.0,0.4742039299341348
417,Social media personality,24,2,34,0.07926829268292683,0.07553956834532374,0.08949416342412451,0.0967741935483871,0.11182108626198083,0.10294117647058823,0.12951807228915663,0.12769485903814262,0.14814814814814814,0.1686046511627907,0.2031609129238783,11,13.0,1.3329651242954477
418,TV Personality,26,9,34,0.07317073170731707,0.07913669064748201,0.07392996108949415,0.09274193548387097,0.0926517571884984,0.09411764705882353,0.10240963855421686,,,,,7,6.0,0.6081583617297031
419,TV Personality,32,6,34,0.09146341463414634,0.07913669064748201,0.0933852140077821,0.10080645161290323,0.10543130990415335,0.11470588235294117,0.12650602409638553,0.1310116086235489,0.15555555555555556,0.1686046511627907,,10,9.0,1.1666068025976888
420,TV Personality,33,4,34,0.06097560975609756,0.07194244604316546,0.08949416342412451,0.09274193548387097,0.11501597444089456,0.09411764705882353,0.1144578313253012,0.12603648424543948,0.15555555555555556,0.15988372093023256,0.19864532303262358,11,11.0,1.2788666912961288
